
0it [00:00, ?it/s]
263it [00:36, 23.73it/s, bound:0 nc:  1 ncall:1.4e+03 eff:19.1% logz=21.88+/-0.12 dlogz:27.731>0.1]
267it [00:36, 26.20it/s, bound:0 nc:  5 ncall:1.4e+03 eff:19.3% logz=22.19+/-0.12 dlogz:27.415>0.1]
274it [00:36, 31.93it/s, bound:0 nc:  6 ncall:1.4e+03 eff:19.5% logz=22.85+/-0.13 dlogz:26.792>0.1]
278it [00:37, 26.33it/s, bound:0 nc:  1 ncall:1.4e+03 eff:19.5% logz=23.29+/-0.13 dlogz:26.308>0.1]
281it [00:37, 26.50it/s, bound:0 nc:  3 ncall:1.4e+03 eff:19.4% logz=23.56+/-0.13 dlogz:26.015>0.1]
284it [00:37, 21.27it/s, bound:0 nc:  1 ncall:1.5e+03 eff:19.3% logz=23.81+/-0.13 dlogz:25.753>0.1]
287it [00:37, 22.73it/s, bound:0 nc:  7 ncall:1.5e+03 eff:19.3% logz=24.06+/-0.13 dlogz:25.495>0.1]
290it [00:37, 21.89it/s, bound:0 nc:  4 ncall:1.5e+03 eff:19.2% logz=24.30+/-0.13 dlogz:25.250>0.1]
295it [00:37, 26.61it/s, bound:0 nc:  2 ncall:1.5e+03 eff:19.4% logz=24.70+/-0.13 dlogz:24.830>0.1]
298it [00:38, 21.25it/s, bound:0 nc:  3 ncall:1.6e+03 eff:19.2% logz=24.92+/-0.13 dlogz:24.601>0.1]
301it [00:38, 15.25it/s, bound:0 nc: 25 ncall:1.6e+03 eff:18.9% logz=25.12+/-0.13 dlogz:24.392>0.1]
303it [00:38, 15.30it/s, bound:0 nc:  3 ncall:1.6e+03 eff:18.9% logz=25.26+/-0.13 dlogz:24.243>0.1]
305it [00:38, 15.29it/s, bound:0 nc: 12 ncall:1.6e+03 eff:18.8% logz=25.40+/-0.13 dlogz:24.103>0.1]
310it [00:38, 20.47it/s, bound:0 nc:  5 ncall:1.6e+03 eff:18.9% logz=25.74+/-0.13 dlogz:23.743>0.1]
313it [00:38, 19.31it/s, bound:0 nc:  6 ncall:1.7e+03 eff:18.9% logz=25.92+/-0.12 dlogz:23.554>0.1]
316it [00:39, 20.08it/s, bound:0 nc:  3 ncall:1.7e+03 eff:18.9% logz=26.10+/-0.12 dlogz:23.369>0.1]
319it [00:39, 18.30it/s, bound:0 nc:  3 ncall:1.7e+03 eff:18.8% logz=26.27+/-0.12 dlogz:23.187>0.1]
323it [00:39, 19.26it/s, bound:0 nc: 12 ncall:1.7e+03 eff:18.8% logz=26.49+/-0.12 dlogz:22.949>0.1]
326it [00:39, 15.30it/s, bound:0 nc:  1 ncall:1.7e+03 eff:18.7% logz=26.65+/-0.12 dlogz:22.778>0.1]
328it [00:39, 14.06it/s, bound:0 nc:  1 ncall:1.8e+03 eff:18.6% logz=26.75+/-0.12 dlogz:22.672>0.1]
330it [00:40, 13.31it/s, bound:0 nc: 10 ncall:1.8e+03 eff:18.5% logz=26.85+/-0.12 dlogz:22.569>0.1]
334it [00:40, 13.22it/s, bound:0 nc: 26 ncall:1.8e+03 eff:18.4% logz=27.04+/-0.12 dlogz:22.371>0.1]
336it [00:40, 12.13it/s, bound:0 nc: 10 ncall:1.8e+03 eff:18.2% logz=27.17+/-0.12 dlogz:22.260>0.1]
340it [00:40, 15.57it/s, bound:0 nc: 11 ncall:1.9e+03 eff:18.3% logz=27.44+/-0.12 dlogz:21.970>0.1]
344it [00:41, 16.30it/s, bound:0 nc: 11 ncall:1.9e+03 eff:18.3% logz=27.73+/-0.12 dlogz:21.675>0.1]
350it [00:41, 20.42it/s, bound:0 nc: 11 ncall:1.9e+03 eff:18.4% logz=28.12+/-0.12 dlogz:21.264>0.1]
353it [00:41, 15.51it/s, bound:0 nc: 30 ncall:1.9e+03 eff:18.2% logz=28.34+/-0.12 dlogz:21.105>0.1]
356it [00:41, 15.92it/s, bound:0 nc: 12 ncall:2.0e+03 eff:18.1% logz=28.54+/-0.12 dlogz:20.890>0.1]
358it [00:42, 13.20it/s, bound:0 nc: 28 ncall:2.0e+03 eff:18.0% logz=28.67+/-0.12 dlogz:20.754>0.1]
363it [00:42, 17.82it/s, bound:0 nc:  3 ncall:2.0e+03 eff:18.1% logz=28.98+/-0.12 dlogz:20.429>0.1]
367it [00:42, 16.54it/s, bound:0 nc: 18 ncall:2.0e+03 eff:18.0% logz=29.21+/-0.12 dlogz:20.182>0.1]
369it [00:42, 16.21it/s, bound:0 nc:  4 ncall:2.1e+03 eff:18.0% logz=29.33+/-0.12 dlogz:20.063>0.1]
372it [00:42, 17.34it/s, bound:0 nc:  2 ncall:2.1e+03 eff:18.0% logz=29.48+/-0.12 dlogz:19.892>0.1]
376it [00:42, 18.88it/s, bound:0 nc:  9 ncall:2.1e+03 eff:18.0% logz=29.67+/-0.12 dlogz:19.690>0.1]
379it [00:43, 19.37it/s, bound:0 nc:  3 ncall:2.1e+03 eff:18.0% logz=29.81+/-0.12 dlogz:19.546>0.1]
383it [00:43, 21.70it/s, bound:0 nc: 14 ncall:2.1e+03 eff:18.1% logz=30.00+/-0.12 dlogz:19.345>0.1]
386it [00:43, 15.36it/s, bound:0 nc: 22 ncall:2.2e+03 eff:17.9% logz=30.14+/-0.12 dlogz:19.195>0.1]
388it [00:43, 15.30it/s, bound:0 nc: 10 ncall:2.2e+03 eff:17.9% logz=30.23+/-0.12 dlogz:19.099>0.1]
392it [00:43, 15.95it/s, bound:0 nc: 19 ncall:2.2e+03 eff:17.8% logz=30.41+/-0.12 dlogz:18.912>0.1]
395it [00:44, 17.07it/s, bound:0 nc:  4 ncall:2.2e+03 eff:17.8% logz=30.53+/-0.12 dlogz:18.779>0.1]
399it [00:44, 19.69it/s, bound:0 nc:  1 ncall:2.2e+03 eff:17.9% logz=30.71+/-0.12 dlogz:18.603>0.1]
402it [00:44, 20.07it/s, bound:0 nc:  4 ncall:2.2e+03 eff:17.9% logz=30.85+/-0.12 dlogz:18.445>0.1]
405it [00:44, 19.20it/s, bound:0 nc:  2 ncall:2.3e+03 eff:17.9% logz=31.00+/-0.12 dlogz:18.296>0.1]
407it [00:44, 18.01it/s, bound:0 nc:  6 ncall:2.3e+03 eff:17.9% logz=31.10+/-0.12 dlogz:18.190>0.1]
412it [00:44, 24.57it/s, bound:0 nc:  5 ncall:2.3e+03 eff:18.0% logz=31.33+/-0.12 dlogz:17.946>0.1]
415it [00:44, 22.20it/s, bound:0 nc:  6 ncall:2.3e+03 eff:17.9% logz=31.46+/-0.12 dlogz:17.802>0.1]
419it [00:45, 24.88it/s, bound:0 nc:  5 ncall:2.3e+03 eff:18.0% logz=31.62+/-0.12 dlogz:17.626>0.1]
422it [00:45, 24.23it/s, bound:0 nc:  3 ncall:2.3e+03 eff:18.0% logz=31.74+/-0.12 dlogz:17.498>0.1]
426it [00:45, 25.13it/s, bound:0 nc:  3 ncall:2.4e+03 eff:18.1% logz=31.91+/-0.12 dlogz:17.324>0.1]
429it [00:45, 21.27it/s, bound:0 nc:  2 ncall:2.4e+03 eff:18.1% logz=32.03+/-0.12 dlogz:17.196>0.1]
433it [00:45, 22.56it/s, bound:0 nc: 11 ncall:2.4e+03 eff:18.1% logz=32.20+/-0.12 dlogz:17.019>0.1]
436it [00:45, 22.78it/s, bound:0 nc:  9 ncall:2.4e+03 eff:18.1% logz=32.32+/-0.12 dlogz:16.890>0.1]
439it [00:46, 19.02it/s, bound:0 nc:  4 ncall:2.4e+03 eff:18.1% logz=32.43+/-0.12 dlogz:16.764>0.1]
442it [00:46, 14.37it/s, bound:0 nc: 18 ncall:2.5e+03 eff:17.9% logz=32.55+/-0.12 dlogz:16.644>0.1]
445it [00:46, 14.79it/s, bound:0 nc:  7 ncall:2.5e+03 eff:17.9% logz=32.67+/-0.12 dlogz:16.512>0.1]
447it [00:46, 13.39it/s, bound:0 nc: 21 ncall:2.5e+03 eff:17.7% logz=32.75+/-0.12 dlogz:16.426>0.1]
450it [00:46, 15.39it/s, bound:0 nc:  8 ncall:2.5e+03 eff:17.8% logz=32.87+/-0.12 dlogz:16.304>0.1]
452it [00:47, 12.42it/s, bound:0 nc:  1 ncall:2.6e+03 eff:17.6% logz=32.96+/-0.12 dlogz:16.214>0.1]
454it [00:47, 12.96it/s, bound:0 nc:  1 ncall:2.6e+03 eff:17.6% logz=33.05+/-0.12 dlogz:16.120>0.1]
457it [00:47, 13.49it/s, bound:0 nc: 13 ncall:2.6e+03 eff:17.6% logz=33.17+/-0.12 dlogz:15.983>0.1]
459it [00:47, 13.26it/s, bound:0 nc: 19 ncall:2.6e+03 eff:17.5% logz=33.26+/-0.12 dlogz:15.894>0.1]
461it [00:47, 11.42it/s, bound:0 nc:  2 ncall:2.7e+03 eff:17.4% logz=33.34+/-0.12 dlogz:15.807>0.1]
463it [00:48, 11.51it/s, bound:0 nc:  4 ncall:2.7e+03 eff:17.3% logz=33.42+/-0.12 dlogz:15.722>0.1]
466it [00:48, 12.35it/s, bound:0 nc: 16 ncall:2.7e+03 eff:17.3% logz=33.53+/-0.12 dlogz:15.599>0.1]
468it [00:48, 11.15it/s, bound:0 nc: 11 ncall:2.7e+03 eff:17.2% logz=33.60+/-0.12 dlogz:15.519>0.1]
470it [00:48, 10.84it/s, bound:0 nc: 20 ncall:2.7e+03 eff:17.1% logz=33.67+/-0.12 dlogz:15.443>0.1]
472it [00:48, 10.45it/s, bound:0 nc: 24 ncall:2.8e+03 eff:17.0% logz=33.74+/-0.12 dlogz:15.369>0.1]
475it [00:49, 13.06it/s, bound:0 nc:  9 ncall:2.8e+03 eff:17.0% logz=33.85+/-0.12 dlogz:15.257>0.1]
477it [00:49, 13.70it/s, bound:0 nc: 11 ncall:2.8e+03 eff:17.0% logz=33.91+/-0.12 dlogz:15.184>0.1]
479it [00:49, 11.48it/s, bound:0 nc: 27 ncall:2.8e+03 eff:16.9% logz=33.97+/-0.12 dlogz:15.116>0.1]
481it [00:49, 12.26it/s, bound:0 nc: 10 ncall:2.8e+03 eff:16.9% logz=34.04+/-0.12 dlogz:15.049>0.1]
483it [00:49, 10.50it/s, bound:0 nc: 24 ncall:2.9e+03 eff:16.8% logz=34.10+/-0.12 dlogz:14.982>0.1]
485it [00:50,  8.15it/s, bound:0 nc: 32 ncall:2.9e+03 eff:16.6% logz=34.16+/-0.12 dlogz:14.916>0.1]
486it [00:50,  8.02it/s, bound:0 nc: 17 ncall:2.9e+03 eff:16.5% logz=34.19+/-0.12 dlogz:14.883>0.1]
487it [00:50,  7.01it/s, bound:0 nc: 23 ncall:3.0e+03 eff:16.4% logz=34.22+/-0.12 dlogz:14.851>0.1]
492it [00:50, 12.31it/s, bound:0 nc: 18 ncall:3.0e+03 eff:16.5% logz=34.36+/-0.12 dlogz:14.691>0.1]
496it [00:50, 16.10it/s, bound:0 nc:  6 ncall:3.0e+03 eff:16.5% logz=34.47+/-0.12 dlogz:14.572>0.1]
498it [00:51, 14.57it/s, bound:0 nc: 22 ncall:3.0e+03 eff:16.5% logz=34.52+/-0.12 dlogz:14.513>0.1]
501it [00:51, 12.86it/s, bound:0 nc: 23 ncall:3.1e+03 eff:16.4% logz=34.61+/-0.12 dlogz:14.426>0.1]
504it [00:51, 14.71it/s, bound:0 nc:  2 ncall:3.1e+03 eff:16.4% logz=34.69+/-0.12 dlogz:14.336>0.1]
506it [00:51, 12.85it/s, bound:0 nc: 14 ncall:3.1e+03 eff:16.3% logz=34.74+/-0.12 dlogz:14.277>0.1]
508it [00:51, 12.61it/s, bound:0 nc: 14 ncall:3.1e+03 eff:16.3% logz=34.79+/-0.12 dlogz:14.220>0.1]
510it [00:52, 11.83it/s, bound:0 nc: 13 ncall:3.1e+03 eff:16.3% logz=34.84+/-0.12 dlogz:14.164>0.1]
512it [00:52, 10.50it/s, bound:0 nc:  8 ncall:3.2e+03 eff:16.2% logz=34.89+/-0.12 dlogz:14.110>0.1]
514it [00:52,  8.48it/s, bound:0 nc: 17 ncall:3.2e+03 eff:16.1% logz=34.94+/-0.12 dlogz:14.055>0.1]
516it [00:52,  9.10it/s, bound:0 nc: 20 ncall:3.2e+03 eff:16.0% logz=35.00+/-0.12 dlogz:13.996>0.1]
518it [00:53,  9.76it/s, bound:0 nc:  2 ncall:3.2e+03 eff:16.0% logz=35.05+/-0.12 dlogz:13.935>0.1]
520it [00:53, 10.86it/s, bound:0 nc: 12 ncall:3.3e+03 eff:16.0% logz=35.11+/-0.12 dlogz:13.874>0.1]
522it [00:53,  9.53it/s, bound:0 nc:  3 ncall:3.3e+03 eff:15.9% logz=35.17+/-0.12 dlogz:13.813>0.1]
524it [00:53,  8.42it/s, bound:0 nc: 23 ncall:3.3e+03 eff:15.8% logz=35.22+/-0.12 dlogz:13.752>0.1]
525it [00:54,  5.51it/s, bound:0 nc: 59 ncall:3.4e+03 eff:15.6% logz=35.25+/-0.12 dlogz:13.723>0.1]
528it [00:54,  8.11it/s, bound:0 nc:  4 ncall:3.4e+03 eff:15.6% logz=35.33+/-0.12 dlogz:13.637>0.1]
530it [00:54,  8.85it/s, bound:0 nc: 11 ncall:3.4e+03 eff:15.5% logz=35.38+/-0.12 dlogz:13.580>0.1]
532it [00:54,  7.95it/s, bound:0 nc: 26 ncall:3.4e+03 eff:15.5% logz=35.43+/-0.12 dlogz:13.523>0.1]
533it [00:55,  7.08it/s, bound:0 nc: 22 ncall:3.5e+03 eff:15.4% logz=35.46+/-0.12 dlogz:13.495>0.1]
534it [00:55,  6.05it/s, bound:0 nc: 28 ncall:3.5e+03 eff:15.3% logz=35.48+/-0.12 dlogz:13.467>0.1]
535it [00:55,  6.40it/s, bound:0 nc: 15 ncall:3.5e+03 eff:15.3% logz=35.50+/-0.12 dlogz:13.440>0.1]
536it [00:55,  6.08it/s, bound:0 nc: 19 ncall:3.5e+03 eff:15.2% logz=35.53+/-0.12 dlogz:13.413>0.1]
538it [00:55,  7.40it/s, bound:0 nc: 18 ncall:3.5e+03 eff:15.2% logz=35.58+/-0.12 dlogz:13.360>0.1]
540it [00:56,  6.46it/s, bound:0 nc: 35 ncall:3.6e+03 eff:15.1% logz=35.62+/-0.12 dlogz:13.308>0.1]
542it [00:56,  7.56it/s, bound:0 nc: 12 ncall:3.6e+03 eff:15.0% logz=35.67+/-0.12 dlogz:13.257>0.1]
544it [00:56,  9.40it/s, bound:0 nc:  1 ncall:3.6e+03 eff:15.0% logz=35.71+/-0.12 dlogz:13.207>0.1]
547it [00:56, 11.77it/s, bound:0 nc: 16 ncall:3.6e+03 eff:15.0% logz=35.79+/-0.12 dlogz:13.128>0.1]
549it [00:56, 12.48it/s, bound:0 nc: 11 ncall:3.7e+03 eff:15.0% logz=35.83+/-0.12 dlogz:13.076>0.1]
551it [00:56, 13.77it/s, bound:0 nc:  5 ncall:3.7e+03 eff:15.0% logz=35.88+/-0.12 dlogz:13.024>0.1]
553it [00:57,  7.40it/s, bound:0 nc: 13 ncall:3.7e+03 eff:14.8% logz=35.93+/-0.12 dlogz:12.972>0.1]
555it [00:57,  8.80it/s, bound:0 nc: 15 ncall:3.7e+03 eff:14.8% logz=35.97+/-0.12 dlogz:12.921>0.1]
559it [00:57, 12.18it/s, bound:0 nc: 10 ncall:3.8e+03 eff:14.8% logz=36.06+/-0.12 dlogz:12.824>0.1]
561it [00:57, 12.92it/s, bound:0 nc:  5 ncall:3.8e+03 eff:14.8% logz=36.10+/-0.12 dlogz:12.775>0.1]
565it [00:58, 15.04it/s, bound:0 nc: 21 ncall:3.8e+03 eff:14.8% logz=36.19+/-0.11 dlogz:12.676>0.1]
567it [00:58,  7.41it/s, bound:0 nc: 58 ncall:3.9e+03 eff:14.6% logz=36.23+/-0.11 dlogz:12.627>0.1]
570it [00:58,  9.51it/s, bound:0 nc: 10 ncall:3.9e+03 eff:14.6% logz=36.30+/-0.11 dlogz:12.556>0.1]
572it [00:59,  8.38it/s, bound:0 nc: 25 ncall:3.9e+03 eff:14.5% logz=36.34+/-0.11 dlogz:12.509>0.1]
574it [00:59,  7.15it/s, bound:0 nc: 10 ncall:4.0e+03 eff:14.4% logz=36.38+/-0.11 dlogz:12.460>0.1]
576it [01:00,  5.28it/s, bound:0 nc: 70 ncall:4.1e+03 eff:14.2% logz=36.43+/-0.11 dlogz:12.412>0.1]
580it [01:00,  8.12it/s, bound:0 nc: 12 ncall:4.1e+03 eff:14.2% logz=36.51+/-0.11 dlogz:12.319>0.1]
582it [01:00,  8.53it/s, bound:0 nc:  3 ncall:4.1e+03 eff:14.2% logz=36.55+/-0.11 dlogz:12.273>0.1]
584it [01:00,  7.98it/s, bound:0 nc:  1 ncall:4.1e+03 eff:14.1% logz=36.59+/-0.11 dlogz:12.228>0.1]
587it [01:01,  9.26it/s, bound:0 nc: 20 ncall:4.2e+03 eff:14.1% logz=36.65+/-0.11 dlogz:12.163>0.1]
590it [01:01, 10.40it/s, bound:0 nc: 19 ncall:4.2e+03 eff:14.1% logz=36.70+/-0.11 dlogz:12.099>0.1]
592it [01:01, 11.12it/s, bound:0 nc:  3 ncall:4.2e+03 eff:14.1% logz=36.74+/-0.11 dlogz:12.057>0.1]
594it [01:01, 10.56it/s, bound:0 nc: 23 ncall:4.2e+03 eff:14.0% logz=36.78+/-0.11 dlogz:12.015>0.1]
596it [01:01, 10.14it/s, bound:0 nc: 24 ncall:4.3e+03 eff:14.0% logz=36.81+/-0.11 dlogz:11.974>0.1]
599it [01:02, 12.67it/s, bound:0 nc:  6 ncall:4.3e+03 eff:14.0% logz=36.86+/-0.11 dlogz:11.915>0.1]
601it [01:02, 13.03it/s, bound:0 nc:  9 ncall:4.3e+03 eff:14.0% logz=36.90+/-0.11 dlogz:11.876>0.1]
604it [01:02, 15.14it/s, bound:0 nc:  6 ncall:4.3e+03 eff:14.1% logz=36.95+/-0.11 dlogz:11.818>0.1]
606it [01:02, 15.19it/s, bound:0 nc: 17 ncall:4.3e+03 eff:14.0% logz=36.98+/-0.11 dlogz:11.779>0.1]
608it [01:02, 13.43it/s, bound:0 nc:  5 ncall:4.3e+03 eff:14.0% logz=37.01+/-0.11 dlogz:11.741>0.1]
610it [01:03,  9.80it/s, bound:0 nc: 24 ncall:4.4e+03 eff:14.0% logz=37.05+/-0.11 dlogz:11.702>0.1]
612it [01:03,  6.48it/s, bound:0 nc: 24 ncall:4.4e+03 eff:13.8% logz=37.08+/-0.11 dlogz:11.664>0.1]
614it [01:03,  7.11it/s, bound:0 nc: 14 ncall:4.5e+03 eff:13.8% logz=37.11+/-0.11 dlogz:11.627>0.1]
615it [01:04,  5.90it/s, bound:0 nc: 34 ncall:4.5e+03 eff:13.7% logz=37.13+/-0.11 dlogz:11.608>0.1]
618it [01:04,  7.80it/s, bound:0 nc: 19 ncall:4.5e+03 eff:13.7% logz=37.18+/-0.11 dlogz:11.550>0.1]
620it [01:04,  8.62it/s, bound:0 nc: 20 ncall:4.5e+03 eff:13.7% logz=37.21+/-0.11 dlogz:11.511>0.1]
623it [01:04, 11.05it/s, bound:0 nc:  6 ncall:4.6e+03 eff:13.7% logz=37.26+/-0.11 dlogz:11.452>0.1]
625it [01:05,  8.83it/s, bound:0 nc: 33 ncall:4.6e+03 eff:13.6% logz=37.30+/-0.11 dlogz:11.412>0.1]
627it [01:05,  9.16it/s, bound:0 nc: 11 ncall:4.6e+03 eff:13.6% logz=37.34+/-0.11 dlogz:11.369>0.1]
629it [01:06,  5.37it/s, bound:0 nc:  3 ncall:4.7e+03 eff:13.4% logz=37.38+/-0.11 dlogz:11.327>0.1]
630it [01:06,  5.52it/s, bound:0 nc: 15 ncall:4.7e+03 eff:13.4% logz=37.40+/-0.11 dlogz:11.306>0.1]
631it [01:06,  5.05it/s, bound:0 nc: 34 ncall:4.7e+03 eff:13.3% logz=37.41+/-0.11 dlogz:11.285>0.1]
635it [01:06,  7.97it/s, bound:0 nc: 16 ncall:4.8e+03 eff:13.3% logz=37.49+/-0.11 dlogz:11.197>0.1]
637it [01:06,  9.05it/s, bound:0 nc: 12 ncall:4.8e+03 eff:13.3% logz=37.53+/-0.11 dlogz:11.154>0.1]
639it [01:06, 10.20it/s, bound:0 nc:  1 ncall:4.8e+03 eff:13.3% logz=37.57+/-0.11 dlogz:11.112>0.1]
641it [01:07,  7.85it/s, bound:0 nc:  8 ncall:4.8e+03 eff:13.2% logz=37.60+/-0.11 dlogz:11.072>0.1]
645it [01:07, 11.66it/s, bound:0 nc:  4 ncall:4.9e+03 eff:13.3% logz=37.67+/-0.11 dlogz:10.993>0.1]
