
0it [00:00, ?it/s]
191it [00:19, 28.77it/s, bound:0 nc: 12 ncall:1.1e+03 eff:16.9% logz=30.70+/-0.11 dlogz:25.163>0.1]
195it [00:20, 23.80it/s, bound:0 nc: 17 ncall:1.2e+03 eff:16.6% logz=30.89+/-0.11 dlogz:24.957>0.1]
199it [00:20, 26.33it/s, bound:0 nc:  4 ncall:1.2e+03 eff:16.8% logz=31.07+/-0.11 dlogz:24.772>0.1]
204it [00:20, 29.45it/s, bound:0 nc:  3 ncall:1.2e+03 eff:16.9% logz=31.28+/-0.11 dlogz:24.543>0.1]
208it [00:20, 26.39it/s, bound:0 nc:  2 ncall:1.2e+03 eff:16.8% logz=31.45+/-0.11 dlogz:24.365>0.1]
213it [00:20, 30.89it/s, bound:0 nc:  4 ncall:1.3e+03 eff:17.0% logz=31.66+/-0.11 dlogz:24.141>0.1]
217it [00:20, 28.96it/s, bound:0 nc:  2 ncall:1.3e+03 eff:17.0% logz=31.81+/-0.11 dlogz:23.973>0.1]
221it [00:21, 29.22it/s, bound:0 nc:  3 ncall:1.3e+03 eff:17.1% logz=31.99+/-0.11 dlogz:23.800>0.1]
226it [00:21, 30.17it/s, bound:0 nc:  7 ncall:1.3e+03 eff:17.1% logz=32.22+/-0.11 dlogz:23.555>0.1]
233it [00:21, 37.15it/s, bound:0 nc:  5 ncall:1.3e+03 eff:17.3% logz=32.51+/-0.11 dlogz:23.243>0.1]
237it [00:21, 30.50it/s, bound:0 nc:  6 ncall:1.4e+03 eff:17.3% logz=32.66+/-0.11 dlogz:23.075>0.1]
243it [00:21, 36.38it/s, bound:0 nc:  9 ncall:1.4e+03 eff:17.5% logz=32.88+/-0.11 dlogz:22.841>0.1]
248it [00:21, 32.73it/s, bound:0 nc:  3 ncall:1.4e+03 eff:17.6% logz=33.06+/-0.11 dlogz:22.648>0.1]
252it [00:21, 32.20it/s, bound:0 nc: 11 ncall:1.4e+03 eff:17.6% logz=33.21+/-0.11 dlogz:22.491>0.1]
257it [00:22, 33.68it/s, bound:0 nc:  6 ncall:1.4e+03 eff:17.8% logz=33.40+/-0.11 dlogz:22.289>0.1]
263it [00:22, 36.95it/s, bound:0 nc:  2 ncall:1.5e+03 eff:17.9% logz=33.60+/-0.11 dlogz:22.069>0.1]
267it [00:22, 37.60it/s, bound:0 nc:  1 ncall:1.5e+03 eff:18.0% logz=33.73+/-0.11 dlogz:21.931>0.1]
271it [00:22, 38.04it/s, bound:0 nc:  2 ncall:1.5e+03 eff:18.1% logz=33.85+/-0.11 dlogz:21.794>0.1]
275it [00:22, 32.89it/s, bound:0 nc:  6 ncall:1.5e+03 eff:18.1% logz=33.98+/-0.11 dlogz:21.655>0.1]
279it [00:22, 26.14it/s, bound:0 nc: 12 ncall:1.6e+03 eff:17.9% logz=34.10+/-0.11 dlogz:21.521>0.1]
285it [00:22, 28.79it/s, bound:0 nc:  6 ncall:1.6e+03 eff:18.0% logz=34.29+/-0.11 dlogz:21.325>0.1]
290it [00:23, 31.33it/s, bound:0 nc:  6 ncall:1.6e+03 eff:18.1% logz=34.44+/-0.11 dlogz:21.158>0.1]
294it [00:23, 29.18it/s, bound:0 nc: 10 ncall:1.6e+03 eff:18.0% logz=34.57+/-0.11 dlogz:21.024>0.1]
298it [00:23, 31.28it/s, bound:0 nc:  5 ncall:1.6e+03 eff:18.1% logz=34.69+/-0.11 dlogz:20.891>0.1]
302it [00:23, 30.74it/s, bound:0 nc: 12 ncall:1.7e+03 eff:18.1% logz=34.80+/-0.11 dlogz:20.766>0.1]
306it [00:23, 22.52it/s, bound:0 nc: 34 ncall:1.7e+03 eff:17.9% logz=34.91+/-0.11 dlogz:20.645>0.1]
309it [00:23, 21.54it/s, bound:0 nc: 16 ncall:1.7e+03 eff:17.9% logz=34.99+/-0.11 dlogz:20.556>0.1]
312it [00:24, 21.56it/s, bound:0 nc: 11 ncall:1.8e+03 eff:17.8% logz=35.08+/-0.11 dlogz:20.462>0.1]
316it [00:24, 22.12it/s, bound:0 nc:  8 ncall:1.8e+03 eff:17.8% logz=35.20+/-0.11 dlogz:20.334>0.1]
319it [00:24, 22.39it/s, bound:0 nc:  6 ncall:1.8e+03 eff:17.7% logz=35.28+/-0.11 dlogz:20.241>0.1]
322it [00:24, 22.62it/s, bound:0 nc:  4 ncall:1.8e+03 eff:17.7% logz=35.38+/-0.11 dlogz:20.143>0.1]
329it [00:24, 28.89it/s, bound:0 nc: 10 ncall:1.8e+03 eff:17.8% logz=35.59+/-0.11 dlogz:19.910>0.1]
333it [00:24, 29.13it/s, bound:0 nc: 13 ncall:1.9e+03 eff:17.9% logz=35.71+/-0.11 dlogz:19.779>0.1]
337it [00:24, 31.24it/s, bound:0 nc:  5 ncall:1.9e+03 eff:18.0% logz=35.82+/-0.11 dlogz:19.654>0.1]
341it [00:25, 20.43it/s, bound:0 nc: 11 ncall:1.9e+03 eff:17.7% logz=35.94+/-0.11 dlogz:19.531>0.1]
344it [00:25, 12.47it/s, bound:0 nc: 12 ncall:2.0e+03 eff:17.3% logz=36.03+/-0.11 dlogz:19.435>0.1]
346it [00:25, 12.82it/s, bound:0 nc:  9 ncall:2.0e+03 eff:17.3% logz=36.08+/-0.11 dlogz:19.372>0.1]
348it [00:26, 13.22it/s, bound:0 nc:  9 ncall:2.0e+03 eff:17.3% logz=36.14+/-0.11 dlogz:19.312>0.1]
350it [00:26, 12.57it/s, bound:0 nc: 18 ncall:2.0e+03 eff:17.2% logz=36.19+/-0.11 dlogz:19.253>0.1]
352it [00:26, 12.70it/s, bound:0 nc:  3 ncall:2.0e+03 eff:17.2% logz=36.25+/-0.11 dlogz:19.194>0.1]
355it [00:26, 14.56it/s, bound:0 nc:  2 ncall:2.1e+03 eff:17.2% logz=36.33+/-0.11 dlogz:19.106>0.1]
357it [00:26, 11.53it/s, bound:0 nc: 22 ncall:2.1e+03 eff:17.0% logz=36.38+/-0.11 dlogz:19.048>0.1]
362it [00:27, 16.90it/s, bound:0 nc:  3 ncall:2.1e+03 eff:17.2% logz=36.51+/-0.11 dlogz:18.906>0.1]
365it [00:27, 19.10it/s, bound:0 nc:  3 ncall:2.1e+03 eff:17.2% logz=36.58+/-0.11 dlogz:18.824>0.1]
368it [00:27, 15.33it/s, bound:0 nc:  9 ncall:2.1e+03 eff:17.1% logz=36.65+/-0.11 dlogz:18.743>0.1]
371it [00:27, 16.61it/s, bound:0 nc:  3 ncall:2.2e+03 eff:17.2% logz=36.72+/-0.11 dlogz:18.664>0.1]
373it [00:27, 14.60it/s, bound:0 nc: 14 ncall:2.2e+03 eff:17.1% logz=36.77+/-0.11 dlogz:18.612>0.1]
376it [00:27, 14.87it/s, bound:0 nc:  7 ncall:2.2e+03 eff:17.1% logz=36.85+/-0.11 dlogz:18.531>0.1]
380it [00:28, 17.96it/s, bound:0 nc:  6 ncall:2.2e+03 eff:17.1% logz=36.95+/-0.11 dlogz:18.419>0.1]
382it [00:28, 15.89it/s, bound:0 nc:  8 ncall:2.2e+03 eff:17.1% logz=37.00+/-0.11 dlogz:18.360>0.1]
384it [00:28, 14.14it/s, bound:0 nc: 16 ncall:2.3e+03 eff:17.0% logz=37.06+/-0.11 dlogz:18.303>0.1]
387it [00:28, 15.83it/s, bound:0 nc:  8 ncall:2.3e+03 eff:17.0% logz=37.13+/-0.11 dlogz:18.219>0.1]
392it [00:28, 20.99it/s, bound:0 nc:  6 ncall:2.3e+03 eff:17.1% logz=37.26+/-0.11 dlogz:18.075>0.1]
396it [00:28, 22.76it/s, bound:0 nc:  7 ncall:2.3e+03 eff:17.2% logz=37.37+/-0.11 dlogz:17.962>0.1]
399it [00:29, 20.67it/s, bound:0 nc:  7 ncall:2.3e+03 eff:17.2% logz=37.45+/-0.11 dlogz:17.877>0.1]
402it [00:29, 20.55it/s, bound:0 nc:  2 ncall:2.3e+03 eff:17.2% logz=37.55+/-0.11 dlogz:17.771>0.1]
405it [00:29, 12.55it/s, bound:0 nc: 10 ncall:2.4e+03 eff:17.0% logz=37.66+/-0.11 dlogz:17.660>0.1]
407it [00:29, 12.99it/s, bound:0 nc: 11 ncall:2.4e+03 eff:16.9% logz=37.72+/-0.11 dlogz:17.586>0.1]
409it [00:30, 12.61it/s, bound:0 nc:  5 ncall:2.4e+03 eff:16.9% logz=37.80+/-0.11 dlogz:17.511>0.1]
411it [00:30, 13.78it/s, bound:0 nc:  2 ncall:2.4e+03 eff:16.9% logz=37.87+/-0.11 dlogz:17.435>0.1]
414it [00:30, 15.76it/s, bound:0 nc:  7 ncall:2.4e+03 eff:16.9% logz=37.97+/-0.11 dlogz:17.324>0.1]
417it [00:30, 15.71it/s, bound:0 nc:  8 ncall:2.5e+03 eff:16.9% logz=38.07+/-0.11 dlogz:17.215>0.1]
419it [00:30, 13.11it/s, bound:0 nc:  3 ncall:2.5e+03 eff:16.9% logz=38.14+/-0.11 dlogz:17.139>0.1]
421it [00:30, 13.37it/s, bound:0 nc:  5 ncall:2.5e+03 eff:16.8% logz=38.21+/-0.11 dlogz:17.064>0.1]
423it [00:30, 13.70it/s, bound:0 nc: 16 ncall:2.5e+03 eff:16.8% logz=38.29+/-0.11 dlogz:16.986>0.1]
427it [00:31, 16.59it/s, bound:0 nc: 11 ncall:2.5e+03 eff:16.8% logz=38.42+/-0.11 dlogz:16.836>0.1]
429it [00:31, 15.86it/s, bound:0 nc:  9 ncall:2.6e+03 eff:16.8% logz=38.49+/-0.11 dlogz:16.763>0.1]
432it [00:31, 17.47it/s, bound:0 nc:  9 ncall:2.6e+03 eff:16.8% logz=38.59+/-0.11 dlogz:16.656>0.1]
434it [00:31, 14.20it/s, bound:0 nc:  6 ncall:2.6e+03 eff:16.7% logz=38.65+/-0.11 dlogz:16.587>0.1]
436it [00:31, 11.38it/s, bound:0 nc: 10 ncall:2.6e+03 eff:16.6% logz=38.71+/-0.11 dlogz:16.519>0.1]
440it [00:32, 14.55it/s, bound:0 nc: 13 ncall:2.6e+03 eff:16.6% logz=38.83+/-0.11 dlogz:16.389>0.1]
442it [00:32, 11.14it/s, bound:0 nc:  5 ncall:2.7e+03 eff:16.5% logz=38.89+/-0.11 dlogz:16.325>0.1]
445it [00:32, 13.31it/s, bound:0 nc:  7 ncall:2.7e+03 eff:16.5% logz=38.98+/-0.11 dlogz:16.233>0.1]
447it [00:33,  7.22it/s, bound:0 nc: 79 ncall:2.8e+03 eff:16.1% logz=39.03+/-0.11 dlogz:16.173>0.1]
449it [00:33,  8.27it/s, bound:0 nc: 11 ncall:2.8e+03 eff:16.1% logz=39.08+/-0.11 dlogz:16.115>0.1]
453it [00:33, 11.87it/s, bound:0 nc:  2 ncall:2.8e+03 eff:16.2% logz=39.19+/-0.11 dlogz:15.994>0.1]
455it [00:33, 12.38it/s, bound:0 nc:  6 ncall:2.8e+03 eff:16.2% logz=39.25+/-0.11 dlogz:15.934>0.1]
457it [00:33, 11.63it/s, bound:0 nc: 10 ncall:2.8e+03 eff:16.1% logz=39.31+/-0.11 dlogz:15.873>0.1]
459it [00:33, 12.70it/s, bound:0 nc:  8 ncall:2.8e+03 eff:16.1% logz=39.36+/-0.11 dlogz:15.812>0.1]
461it [00:34, 12.22it/s, bound:0 nc: 15 ncall:2.9e+03 eff:16.1% logz=39.41+/-0.11 dlogz:15.754>0.1]
463it [00:34, 13.66it/s, bound:0 nc:  1 ncall:2.9e+03 eff:16.1% logz=39.47+/-0.11 dlogz:15.695>0.1]
465it [00:34, 11.82it/s, bound:0 nc: 10 ncall:2.9e+03 eff:16.0% logz=39.52+/-0.11 dlogz:15.635>0.1]
467it [00:34, 12.27it/s, bound:0 nc:  4 ncall:2.9e+03 eff:16.0% logz=39.58+/-0.11 dlogz:15.576>0.1]
471it [00:34, 15.24it/s, bound:0 nc:  8 ncall:2.9e+03 eff:16.1% logz=39.68+/-0.11 dlogz:15.462>0.1]
473it [00:35, 12.07it/s, bound:0 nc: 20 ncall:3.0e+03 eff:16.0% logz=39.73+/-0.11 dlogz:15.407>0.1]
476it [00:35, 14.21it/s, bound:0 nc:  4 ncall:3.0e+03 eff:16.0% logz=39.80+/-0.11 dlogz:15.324>0.1]
478it [00:35, 14.35it/s, bound:0 nc:  7 ncall:3.0e+03 eff:16.0% logz=39.85+/-0.11 dlogz:15.270>0.1]
481it [00:35, 16.26it/s, bound:0 nc:  5 ncall:3.0e+03 eff:16.0% logz=39.93+/-0.11 dlogz:15.187>0.1]
483it [00:35, 14.41it/s, bound:0 nc: 16 ncall:3.0e+03 eff:16.0% logz=39.98+/-0.11 dlogz:15.130>0.1]
485it [00:35, 11.41it/s, bound:0 nc: 11 ncall:3.1e+03 eff:15.9% logz=40.04+/-0.11 dlogz:15.072>0.1]
488it [00:36, 13.74it/s, bound:0 nc:  9 ncall:3.1e+03 eff:15.9% logz=40.12+/-0.11 dlogz:14.980>0.1]
490it [00:36,  7.72it/s, bound:0 nc: 58 ncall:3.1e+03 eff:15.6% logz=40.18+/-0.11 dlogz:14.917>0.1]
492it [00:37,  6.39it/s, bound:0 nc: 41 ncall:3.2e+03 eff:15.4% logz=40.24+/-0.11 dlogz:14.854>0.1]
493it [00:37,  6.59it/s, bound:0 nc: 15 ncall:3.2e+03 eff:15.4% logz=40.27+/-0.11 dlogz:14.823>0.1]
495it [00:37,  7.23it/s, bound:0 nc: 15 ncall:3.2e+03 eff:15.3% logz=40.33+/-0.11 dlogz:14.758>0.1]
499it [00:37,  9.90it/s, bound:0 nc: 22 ncall:3.3e+03 eff:15.3% logz=40.45+/-0.11 dlogz:14.626>0.1]
501it [00:38,  8.70it/s, bound:0 nc: 30 ncall:3.3e+03 eff:15.2% logz=40.51+/-0.11 dlogz:14.562>0.1]
504it [00:38,  7.55it/s, bound:0 nc: 46 ncall:3.3e+03 eff:15.0% logz=40.59+/-0.11 dlogz:14.470>0.1]
507it [00:38,  9.58it/s, bound:0 nc: 10 ncall:3.4e+03 eff:15.1% logz=40.67+/-0.11 dlogz:14.380>0.1]
509it [00:39,  7.67it/s, bound:0 nc: 18 ncall:3.4e+03 eff:14.9% logz=40.72+/-0.11 dlogz:14.322>0.1]
511it [00:39,  6.19it/s, bound:0 nc: 35 ncall:3.5e+03 eff:14.8% logz=40.77+/-0.11 dlogz:14.266>0.1]
514it [00:39,  7.96it/s, bound:0 nc:  9 ncall:3.5e+03 eff:14.8% logz=40.85+/-0.11 dlogz:14.186>0.1]
516it [00:39,  9.37it/s, bound:0 nc:  1 ncall:3.5e+03 eff:14.8% logz=40.89+/-0.11 dlogz:14.133>0.1]
520it [00:40, 12.31it/s, bound:0 nc: 14 ncall:3.5e+03 eff:14.8% logz=40.99+/-0.11 dlogz:14.030>0.1]
522it [00:40, 10.36it/s, bound:0 nc: 28 ncall:3.5e+03 eff:14.7% logz=41.04+/-0.11 dlogz:13.977>0.1]
524it [00:40, 11.75it/s, bound:0 nc:  7 ncall:3.6e+03 eff:14.7% logz=41.08+/-0.11 dlogz:13.923>0.1]
527it [00:40, 13.93it/s, bound:0 nc:  5 ncall:3.6e+03 eff:14.7% logz=41.16+/-0.11 dlogz:13.842>0.1]
529it [00:40, 14.11it/s, bound:0 nc: 10 ncall:3.6e+03 eff:14.8% logz=41.21+/-0.11 dlogz:13.788>0.1]
532it [00:40, 16.12it/s, bound:0 nc: 14 ncall:3.6e+03 eff:14.8% logz=41.28+/-0.11 dlogz:13.710>0.1]
535it [00:41, 17.62it/s, bound:0 nc:  8 ncall:3.6e+03 eff:14.8% logz=41.34+/-0.11 dlogz:13.759>0.1]
537it [00:41, 15.40it/s, bound:0 nc: 13 ncall:3.6e+03 eff:14.8% logz=41.39+/-0.11 dlogz:13.711>0.1]
539it [00:41, 12.11it/s, bound:0 nc: 10 ncall:3.7e+03 eff:14.7% logz=41.43+/-0.11 dlogz:13.662>0.1]
541it [00:41, 12.43it/s, bound:0 nc:  2 ncall:3.7e+03 eff:14.7% logz=41.48+/-0.11 dlogz:13.612>0.1]
543it [00:41, 11.97it/s, bound:0 nc: 17 ncall:3.7e+03 eff:14.7% logz=41.52+/-0.11 dlogz:13.564>0.1]
545it [00:42,  9.56it/s, bound:0 nc:  3 ncall:3.7e+03 eff:14.6% logz=41.56+/-0.11 dlogz:13.515>0.1]
547it [00:42,  8.00it/s, bound:0 nc: 14 ncall:3.8e+03 eff:14.5% logz=41.61+/-0.11 dlogz:13.466>0.1]
548it [00:42,  7.46it/s, bound:0 nc: 22 ncall:3.8e+03 eff:14.4% logz=41.63+/-0.11 dlogz:13.441>0.1]
549it [00:43,  5.64it/s, bound:0 nc: 31 ncall:3.8e+03 eff:14.3% logz=41.65+/-0.11 dlogz:13.417>0.1]
552it [00:43,  7.99it/s, bound:0 nc: 12 ncall:3.8e+03 eff:14.3% logz=41.71+/-0.11 dlogz:13.346>0.1]
554it [00:43,  7.63it/s, bound:0 nc: 27 ncall:3.9e+03 eff:14.3% logz=41.76+/-0.11 dlogz:13.300>0.1]
557it [00:43,  9.07it/s, bound:0 nc: 13 ncall:3.9e+03 eff:14.3% logz=41.82+/-0.11 dlogz:13.228>0.1]
560it [00:43, 10.13it/s, bound:0 nc: 25 ncall:3.9e+03 eff:14.2% logz=41.88+/-0.11 dlogz:13.158>0.1]
562it [00:44,  9.60it/s, bound:0 nc: 16 ncall:4.0e+03 eff:14.2% logz=41.93+/-0.11 dlogz:13.110>0.1]
564it [00:44,  8.83it/s, bound:0 nc: 12 ncall:4.0e+03 eff:14.2% logz=41.97+/-0.11 dlogz:13.061>0.1]
568it [00:44,  9.68it/s, bound:0 nc: 27 ncall:4.0e+03 eff:14.1% logz=42.06+/-0.11 dlogz:12.963>0.1]
571it [00:44, 11.72it/s, bound:0 nc:  6 ncall:4.0e+03 eff:14.1% logz=42.12+/-0.11 dlogz:12.891>0.1]
574it [00:45, 13.59it/s, bound:0 nc:  1 ncall:4.1e+03 eff:14.2% logz=42.19+/-0.11 dlogz:12.816>0.1]
576it [00:45, 13.71it/s, bound:0 nc:  7 ncall:4.1e+03 eff:14.2% logz=42.23+/-0.11 dlogz:12.767>0.1]
578it [00:45, 13.89it/s, bound:0 nc:  3 ncall:4.1e+03 eff:14.1% logz=42.28+/-0.11 dlogz:12.719>0.1]
581it [00:45, 11.76it/s, bound:0 nc: 25 ncall:4.1e+03 eff:14.1% logz=42.34+/-0.11 dlogz:12.649>0.1]
583it [00:46, 10.10it/s, bound:0 nc: 22 ncall:4.1e+03 eff:14.1% logz=42.38+/-0.11 dlogz:12.602>0.1]
585it [00:46, 10.84it/s, bound:0 nc:  4 ncall:4.2e+03 eff:14.1% logz=42.42+/-0.11 dlogz:12.556>0.1]
588it [00:46, 13.15it/s, bound:0 nc: 10 ncall:4.2e+03 eff:14.1% logz=42.48+/-0.11 dlogz:12.486>0.1]
590it [00:46, 11.50it/s, bound:0 nc:  4 ncall:4.2e+03 eff:14.0% logz=42.52+/-0.11 dlogz:12.440>0.1]
592it [00:46, 11.96it/s, bound:0 nc: 10 ncall:4.2e+03 eff:14.0% logz=42.56+/-0.11 dlogz:12.396>0.1]
594it [00:47,  5.20it/s, bound:0 nc: 47 ncall:4.3e+03 eff:13.8% logz=42.60+/-0.11 dlogz:12.351>0.1]
596it [00:47,  5.57it/s, bound:0 nc: 23 ncall:4.3e+03 eff:13.7% logz=42.64+/-0.11 dlogz:12.308>0.1]
597it [00:48,  5.50it/s, bound:0 nc: 21 ncall:4.4e+03 eff:13.7% logz=42.66+/-0.11 dlogz:12.286>0.1]
598it [00:48,  5.72it/s, bound:0 nc: 14 ncall:4.4e+03 eff:13.6% logz=42.68+/-0.11 dlogz:12.265>0.1]
600it [00:48,  7.16it/s, bound:0 nc: 10 ncall:4.4e+03 eff:13.6% logz=42.71+/-0.11 dlogz:12.223>0.1]
602it [00:48,  8.10it/s, bound:0 nc: 10 ncall:4.4e+03 eff:13.6% logz=42.75+/-0.11 dlogz:12.182>0.1]
603it [00:48,  8.14it/s, bound:0 nc: 10 ncall:4.4e+03 eff:13.6% logz=42.77+/-0.11 dlogz:12.162>0.1]
604it [00:48,  6.88it/s, bound:0 nc: 24 ncall:4.5e+03 eff:13.6% logz=42.78+/-0.11 dlogz:12.143>0.1]
606it [00:49,  6.36it/s, bound:0 nc: 31 ncall:4.5e+03 eff:13.5% logz=42.82+/-0.11 dlogz:12.104>0.1]
608it [00:49,  5.59it/s, bound:0 nc: 34 ncall:4.5e+03 eff:13.4% logz=42.85+/-0.11 dlogz:12.065>0.1]
611it [00:49,  8.09it/s, bound:0 nc:  6 ncall:4.5e+03 eff:13.4% logz=42.90+/-0.11 dlogz:12.007>0.1]
613it [00:50,  6.88it/s, bound:0 nc: 29 ncall:4.6e+03 eff:13.4% logz=42.94+/-0.11 dlogz:11.968>0.1]
614it [00:50,  6.18it/s, bound:0 nc: 26 ncall:4.6e+03 eff:13.3% logz=42.95+/-0.11 dlogz:11.948>0.1]
616it [00:51,  4.76it/s, bound:0 nc: 55 ncall:4.7e+03 eff:13.2% logz=42.99+/-0.11 dlogz:11.910>0.1]
618it [00:51,  6.28it/s, bound:0 nc:  6 ncall:4.7e+03 eff:13.2% logz=43.02+/-0.11 dlogz:11.872>0.1]
620it [00:51,  5.60it/s, bound:0 nc: 39 ncall:4.7e+03 eff:13.1% logz=43.05+/-0.11 dlogz:11.834>0.1]
621it [00:51,  5.79it/s, bound:0 nc: 14 ncall:4.7e+03 eff:13.1% logz=43.07+/-0.11 dlogz:11.815>0.1]
624it [00:52,  7.92it/s, bound:0 nc:  8 ncall:4.8e+03 eff:13.1% logz=43.12+/-0.11 dlogz:11.759>0.1]
626it [00:52,  6.48it/s, bound:0 nc: 38 ncall:4.8e+03 eff:13.0% logz=43.15+/-0.11 dlogz:11.721>0.1]
627it [00:52,  6.57it/s, bound:0 nc: 15 ncall:4.8e+03 eff:13.0% logz=43.17+/-0.11 dlogz:11.701>0.1]
629it [00:52,  7.00it/s, bound:0 nc: 23 ncall:4.9e+03 eff:13.0% logz=43.20+/-0.11 dlogz:11.662>0.1]
630it [00:53,  6.99it/s, bound:0 nc: 19 ncall:4.9e+03 eff:12.9% logz=43.22+/-0.11 dlogz:11.643>0.1]
632it [00:53,  5.21it/s, bound:0 nc: 50 ncall:4.9e+03 eff:12.8% logz=43.25+/-0.11 dlogz:11.604>0.1]
633it [00:53,  4.98it/s, bound:0 nc: 24 ncall:5.0e+03 eff:12.8% logz=43.27+/-0.11 dlogz:11.585>0.1]
634it [00:54,  4.10it/s, bound:0 nc: 40 ncall:5.0e+03 eff:12.7% logz=43.28+/-0.11 dlogz:11.566>0.1]
636it [00:54,  5.35it/s, bound:0 nc: 18 ncall:5.0e+03 eff:12.7% logz=43.32+/-0.11 dlogz:11.529>0.1]
637it [00:54,  4.71it/s, bound:0 nc: 30 ncall:5.0e+03 eff:12.6% logz=43.33+/-0.11 dlogz:11.510>0.1]
638it [00:54,  5.07it/s, bound:0 nc: 11 ncall:5.1e+03 eff:12.6% logz=43.35+/-0.11 dlogz:11.492>0.1]
642it [00:55,  7.47it/s, bound:0 nc: 24 ncall:5.1e+03 eff:12.6% logz=43.42+/-0.11 dlogz:11.412>0.1]
