
0it [00:00, ?it/s]
39it [00:50,  8.20it/s, bound:0 nc:  1 ncall:6.0e+02 eff:6.5% logz=-42.11+/-0.17 dlogz:103.637>0.1]
42it [00:50, 10.73it/s, bound:0 nc:  1 ncall:6.1e+02 eff:6.9% logz=-39.18+/-0.16 dlogz:100.498>0.1]
44it [00:50,  9.36it/s, bound:0 nc: 10 ncall:6.2e+02 eff:7.0% logz=-36.81+/-0.16 dlogz:98.026>0.1] 
46it [00:50, 10.14it/s, bound:0 nc:  1 ncall:6.3e+02 eff:7.3% logz=-32.93+/-0.17 dlogz:94.450>0.1]
48it [00:50, 11.16it/s, bound:0 nc:  5 ncall:6.4e+02 eff:7.5% logz=-31.72+/-0.16 dlogz:92.359>0.1]
51it [00:50, 13.85it/s, bound:0 nc:  4 ncall:6.5e+02 eff:7.8% logz=-30.28+/-0.15 dlogz:91.024>0.1]
53it [00:51, 10.18it/s, bound:0 nc: 17 ncall:6.7e+02 eff:7.9% logz=-28.32+/-0.16 dlogz:89.873>0.1]
55it [00:51, 10.03it/s, bound:0 nc:  7 ncall:6.8e+02 eff:8.1% logz=-26.72+/-0.16 dlogz:87.744>0.1]
58it [00:51, 12.47it/s, bound:0 nc:  3 ncall:6.9e+02 eff:8.4% logz=-24.89+/-0.15 dlogz:85.869>0.1]
60it [00:51, 12.82it/s, bound:0 nc:  8 ncall:7.0e+02 eff:8.6% logz=-23.62+/-0.15 dlogz:84.592>0.1]
62it [00:52, 10.64it/s, bound:0 nc: 14 ncall:7.2e+02 eff:8.7% logz=-22.52+/-0.15 dlogz:83.260>0.1]
64it [00:52,  8.43it/s, bound:0 nc:  6 ncall:7.4e+02 eff:8.7% logz=-21.77+/-0.15 dlogz:82.399>0.1]
69it [00:52, 12.77it/s, bound:0 nc:  8 ncall:7.5e+02 eff:9.2% logz=-19.27+/-0.15 dlogz:79.896>0.1]
71it [00:53,  9.26it/s, bound:0 nc:  3 ncall:7.7e+02 eff:9.2% logz=-18.58+/-0.15 dlogz:79.164>0.1]
73it [00:53, 10.12it/s, bound:0 nc:  4 ncall:7.8e+02 eff:9.3% logz=-17.84+/-0.15 dlogz:78.494>0.1]
76it [00:53, 12.32it/s, bound:0 nc:  2 ncall:7.9e+02 eff:9.6% logz=-14.87+/-0.16 dlogz:75.604>0.1]
79it [00:53, 11.45it/s, bound:0 nc: 12 ncall:8.1e+02 eff:9.8% logz=-13.70+/-0.15 dlogz:74.400>0.1]
81it [01:06,  1.65s/it, bound:1 nc:183 ncall:1.2e+03 eff:6.8% logz=-12.72+/-0.15 dlogz:73.389>0.1]
84it [01:17,  2.30s/it, bound:3 nc:139 ncall:1.6e+03 eff:5.2% logz=-11.18+/-0.15 dlogz:71.876>0.1]
88it [01:28,  2.45s/it, bound:5 nc:129 ncall:2.1e+03 eff:4.1% logz=-10.18+/-0.14 dlogz:70.591>0.1]
91it [01:28,  1.73s/it, bound:6 nc:  1 ncall:2.5e+03 eff:18.8% logz=40.44+/-nan dlogz:16.712>0.1] 
93it [01:39,  2.52s/it, bound:6 nc:101 ncall:2.7e+03 eff:3.4% logz=-9.00+/-0.14 dlogz:69.396>0.1]
96it [01:46,  2.50s/it, bound:8 nc:101 ncall:3.1e+03 eff:3.1% logz=-8.25+/-0.14 dlogz:68.733>0.1]
100it [01:53,  2.24s/it, bound:9 nc:101 ncall:3.5e+03 eff:2.8% logz=-6.84+/-0.14 dlogz:67.377>0.1]
104it [02:00,  2.09s/it, bound:10 nc:101 ncall:3.9e+03 eff:2.7% logz=-5.69+/-0.14 dlogz:66.155>0.1]
108it [02:08,  2.01s/it, bound:12 nc:101 ncall:4.3e+03 eff:2.5% logz=-4.63+/-0.14 dlogz:65.010>0.1]
111it [02:08,  1.49s/it, bound:13 nc:101 ncall:4.6e+03 eff:2.4% logz=-4.17+/-0.14 dlogz:64.457>0.1]
113it [02:17,  2.12s/it, bound:13 nc:101 ncall:4.9e+03 eff:2.3% logz=-3.95+/-0.13 dlogz:64.205>0.1]
116it [02:25,  2.27s/it, bound:14 nc:101 ncall:5.2e+03 eff:2.2% logz=-3.69+/-0.13 dlogz:63.916>0.1]
120it [02:34,  2.23s/it, bound:16 nc:101 ncall:5.6e+03 eff:2.1% logz=-3.43+/-0.13 dlogz:63.625>0.1]
123it [02:34,  1.61s/it, bound:17 nc:101 ncall:5.9e+03 eff:2.1% logz=-3.27+/-0.12 dlogz:63.451>0.1]
124it [02:41,  2.26s/it, bound:17 nc:101 ncall:6.0e+03 eff:2.1% logz=-3.23+/-0.12 dlogz:63.398>0.1]
126it [02:41,  1.70s/it, bound:18 nc:101 ncall:6.2e+03 eff:2.0% logz=-3.14+/-0.12 dlogz:63.301>0.1]
128it [02:48,  2.22s/it, bound:18 nc:101 ncall:6.4e+03 eff:2.0% logz=-3.06+/-0.12 dlogz:63.212>0.1]
129it [02:48,  1.89s/it, bound:19 nc:101 ncall:6.6e+03 eff:2.0% logz=-3.02+/-0.12 dlogz:63.170>0.1]
132it [02:57,  2.23s/it, bound:20 nc:108 ncall:6.9e+03 eff:1.9% logz=-2.92+/-0.12 dlogz:63.053>0.1]
135it [02:57,  1.43s/it, bound:21 nc:101 ncall:7.2e+03 eff:1.9% logz=-2.82+/-0.12 dlogz:62.948>0.1]
137it [03:05,  2.09s/it, bound:21 nc:112 ncall:7.4e+03 eff:1.9% logz=-2.76+/-0.12 dlogz:62.883>0.1]
140it [03:12,  2.18s/it, bound:23 nc:101 ncall:7.7e+03 eff:1.8% logz=-2.68+/-0.11 dlogz:62.792>0.1]
144it [03:19,  2.08s/it, bound:24 nc:101 ncall:8.1e+03 eff:1.8% logz=-2.55+/-0.11 dlogz:62.659>0.1]
148it [03:27,  2.04s/it, bound:25 nc:101 ncall:8.5e+03 eff:1.7% logz=-2.37+/-0.11 dlogz:62.492>0.1]
152it [03:35,  2.01s/it, bound:27 nc:101 ncall:8.9e+03 eff:1.7% logz=-1.98+/-0.12 dlogz:62.212>0.1]
156it [03:42,  1.93s/it, bound:28 nc:101 ncall:9.4e+03 eff:1.7% logz=-1.15+/-0.13 dlogz:61.378>0.1]
160it [03:50,  1.94s/it, bound:29 nc:101 ncall:9.8e+03 eff:1.6% logz=-0.57+/-0.13 dlogz:60.745>0.1]
164it [03:58,  1.92s/it, bound:31 nc:101 ncall:1.0e+04 eff:1.6% logz=-0.02+/-0.13 dlogz:60.172>0.1]
168it [04:05,  1.88s/it, bound:32 nc:101 ncall:1.1e+04 eff:1.6% logz=0.46+/-0.13 dlogz:59.671>0.1] 
172it [04:12,  1.88s/it, bound:33 nc:101 ncall:1.1e+04 eff:1.6% logz=0.89+/-0.13 dlogz:59.229>0.1]
176it [04:20,  1.88s/it, bound:35 nc:101 ncall:1.1e+04 eff:1.5% logz=1.34+/-0.13 dlogz:58.775>0.1]
180it [04:27,  1.87s/it, bound:36 nc:101 ncall:1.2e+04 eff:1.5% logz=1.80+/-0.13 dlogz:58.295>0.1]
184it [04:35,  1.88s/it, bound:37 nc:101 ncall:1.2e+04 eff:1.5% logz=2.17+/-0.13 dlogz:57.887>0.1]
188it [04:42,  1.88s/it, bound:39 nc:101 ncall:1.3e+04 eff:1.5% logz=2.58+/-0.13 dlogz:57.509>0.1]
192it [04:50,  1.85s/it, bound:40 nc:101 ncall:1.3e+04 eff:1.5% logz=3.10+/-0.13 dlogz:56.968>0.1]
196it [04:57,  1.82s/it, bound:41 nc:101 ncall:1.3e+04 eff:1.5% logz=3.78+/-0.13 dlogz:56.353>0.1]
200it [05:04,  1.85s/it, bound:43 nc:101 ncall:1.4e+04 eff:1.4% logz=4.45+/-0.13 dlogz:55.642>0.1]
204it [05:11,  1.83s/it, bound:44 nc:101 ncall:1.4e+04 eff:1.4% logz=4.96+/-0.13 dlogz:55.079>0.1]
208it [05:19,  1.87s/it, bound:45 nc:101 ncall:1.5e+04 eff:1.4% logz=5.37+/-0.13 dlogz:54.644>0.1]
212it [05:27,  1.88s/it, bound:47 nc:101 ncall:1.5e+04 eff:1.4% logz=5.87+/-0.13 dlogz:54.180>0.1]
216it [05:34,  1.82s/it, bound:48 nc:101 ncall:1.5e+04 eff:1.4% logz=6.43+/-0.13 dlogz:53.600>0.1]
220it [05:41,  1.85s/it, bound:49 nc:101 ncall:1.6e+04 eff:1.4% logz=6.96+/-0.13 dlogz:53.039>0.1]
224it [05:48,  1.84s/it, bound:51 nc:101 ncall:1.6e+04 eff:1.4% logz=7.38+/-0.13 dlogz:52.595>0.1]
228it [05:56,  1.85s/it, bound:52 nc:101 ncall:1.7e+04 eff:1.4% logz=7.75+/-0.13 dlogz:52.199>0.1]
232it [06:03,  1.83s/it, bound:53 nc:101 ncall:1.7e+04 eff:1.4% logz=8.07+/-0.13 dlogz:51.858>0.1]
236it [06:10,  1.82s/it, bound:55 nc:101 ncall:1.7e+04 eff:1.4% logz=8.38+/-0.13 dlogz:51.548>0.1]
240it [06:17,  1.80s/it, bound:56 nc:101 ncall:1.8e+04 eff:1.3% logz=8.67+/-0.13 dlogz:51.233>0.1]
244it [06:25,  1.81s/it, bound:57 nc:101 ncall:1.8e+04 eff:1.3% logz=9.05+/-0.13 dlogz:50.871>0.1]
248it [06:32,  1.78s/it, bound:59 nc:101 ncall:1.9e+04 eff:1.3% logz=9.49+/-0.13 dlogz:50.434>0.1]
252it [06:39,  1.83s/it, bound:60 nc:101 ncall:1.9e+04 eff:1.3% logz=9.86+/-0.13 dlogz:50.033>0.1]
256it [06:47,  1.84s/it, bound:61 nc:101 ncall:1.9e+04 eff:1.3% logz=10.19+/-0.13 dlogz:49.691>0.1]
260it [06:54,  1.85s/it, bound:63 nc:101 ncall:2.0e+04 eff:1.3% logz=10.54+/-0.13 dlogz:49.335>0.1]
264it [07:02,  1.87s/it, bound:64 nc:101 ncall:2.0e+04 eff:1.3% logz=10.96+/-0.13 dlogz:48.927>0.1]
268it [07:09,  1.83s/it, bound:65 nc:101 ncall:2.1e+04 eff:1.3% logz=11.43+/-0.13 dlogz:48.448>0.1]
272it [07:16,  1.83s/it, bound:67 nc:101 ncall:2.1e+04 eff:1.3% logz=11.83+/-0.13 dlogz:48.026>0.1]
276it [07:23,  1.81s/it, bound:68 nc:101 ncall:2.1e+04 eff:1.3% logz=12.19+/-0.13 dlogz:47.639>0.1]
280it [07:31,  1.84s/it, bound:69 nc:101 ncall:2.2e+04 eff:1.3% logz=12.52+/-0.13 dlogz:47.293>0.1]
284it [07:38,  1.83s/it, bound:71 nc:101 ncall:2.2e+04 eff:1.3% logz=12.81+/-0.13 dlogz:46.979>0.1]
288it [07:45,  1.80s/it, bound:72 nc:101 ncall:2.3e+04 eff:1.3% logz=13.07+/-0.13 dlogz:46.708>0.1]
292it [07:52,  1.81s/it, bound:73 nc:101 ncall:2.3e+04 eff:1.3% logz=13.33+/-0.13 dlogz:46.443>0.1]
296it [08:00,  1.81s/it, bound:75 nc:101 ncall:2.3e+04 eff:1.3% logz=13.62+/-0.13 dlogz:46.149>0.1]
300it [08:07,  1.80s/it, bound:76 nc:101 ncall:2.4e+04 eff:1.3% logz=13.92+/-0.13 dlogz:45.844>0.1]
304it [08:15,  1.85s/it, bound:77 nc:101 ncall:2.4e+04 eff:1.3% logz=14.36+/-0.13 dlogz:45.418>0.1]
308it [08:22,  1.84s/it, bound:79 nc:101 ncall:2.5e+04 eff:1.2% logz=14.78+/-0.13 dlogz:44.983>0.1]
312it [08:29,  1.83s/it, bound:80 nc:101 ncall:2.5e+04 eff:1.2% logz=15.14+/-0.13 dlogz:44.609>0.1]
316it [08:36,  1.81s/it, bound:81 nc:101 ncall:2.6e+04 eff:1.2% logz=15.46+/-0.13 dlogz:44.268>0.1]
320it [08:43,  1.79s/it, bound:83 nc:101 ncall:2.6e+04 eff:1.2% logz=15.82+/-0.13 dlogz:43.899>0.1]
324it [08:51,  1.82s/it, bound:84 nc:101 ncall:2.6e+04 eff:1.2% logz=16.17+/-0.13 dlogz:43.531>0.1]
328it [08:57,  1.78s/it, bound:85 nc:101 ncall:2.7e+04 eff:1.2% logz=16.47+/-0.13 dlogz:43.214>0.1]
332it [09:05,  1.83s/it, bound:87 nc:101 ncall:2.7e+04 eff:1.2% logz=16.75+/-0.13 dlogz:42.920>0.1]
336it [09:12,  1.80s/it, bound:88 nc:101 ncall:2.8e+04 eff:1.2% logz=17.00+/-0.13 dlogz:42.659>0.1]
340it [09:19,  1.74s/it, bound:89 nc:101 ncall:2.8e+04 eff:1.2% logz=17.23+/-0.13 dlogz:42.414>0.1]
344it [09:26,  1.74s/it, bound:91 nc:101 ncall:2.8e+04 eff:1.2% logz=17.46+/-0.13 dlogz:42.172>0.1]
348it [09:33,  1.76s/it, bound:92 nc:101 ncall:2.9e+04 eff:1.2% logz=17.69+/-0.12 dlogz:41.933>0.1]
352it [09:40,  1.79s/it, bound:93 nc:101 ncall:2.9e+04 eff:1.2% logz=17.94+/-0.12 dlogz:41.681>0.1]
356it [09:46,  1.70s/it, bound:95 nc:101 ncall:3.0e+04 eff:1.2% logz=18.17+/-0.12 dlogz:41.433>0.1]
360it [09:54,  1.77s/it, bound:96 nc:101 ncall:3.0e+04 eff:1.2% logz=18.40+/-0.12 dlogz:41.188>0.1]
364it [10:01,  1.74s/it, bound:97 nc:101 ncall:3.0e+04 eff:1.2% logz=18.61+/-0.12 dlogz:40.961>0.1]
368it [10:08,  1.79s/it, bound:99 nc:101 ncall:3.1e+04 eff:1.2% logz=18.81+/-0.12 dlogz:40.756>0.1]
372it [10:15,  1.73s/it, bound:100 nc:101 ncall:3.1e+04 eff:1.2% logz=19.05+/-0.12 dlogz:40.517>0.1]
376it [10:19,  1.56s/it, bound:101 nc:101 ncall:3.2e+04 eff:1.2% logz=19.30+/-0.12 dlogz:40.256>0.1]
380it [10:24,  1.46s/it, bound:103 nc:101 ncall:3.2e+04 eff:1.2% logz=19.52+/-0.12 dlogz:40.021>0.1]
384it [10:28,  1.32s/it, bound:104 nc:101 ncall:3.2e+04 eff:1.2% logz=19.76+/-0.12 dlogz:39.770>0.1]
388it [10:33,  1.30s/it, bound:105 nc:101 ncall:3.3e+04 eff:1.2% logz=19.98+/-0.12 dlogz:39.537>0.1]
392it [10:38,  1.25s/it, bound:107 nc:101 ncall:3.3e+04 eff:1.2% logz=20.19+/-0.12 dlogz:39.318>0.1]
396it [10:42,  1.23s/it, bound:108 nc:101 ncall:3.4e+04 eff:1.2% logz=20.40+/-0.12 dlogz:39.099>0.1]
400it [10:47,  1.20s/it, bound:109 nc:101 ncall:3.4e+04 eff:1.2% logz=20.62+/-0.12 dlogz:38.870>0.1]
402it [10:51,  1.35s/it, bound:110 nc:101 ncall:3.4e+04 eff:1.2% logz=20.72+/-0.12 dlogz:38.759>0.1]
404it [10:55,  1.44s/it, bound:111 nc:101 ncall:3.4e+04 eff:1.2% logz=20.82+/-0.12 dlogz:38.651>0.1]
408it [10:59,  1.32s/it, bound:112 nc:101 ncall:3.5e+04 eff:1.2% logz=21.04+/-0.12 dlogz:38.433>0.1]
412it [11:03,  1.22s/it, bound:113 nc:101 ncall:3.5e+04 eff:1.2% logz=21.26+/-0.12 dlogz:38.199>0.1]
416it [11:07,  1.15s/it, bound:115 nc:101 ncall:3.6e+04 eff:1.2% logz=21.48+/-0.12 dlogz:37.965>0.1]
420it [11:11,  1.09s/it, bound:116 nc:101 ncall:3.6e+04 eff:1.2% logz=21.72+/-0.12 dlogz:37.726>0.1]
424it [11:15,  1.06s/it, bound:117 nc:101 ncall:3.6e+04 eff:1.2% logz=21.95+/-0.13 dlogz:37.483>0.1]
428it [11:22,  1.27s/it, bound:119 nc:101 ncall:3.7e+04 eff:1.2% logz=22.17+/-0.13 dlogz:37.246>0.1]
432it [11:26,  1.16s/it, bound:120 nc:101 ncall:3.7e+04 eff:1.2% logz=22.40+/-0.13 dlogz:37.006>0.1]
436it [11:29,  1.07s/it, bound:122 nc:101 ncall:3.8e+04 eff:1.2% logz=22.61+/-0.13 dlogz:36.783>0.1]
440it [11:33,  1.01s/it, bound:123 nc:101 ncall:3.8e+04 eff:1.2% logz=22.82+/-0.13 dlogz:36.562>0.1]
444it [11:36,  1.02it/s, bound:124 nc:101 ncall:3.9e+04 eff:1.1% logz=23.06+/-0.13 dlogz:36.329>0.1]
448it [11:40,  1.07it/s, bound:126 nc:101 ncall:3.9e+04 eff:1.1% logz=23.29+/-0.13 dlogz:36.087>0.1]
452it [11:43,  1.10it/s, bound:127 nc:101 ncall:3.9e+04 eff:1.1% logz=23.52+/-0.13 dlogz:35.850>0.1]
456it [11:46,  1.12it/s, bound:128 nc:101 ncall:4.0e+04 eff:1.1% logz=23.76+/-0.13 dlogz:35.600>0.1]
460it [11:49,  1.18it/s, bound:130 nc:101 ncall:4.0e+04 eff:1.1% logz=24.03+/-0.13 dlogz:35.326>0.1]
464it [11:52,  1.21it/s, bound:131 nc:101 ncall:4.1e+04 eff:1.1% logz=24.29+/-0.13 dlogz:35.053>0.1]
468it [11:55,  1.24it/s, bound:132 nc:101 ncall:4.1e+04 eff:1.1% logz=24.53+/-0.13 dlogz:34.792>0.1]
472it [11:59,  1.21it/s, bound:134 nc:101 ncall:4.1e+04 eff:1.1% logz=24.75+/-0.13 dlogz:34.565>0.1]
476it [12:02,  1.26it/s, bound:135 nc:101 ncall:4.2e+04 eff:1.1% logz=24.96+/-0.13 dlogz:34.333>0.1]
480it [12:05,  1.29it/s, bound:136 nc:101 ncall:4.2e+04 eff:1.1% logz=25.16+/-0.13 dlogz:34.125>0.1]
484it [12:08,  1.28it/s, bound:138 nc:101 ncall:4.3e+04 eff:1.1% logz=25.33+/-0.13 dlogz:33.935>0.1]
488it [12:11,  1.25it/s, bound:139 nc:101 ncall:4.3e+04 eff:1.1% logz=25.49+/-0.13 dlogz:33.760>0.1]
492it [12:14,  1.26it/s, bound:140 nc:101 ncall:4.3e+04 eff:1.1% logz=25.65+/-0.13 dlogz:33.592>0.1]
496it [12:18,  1.27it/s, bound:142 nc:101 ncall:4.4e+04 eff:1.1% logz=25.81+/-0.13 dlogz:33.427>0.1]
500it [12:21,  1.27it/s, bound:143 nc:101 ncall:4.4e+04 eff:1.1% logz=25.98+/-0.13 dlogz:33.247>0.1]
504it [12:24,  1.25it/s, bound:144 nc:101 ncall:4.5e+04 eff:1.1% logz=26.17+/-0.13 dlogz:33.054>0.1]
508it [12:27,  1.27it/s, bound:146 nc:101 ncall:4.5e+04 eff:1.1% logz=26.36+/-0.13 dlogz:32.849>0.1]
512it [12:30,  1.26it/s, bound:147 nc:101 ncall:4.5e+04 eff:1.1% logz=26.53+/-0.13 dlogz:32.668>0.1]
516it [12:33,  1.29it/s, bound:148 nc:101 ncall:4.6e+04 eff:1.1% logz=26.67+/-0.12 dlogz:32.511>0.1]
520it [12:36,  1.28it/s, bound:150 nc:101 ncall:4.6e+04 eff:1.1% logz=26.81+/-0.12 dlogz:32.364>0.1]
524it [12:40,  1.25it/s, bound:151 nc:101 ncall:4.7e+04 eff:1.1% logz=26.95+/-0.12 dlogz:32.212>0.1]
528it [12:43,  1.30it/s, bound:152 nc:101 ncall:4.7e+04 eff:1.1% logz=27.12+/-0.12 dlogz:32.040>0.1]
532it [12:45,  1.31it/s, bound:154 nc:101 ncall:4.7e+04 eff:1.1% logz=27.31+/-0.12 dlogz:31.842>0.1]
536it [12:48,  1.32it/s, bound:155 nc:101 ncall:4.8e+04 eff:1.1% logz=27.50+/-0.13 dlogz:36.628>0.1]
540it [12:52,  1.31it/s, bound:156 nc:101 ncall:4.8e+04 eff:1.1% logz=27.69+/-0.13 dlogz:36.426>0.1]
544it [12:55,  1.30it/s, bound:158 nc:101 ncall:4.9e+04 eff:1.1% logz=27.87+/-0.13 dlogz:36.230>0.1]
548it [12:58,  1.29it/s, bound:159 nc:101 ncall:4.9e+04 eff:1.1% logz=28.06+/-0.13 dlogz:36.029>0.1]
552it [13:01,  1.26it/s, bound:160 nc:101 ncall:5.0e+04 eff:1.1% logz=28.25+/-0.13 dlogz:35.833>0.1]
556it [13:04,  1.29it/s, bound:162 nc:101 ncall:5.0e+04 eff:1.1% logz=28.42+/-0.13 dlogz:35.648>0.1]
560it [13:07,  1.31it/s, bound:163 nc:101 ncall:5.0e+04 eff:1.1% logz=28.58+/-0.13 dlogz:35.475>0.1]
564it [13:10,  1.35it/s, bound:164 nc:101 ncall:5.1e+04 eff:1.1% logz=28.76+/-0.13 dlogz:35.296>0.1]
568it [13:13,  1.34it/s, bound:166 nc:101 ncall:5.1e+04 eff:1.1% logz=28.98+/-0.13 dlogz:35.077>0.1]
572it [13:16,  1.31it/s, bound:167 nc:101 ncall:5.2e+04 eff:1.1% logz=29.21+/-0.13 dlogz:34.836>0.1]
576it [13:19,  1.31it/s, bound:168 nc:101 ncall:5.2e+04 eff:1.1% logz=29.42+/-0.13 dlogz:34.612>0.1]
580it [13:22,  1.31it/s, bound:170 nc:101 ncall:5.2e+04 eff:1.1% logz=29.61+/-0.13 dlogz:34.401>0.1]
584it [13:25,  1.33it/s, bound:171 nc:101 ncall:5.3e+04 eff:1.1% logz=29.79+/-0.13 dlogz:34.209>0.1]
588it [13:28,  1.30it/s, bound:172 nc:101 ncall:5.3e+04 eff:1.1% logz=29.96+/-0.13 dlogz:34.027>0.1]
592it [13:31,  1.29it/s, bound:174 nc:101 ncall:5.4e+04 eff:1.1% logz=30.13+/-0.13 dlogz:33.851>0.1]
596it [13:35,  1.29it/s, bound:175 nc:101 ncall:5.4e+04 eff:1.1% logz=30.28+/-0.13 dlogz:33.683>0.1]
600it [13:38,  1.28it/s, bound:176 nc:101 ncall:5.4e+04 eff:1.1% logz=30.44+/-0.13 dlogz:33.517>0.1]
604it [13:41,  1.28it/s, bound:178 nc:101 ncall:5.5e+04 eff:1.1% logz=30.60+/-0.13 dlogz:33.345>0.1]
608it [13:44,  1.25it/s, bound:179 nc:101 ncall:5.5e+04 eff:1.1% logz=30.76+/-0.13 dlogz:33.175>0.1]
612it [13:48,  1.23it/s, bound:180 nc:101 ncall:5.6e+04 eff:1.1% logz=30.91+/-0.13 dlogz:33.012>0.1]
616it [13:51,  1.25it/s, bound:182 nc:101 ncall:5.6e+04 eff:1.1% logz=31.07+/-0.13 dlogz:32.844>0.1]
620it [13:54,  1.19it/s, bound:183 nc:101 ncall:5.6e+04 eff:1.1% logz=31.23+/-0.13 dlogz:32.676>0.1]
624it [13:58,  1.18it/s, bound:184 nc:101 ncall:5.7e+04 eff:1.1% logz=31.37+/-0.13 dlogz:32.520>0.1]
628it [14:01,  1.19it/s, bound:186 nc:106 ncall:5.7e+04 eff:1.1% logz=31.50+/-0.13 dlogz:32.376>0.1]
632it [14:05,  1.17it/s, bound:187 nc:101 ncall:5.8e+04 eff:1.1% logz=31.63+/-0.13 dlogz:32.236>0.1]
636it [14:11,  1.06s/it, bound:188 nc:156 ncall:5.8e+04 eff:1.1% logz=31.76+/-0.13 dlogz:32.098>0.1]
640it [14:14,  1.00s/it, bound:191 nc:101 ncall:5.9e+04 eff:1.1% logz=31.88+/-0.13 dlogz:31.963>0.1]
644it [14:19,  1.05s/it, bound:192 nc:107 ncall:5.9e+04 eff:1.1% logz=32.00+/-0.13 dlogz:31.835>0.1]
648it [14:25,  1.16s/it, bound:193 nc:125 ncall:6.0e+04 eff:1.1% logz=32.11+/-0.13 dlogz:31.714>0.1]
651it [14:25,  1.13it/s, bound:195 nc:202 ncall:6.0e+04 eff:1.1% logz=32.20+/-0.13 dlogz:31.620>0.1]
652it [14:33,  1.62s/it, bound:195 nc:118 ncall:6.0e+04 eff:1.1% logz=32.23+/-0.13 dlogz:31.589>0.1]
655it [14:33,  1.13s/it, bound:197 nc:140 ncall:6.1e+04 eff:1.1% logz=32.31+/-0.13 dlogz:31.498>0.1]
657it [14:40,  1.72s/it, bound:198 nc:170 ncall:6.1e+04 eff:1.1% logz=32.37+/-0.13 dlogz:31.437>0.1]
660it [14:47,  1.93s/it, bound:199 nc:165 ncall:6.2e+04 eff:1.1% logz=32.45+/-0.13 dlogz:31.347>0.1]
663it [14:48,  1.33s/it, bound:201 nc:126 ncall:6.2e+04 eff:1.1% logz=32.52+/-0.13 dlogz:31.261>0.1]
665it [14:52,  1.56s/it, bound:202 nc:127 ncall:6.3e+04 eff:1.1% logz=32.58+/-0.12 dlogz:31.204>0.1]
668it [14:57,  1.55s/it, bound:203 nc:140 ncall:6.3e+04 eff:1.1% logz=32.65+/-0.12 dlogz:31.120>0.1]
671it [14:57,  1.07s/it, bound:205 nc:164 ncall:6.4e+04 eff:1.1% logz=32.73+/-0.12 dlogz:31.034>0.1]
673it [15:04,  1.63s/it, bound:206 nc:251 ncall:6.4e+04 eff:1.1% logz=32.79+/-0.12 dlogz:30.976>0.1]
676it [15:11,  1.84s/it, bound:208 nc:205 ncall:6.5e+04 eff:1.0% logz=32.87+/-0.12 dlogz:30.881>0.1]
680it [15:15,  1.52s/it, bound:210 nc:146 ncall:6.5e+04 eff:1.0% logz=33.00+/-0.12 dlogz:30.751>0.1]
684it [15:22,  1.61s/it, bound:212 nc:142 ncall:6.6e+04 eff:1.0% logz=33.12+/-0.13 dlogz:30.617>0.1]
688it [15:25,  1.38s/it, bound:214 nc:119 ncall:6.7e+04 eff:1.0% logz=33.23+/-0.13 dlogz:30.492>0.1]
