
0it [00:00, ?it/s]
452it [00:33, 29.23it/s, bound:0 nc:  5 ncall:1.9e+03 eff:23.6% logz=2.16+/-0.12 dlogz:48.379>0.1]
456it [00:33, 28.65it/s, bound:0 nc:  5 ncall:1.9e+03 eff:23.6% logz=2.35+/-0.12 dlogz:51.471>0.1]
460it [00:33, 30.59it/s, bound:0 nc:  5 ncall:1.9e+03 eff:23.6% logz=2.52+/-0.12 dlogz:51.287>0.1]
464it [00:33, 32.36it/s, bound:0 nc: 11 ncall:2.0e+03 eff:23.6% logz=2.69+/-0.12 dlogz:51.109>0.1]
470it [00:33, 35.49it/s, bound:0 nc:  9 ncall:2.0e+03 eff:23.7% logz=2.98+/-0.12 dlogz:50.807>0.1]
474it [00:33, 32.27it/s, bound:0 nc:  1 ncall:2.0e+03 eff:23.7% logz=3.16+/-0.12 dlogz:50.618>0.1]
478it [00:33, 33.25it/s, bound:0 nc:  2 ncall:2.0e+03 eff:23.7% logz=3.32+/-0.12 dlogz:50.439>0.1]
484it [00:34, 38.60it/s, bound:0 nc:  8 ncall:2.0e+03 eff:23.8% logz=3.56+/-0.12 dlogz:50.185>0.1]
488it [00:34, 32.40it/s, bound:0 nc:  4 ncall:2.1e+03 eff:23.7% logz=3.71+/-0.12 dlogz:50.026>0.1]
492it [00:34, 22.57it/s, bound:0 nc: 17 ncall:2.1e+03 eff:23.4% logz=3.86+/-0.12 dlogz:49.860>0.1]
495it [00:34, 22.21it/s, bound:0 nc:  2 ncall:2.1e+03 eff:23.3% logz=3.98+/-0.12 dlogz:49.736>0.1]
499it [00:34, 24.85it/s, bound:0 nc:  2 ncall:2.1e+03 eff:23.4% logz=4.13+/-0.12 dlogz:49.573>0.1]
503it [00:34, 27.61it/s, bound:0 nc:  3 ncall:2.2e+03 eff:23.4% logz=4.28+/-0.12 dlogz:49.414>0.1]
507it [00:35, 23.82it/s, bound:0 nc: 19 ncall:2.2e+03 eff:23.2% logz=4.42+/-0.12 dlogz:49.264>0.1]
510it [00:35, 23.19it/s, bound:0 nc:  4 ncall:2.2e+03 eff:23.2% logz=4.55+/-0.12 dlogz:49.137>0.1]
513it [00:35, 21.03it/s, bound:0 nc:  3 ncall:2.2e+03 eff:23.0% logz=4.67+/-0.12 dlogz:49.008>0.1]
516it [00:35, 20.99it/s, bound:0 nc:  4 ncall:2.2e+03 eff:22.9% logz=4.79+/-0.12 dlogz:48.879>0.1]
520it [00:35, 24.67it/s, bound:0 nc:  4 ncall:2.3e+03 eff:23.0% logz=4.94+/-0.12 dlogz:48.713>0.1]
524it [00:35, 25.66it/s, bound:0 nc:  7 ncall:2.3e+03 eff:23.0% logz=5.08+/-0.12 dlogz:48.558>0.1]
528it [00:36, 24.04it/s, bound:0 nc: 16 ncall:2.3e+03 eff:22.9% logz=5.23+/-0.12 dlogz:48.403>0.1]
534it [00:36, 31.30it/s, bound:0 nc:  2 ncall:2.3e+03 eff:23.0% logz=5.45+/-0.12 dlogz:48.165>0.1]
538it [00:36, 28.14it/s, bound:0 nc:  6 ncall:2.4e+03 eff:22.9% logz=5.59+/-0.12 dlogz:48.017>0.1]
542it [00:36, 22.83it/s, bound:0 nc: 18 ncall:2.4e+03 eff:22.7% logz=5.74+/-0.12 dlogz:47.858>0.1]
545it [00:36, 16.58it/s, bound:0 nc: 12 ncall:2.4e+03 eff:22.5% logz=5.86+/-0.12 dlogz:47.736>0.1]
548it [00:37, 15.11it/s, bound:0 nc: 13 ncall:2.5e+03 eff:22.2% logz=5.98+/-0.12 dlogz:47.610>0.1]
552it [00:37, 17.65it/s, bound:0 nc:  9 ncall:2.5e+03 eff:22.2% logz=6.13+/-0.12 dlogz:47.440>0.1]
555it [00:37, 16.29it/s, bound:0 nc: 14 ncall:2.5e+03 eff:22.1% logz=6.25+/-0.12 dlogz:47.319>0.1]
558it [00:37, 17.31it/s, bound:0 nc: 10 ncall:2.5e+03 eff:22.0% logz=6.37+/-0.12 dlogz:47.191>0.1]
560it [00:37, 17.54it/s, bound:0 nc:  3 ncall:2.5e+03 eff:22.0% logz=6.45+/-0.12 dlogz:47.109>0.1]
562it [00:37, 16.54it/s, bound:0 nc: 10 ncall:2.6e+03 eff:21.9% logz=6.52+/-0.12 dlogz:47.027>0.1]
565it [00:38, 18.83it/s, bound:0 nc:  5 ncall:2.6e+03 eff:21.9% logz=6.64+/-0.12 dlogz:46.901>0.1]
569it [00:38, 21.56it/s, bound:0 nc:  6 ncall:2.6e+03 eff:21.9% logz=6.79+/-0.12 dlogz:46.740>0.1]
572it [00:38, 22.95it/s, bound:0 nc: 14 ncall:2.6e+03 eff:21.9% logz=6.90+/-0.12 dlogz:46.622>0.1]
575it [00:38, 22.12it/s, bound:0 nc: 13 ncall:2.6e+03 eff:21.8% logz=7.02+/-0.12 dlogz:46.497>0.1]
578it [00:38, 14.71it/s, bound:0 nc: 14 ncall:2.7e+03 eff:21.5% logz=7.14+/-0.12 dlogz:46.372>0.1]
580it [00:39, 13.21it/s, bound:0 nc: 14 ncall:2.7e+03 eff:21.3% logz=7.22+/-0.12 dlogz:46.290>0.1]
583it [00:39, 15.89it/s, bound:0 nc:  7 ncall:2.7e+03 eff:21.3% logz=7.33+/-0.13 dlogz:46.165>0.1]
585it [00:39, 10.17it/s, bound:0 nc: 14 ncall:2.8e+03 eff:21.0% logz=7.41+/-0.13 dlogz:46.083>0.1]
588it [00:39,  9.78it/s, bound:0 nc: 38 ncall:2.8e+03 eff:20.7% logz=7.53+/-0.13 dlogz:45.957>0.1]
592it [00:40, 13.77it/s, bound:0 nc:  3 ncall:2.9e+03 eff:20.8% logz=7.71+/-0.13 dlogz:45.767>0.1]
595it [00:40, 14.35it/s, bound:0 nc:  1 ncall:2.9e+03 eff:20.7% logz=7.84+/-0.13 dlogz:45.629>0.1]
597it [00:40, 12.85it/s, bound:0 nc: 19 ncall:2.9e+03 eff:20.5% logz=7.92+/-0.13 dlogz:45.545>0.1]
599it [00:40, 11.78it/s, bound:0 nc: 24 ncall:2.9e+03 eff:20.4% logz=7.99+/-0.13 dlogz:45.465>0.1]
602it [00:40, 11.83it/s, bound:0 nc: 30 ncall:3.0e+03 eff:20.2% logz=8.11+/-0.13 dlogz:45.345>0.1]
604it [00:41, 11.66it/s, bound:0 nc: 10 ncall:3.0e+03 eff:20.2% logz=8.19+/-0.13 dlogz:45.257>0.1]
606it [00:41, 10.58it/s, bound:0 nc:  1 ncall:3.0e+03 eff:20.0% logz=8.28+/-0.13 dlogz:45.165>0.1]
608it [00:41,  8.62it/s, bound:0 nc: 26 ncall:3.1e+03 eff:19.8% logz=8.36+/-0.13 dlogz:45.076>0.1]
609it [00:41,  7.30it/s, bound:0 nc: 35 ncall:3.1e+03 eff:19.6% logz=8.41+/-0.13 dlogz:45.031>0.1]
611it [00:42,  8.54it/s, bound:0 nc:  9 ncall:3.1e+03 eff:19.5% logz=8.50+/-0.13 dlogz:44.934>0.1]
615it [00:42, 10.48it/s, bound:0 nc: 34 ncall:3.2e+03 eff:19.4% logz=8.69+/-0.13 dlogz:44.731>0.1]
617it [00:42,  8.55it/s, bound:0 nc: 30 ncall:3.2e+03 eff:19.2% logz=8.78+/-0.13 dlogz:44.634>0.1]
618it [00:42,  8.30it/s, bound:0 nc: 18 ncall:3.2e+03 eff:19.1% logz=8.83+/-0.13 dlogz:44.588>0.1]
621it [00:42, 11.43it/s, bound:0 nc:  6 ncall:3.3e+03 eff:19.1% logz=8.95+/-0.13 dlogz:44.456>0.1]
624it [00:43, 14.59it/s, bound:0 nc:  5 ncall:3.3e+03 eff:19.1% logz=9.06+/-0.13 dlogz:44.332>0.1]
627it [00:43, 17.46it/s, bound:0 nc:  2 ncall:3.3e+03 eff:19.1% logz=9.19+/-0.13 dlogz:44.202>0.1]
630it [00:43, 17.31it/s, bound:0 nc:  8 ncall:3.3e+03 eff:19.1% logz=9.33+/-0.13 dlogz:44.055>0.1]
633it [00:43, 15.94it/s, bound:0 nc: 24 ncall:3.3e+03 eff:19.0% logz=9.48+/-0.13 dlogz:43.903>0.1]
636it [00:43, 18.57it/s, bound:0 nc: 10 ncall:3.4e+03 eff:19.0% logz=9.61+/-0.13 dlogz:43.758>0.1]
640it [00:43, 21.15it/s, bound:0 nc: 11 ncall:3.4e+03 eff:19.0% logz=9.79+/-0.13 dlogz:43.572>0.1]
643it [00:43, 22.32it/s, bound:0 nc: 10 ncall:3.4e+03 eff:19.0% logz=9.92+/-0.13 dlogz:43.433>0.1]
646it [00:44, 17.69it/s, bound:0 nc:  7 ncall:3.4e+03 eff:18.9% logz=10.05+/-0.13 dlogz:45.603>0.1]
649it [00:44, 17.45it/s, bound:0 nc:  1 ncall:3.4e+03 eff:18.8% logz=10.20+/-0.13 dlogz:45.445>0.1]
651it [00:44, 13.21it/s, bound:0 nc: 33 ncall:3.5e+03 eff:18.7% logz=10.30+/-0.13 dlogz:45.341>0.1]
656it [00:44, 19.05it/s, bound:0 nc:  5 ncall:3.5e+03 eff:18.7% logz=10.53+/-0.13 dlogz:45.100>0.1]
659it [00:44, 20.89it/s, bound:0 nc:  2 ncall:3.5e+03 eff:18.7% logz=10.65+/-0.13 dlogz:44.966>0.1]
662it [00:45, 18.58it/s, bound:0 nc:  9 ncall:3.5e+03 eff:18.7% logz=10.78+/-0.13 dlogz:44.833>0.1]
665it [00:45, 17.03it/s, bound:0 nc:  7 ncall:3.6e+03 eff:18.6% logz=10.90+/-0.13 dlogz:44.698>0.1]
667it [00:45, 14.49it/s, bound:0 nc: 26 ncall:3.6e+03 eff:18.5% logz=10.98+/-0.13 dlogz:44.612>0.1]
669it [00:45, 15.32it/s, bound:0 nc:  4 ncall:3.6e+03 eff:18.5% logz=11.07+/-0.13 dlogz:44.525>0.1]
671it [00:45, 16.03it/s, bound:0 nc:  1 ncall:3.6e+03 eff:18.4% logz=11.14+/-0.13 dlogz:44.440>0.1]
673it [00:45, 15.43it/s, bound:0 nc:  5 ncall:3.7e+03 eff:18.4% logz=11.23+/-0.13 dlogz:44.354>0.1]
675it [00:45, 14.91it/s, bound:0 nc: 11 ncall:3.7e+03 eff:18.4% logz=11.31+/-0.13 dlogz:44.265>0.1]
677it [00:46, 13.79it/s, bound:0 nc:  2 ncall:3.7e+03 eff:18.3% logz=11.39+/-0.13 dlogz:44.176>0.1]
680it [00:46, 13.86it/s, bound:0 nc: 16 ncall:3.7e+03 eff:18.2% logz=11.51+/-0.13 dlogz:44.052>0.1]
682it [00:46, 11.34it/s, bound:0 nc:  9 ncall:3.8e+03 eff:18.1% logz=11.58+/-0.13 dlogz:43.976>0.1]
684it [00:47,  7.30it/s, bound:0 nc: 49 ncall:3.8e+03 eff:17.8% logz=11.64+/-0.13 dlogz:43.902>0.1]
688it [00:47,  9.89it/s, bound:0 nc: 17 ncall:3.9e+03 eff:17.8% logz=11.79+/-0.13 dlogz:43.750>0.1]
690it [00:47, 10.13it/s, bound:0 nc: 13 ncall:3.9e+03 eff:17.7% logz=11.87+/-0.13 dlogz:43.665>0.1]
692it [00:47, 10.41it/s, bound:0 nc: 21 ncall:3.9e+03 eff:17.6% logz=11.95+/-0.13 dlogz:43.584>0.1]
694it [00:47, 10.95it/s, bound:0 nc: 11 ncall:3.9e+03 eff:17.6% logz=12.02+/-0.13 dlogz:43.506>0.1]
697it [00:48, 12.49it/s, bound:0 nc: 14 ncall:4.0e+03 eff:17.6% logz=12.12+/-0.13 dlogz:43.391>0.1]
699it [00:48, 10.29it/s, bound:0 nc: 30 ncall:4.0e+03 eff:17.4% logz=12.20+/-0.13 dlogz:43.315>0.1]
702it [00:48, 13.22it/s, bound:0 nc:  6 ncall:4.0e+03 eff:17.5% logz=12.30+/-0.13 dlogz:43.200>0.1]
704it [00:48, 11.36it/s, bound:0 nc: 22 ncall:4.1e+03 eff:17.3% logz=12.37+/-0.13 dlogz:43.128>0.1]
706it [00:49, 10.24it/s, bound:0 nc: 17 ncall:4.1e+03 eff:17.3% logz=12.44+/-0.13 dlogz:43.125>0.1]
708it [00:49, 11.63it/s, bound:0 nc:  5 ncall:4.1e+03 eff:17.2% logz=12.51+/-0.13 dlogz:43.050>0.1]
710it [00:49, 12.08it/s, bound:0 nc:  6 ncall:4.1e+03 eff:17.2% logz=12.57+/-0.13 dlogz:42.978>0.1]
713it [00:49, 12.03it/s, bound:0 nc: 23 ncall:4.2e+03 eff:17.1% logz=12.67+/-0.13 dlogz:42.872>0.1]
715it [00:49, 13.18it/s, bound:0 nc:  4 ncall:4.2e+03 eff:17.1% logz=12.75+/-0.13 dlogz:42.796>0.1]
717it [00:49, 14.36it/s, bound:0 nc: 14 ncall:4.2e+03 eff:17.1% logz=12.82+/-0.13 dlogz:42.715>0.1]
719it [00:49, 15.27it/s, bound:0 nc:  8 ncall:4.2e+03 eff:17.1% logz=12.89+/-0.13 dlogz:42.639>0.1]
721it [00:50, 11.61it/s, bound:0 nc: 12 ncall:4.2e+03 eff:17.0% logz=12.96+/-0.13 dlogz:42.565>0.1]
723it [00:50, 11.93it/s, bound:0 nc:  4 ncall:4.3e+03 eff:17.0% logz=13.03+/-0.13 dlogz:42.488>0.1]
725it [00:50, 13.48it/s, bound:0 nc:  3 ncall:4.3e+03 eff:17.0% logz=13.11+/-0.13 dlogz:42.409>0.1]
727it [00:50, 12.56it/s, bound:0 nc:  6 ncall:4.3e+03 eff:16.9% logz=13.19+/-0.13 dlogz:42.327>0.1]
730it [00:51,  6.67it/s, bound:0 nc: 74 ncall:4.4e+03 eff:16.7% logz=13.30+/-0.13 dlogz:42.204>0.1]
732it [00:51,  7.67it/s, bound:0 nc:  9 ncall:4.4e+03 eff:16.6% logz=13.38+/-0.13 dlogz:42.117>0.1]
734it [00:51,  8.83it/s, bound:0 nc: 12 ncall:4.4e+03 eff:16.6% logz=13.46+/-0.13 dlogz:42.034>0.1]
736it [00:51,  9.11it/s, bound:0 nc: 14 ncall:4.4e+03 eff:16.6% logz=13.53+/-0.13 dlogz:41.954>0.1]
738it [00:51, 10.01it/s, bound:0 nc:  8 ncall:4.4e+03 eff:16.6% logz=13.61+/-0.13 dlogz:41.877>0.1]
740it [00:52,  9.94it/s, bound:0 nc:  8 ncall:4.5e+03 eff:16.6% logz=13.68+/-0.13 dlogz:41.799>0.1]
744it [00:52, 12.94it/s, bound:0 nc: 14 ncall:4.5e+03 eff:16.6% logz=13.83+/-0.13 dlogz:41.643>0.1]
746it [00:52, 10.56it/s, bound:0 nc: 14 ncall:4.5e+03 eff:16.5% logz=13.90+/-0.13 dlogz:41.566>0.1]
748it [00:52, 11.11it/s, bound:0 nc: 13 ncall:4.5e+03 eff:16.5% logz=13.96+/-0.13 dlogz:41.491>0.1]
750it [00:53, 10.71it/s, bound:0 nc:  5 ncall:4.6e+03 eff:16.5% logz=14.04+/-0.13 dlogz:41.417>0.1]
753it [00:53, 13.98it/s, bound:0 nc:  6 ncall:4.6e+03 eff:16.5% logz=14.14+/-0.13 dlogz:41.302>0.1]
755it [00:53, 12.70it/s, bound:0 nc:  9 ncall:4.6e+03 eff:16.5% logz=14.21+/-0.13 dlogz:41.226>0.1]
759it [00:53, 17.82it/s, bound:0 nc:  1 ncall:4.6e+03 eff:16.5% logz=14.35+/-0.13 dlogz:41.076>0.1]
762it [00:54,  6.02it/s, bound:0 nc: 34 ncall:4.7e+03 eff:16.2% logz=14.45+/-0.13 dlogz:40.968>0.1]
764it [00:54,  6.92it/s, bound:0 nc:  9 ncall:4.7e+03 eff:16.2% logz=14.52+/-0.13 dlogz:40.898>0.1]
766it [00:54,  7.70it/s, bound:0 nc: 13 ncall:4.7e+03 eff:16.1% logz=14.59+/-0.13 dlogz:40.825>0.1]
769it [00:55, 10.35it/s, bound:0 nc:  8 ncall:4.8e+03 eff:16.2% logz=14.71+/-0.13 dlogz:40.701>0.1]
771it [00:55,  7.50it/s, bound:0 nc: 12 ncall:4.8e+03 eff:16.1% logz=14.78+/-0.13 dlogz:40.621>0.1]
773it [00:55,  7.20it/s, bound:0 nc: 16 ncall:4.8e+03 eff:16.0% logz=14.85+/-0.13 dlogz:40.542>0.1]
775it [00:56,  6.64it/s, bound:0 nc: 19 ncall:4.9e+03 eff:15.9% logz=14.93+/-0.13 dlogz:40.463>0.1]
777it [00:56,  7.29it/s, bound:0 nc:  9 ncall:4.9e+03 eff:15.9% logz=15.02+/-0.13 dlogz:40.376>0.1]
779it [00:56,  8.88it/s, bound:0 nc:  1 ncall:4.9e+03 eff:15.9% logz=15.10+/-0.13 dlogz:40.286>0.1]
