
0it [00:00, ?it/s]
253it [05:20,  2.45it/s, bound:0 nc:  5 ncall:8.3e+02 eff:30.6% logz=-1.12+/-0.07 dlogz:68.941>0.1]
255it [05:21,  2.20it/s, bound:0 nc:  2 ncall:8.3e+02 eff:30.7% logz=-1.11+/-0.07 dlogz:68.928>0.1]
258it [05:22,  2.30it/s, bound:0 nc:  1 ncall:8.4e+02 eff:30.9% logz=-1.10+/-0.07 dlogz:68.908>0.1]
260it [05:23,  2.21it/s, bound:0 nc:  2 ncall:8.4e+02 eff:30.9% logz=-1.09+/-0.07 dlogz:68.896>0.1]
261it [05:24,  1.83it/s, bound:0 nc:  6 ncall:8.5e+02 eff:30.8% logz=-1.09+/-0.07 dlogz:68.889>0.1]
263it [05:25,  2.00it/s, bound:0 nc:  1 ncall:8.5e+02 eff:30.9% logz=-1.08+/-0.07 dlogz:68.876>0.1]
268it [05:26,  2.99it/s, bound:0 nc:  1 ncall:8.6e+02 eff:31.3% logz=-1.06+/-0.07 dlogz:68.845>0.1]
273it [05:27,  3.58it/s, bound:0 nc:  1 ncall:8.6e+02 eff:31.7% logz=-1.05+/-0.07 dlogz:68.814>0.1]
276it [05:28,  3.53it/s, bound:0 nc:  1 ncall:8.7e+02 eff:31.9% logz=-1.04+/-0.07 dlogz:68.796>0.1]
278it [05:28,  3.26it/s, bound:0 nc:  3 ncall:8.7e+02 eff:31.9% logz=-1.03+/-0.07 dlogz:68.784>0.1]
282it [05:30,  3.27it/s, bound:0 nc:  1 ncall:8.8e+02 eff:32.2% logz=-1.01+/-0.07 dlogz:68.760>0.1]
285it [05:31,  2.94it/s, bound:0 nc:  2 ncall:8.8e+02 eff:32.3% logz=-1.00+/-0.07 dlogz:68.742>0.1]
287it [05:32,  2.54it/s, bound:0 nc:  3 ncall:8.9e+02 eff:32.4% logz=-1.00+/-0.07 dlogz:68.731>0.1]
289it [05:33,  2.30it/s, bound:0 nc:  2 ncall:8.9e+02 eff:32.4% logz=-0.99+/-0.07 dlogz:68.719>0.1]
292it [05:34,  2.48it/s, bound:0 nc:  1 ncall:9.0e+02 eff:32.6% logz=-0.98+/-0.07 dlogz:68.702>0.1]
295it [05:35,  2.69it/s, bound:0 nc:  1 ncall:9.0e+02 eff:32.7% logz=-0.97+/-0.07 dlogz:68.685>0.1]
298it [05:36,  2.93it/s, bound:0 nc:  1 ncall:9.1e+02 eff:32.9% logz=-0.96+/-0.07 dlogz:68.668>0.1]
300it [05:37,  2.51it/s, bound:0 nc:  2 ncall:9.1e+02 eff:32.9% logz=-0.96+/-0.07 dlogz:68.656>0.1]
303it [05:38,  2.87it/s, bound:0 nc:  3 ncall:9.2e+02 eff:33.0% logz=-0.95+/-0.07 dlogz:68.640>0.1]
306it [05:39,  2.97it/s, bound:0 nc:  2 ncall:9.2e+02 eff:33.2% logz=-0.94+/-0.07 dlogz:68.623>0.1]
309it [05:40,  2.97it/s, bound:0 nc:  1 ncall:9.3e+02 eff:33.4% logz=-0.93+/-0.07 dlogz:68.607>0.1]
312it [05:41,  2.72it/s, bound:0 nc:  4 ncall:9.3e+02 eff:33.4% logz=-0.92+/-0.07 dlogz:68.591>0.1]
314it [05:42,  2.48it/s, bound:0 nc:  3 ncall:9.4e+02 eff:33.5% logz=-0.91+/-0.07 dlogz:68.580>0.1]
316it [05:43,  2.24it/s, bound:0 nc:  3 ncall:9.4e+02 eff:33.5% logz=-0.91+/-0.07 dlogz:68.569>0.1]
319it [05:44,  2.43it/s, bound:0 nc:  2 ncall:9.5e+02 eff:33.7% logz=-0.90+/-0.07 dlogz:68.553>0.1]
323it [05:45,  2.84it/s, bound:0 nc:  2 ncall:9.5e+02 eff:33.9% logz=-0.89+/-0.07 dlogz:68.532>0.1]
326it [05:47,  2.79it/s, bound:0 nc:  1 ncall:9.6e+02 eff:34.1% logz=-0.88+/-0.07 dlogz:68.517>0.1]
330it [05:47,  3.24it/s, bound:0 nc:  2 ncall:9.6e+02 eff:34.3% logz=-0.87+/-0.07 dlogz:68.496>0.1]
334it [05:48,  3.62it/s, bound:0 nc:  1 ncall:9.7e+02 eff:34.6% logz=-0.86+/-0.07 dlogz:68.476>0.1]
338it [05:50,  3.41it/s, bound:0 nc:  2 ncall:9.7e+02 eff:34.8% logz=-0.85+/-0.06 dlogz:68.455>0.1]
341it [05:51,  3.14it/s, bound:0 nc:  3 ncall:9.8e+02 eff:34.9% logz=-0.84+/-0.06 dlogz:68.440>0.1]
343it [05:52,  2.98it/s, bound:0 nc:  1 ncall:9.8e+02 eff:35.0% logz=-0.84+/-0.06 dlogz:68.431>0.1]
346it [05:53,  2.94it/s, bound:0 nc:  2 ncall:9.9e+02 eff:35.1% logz=-0.83+/-0.06 dlogz:68.416>0.1]
350it [05:54,  3.10it/s, bound:0 nc:  1 ncall:9.9e+02 eff:35.3% logz=-0.82+/-0.06 dlogz:68.396>0.1]
353it [05:55,  3.04it/s, bound:0 nc:  2 ncall:1.0e+03 eff:35.4% logz=-0.81+/-0.06 dlogz:68.381>0.1]
355it [05:56,  2.69it/s, bound:0 nc:  2 ncall:1.0e+03 eff:35.5% logz=-0.81+/-0.06 dlogz:68.372>0.1]
358it [05:57,  2.75it/s, bound:0 nc:  3 ncall:1.0e+03 eff:35.6% logz=-0.80+/-0.06 dlogz:68.357>0.1]
361it [05:58,  2.87it/s, bound:0 nc:  2 ncall:1.0e+03 eff:35.7% logz=-0.80+/-0.06 dlogz:68.343>0.1]
363it [05:59,  2.54it/s, bound:0 nc:  2 ncall:1.0e+03 eff:35.7% logz=-0.79+/-0.06 dlogz:68.334>0.1]
366it [06:00,  2.74it/s, bound:0 nc:  5 ncall:1.0e+03 eff:35.8% logz=-0.78+/-0.06 dlogz:68.319>0.1]
367it [06:01,  2.15it/s, bound:0 nc:  3 ncall:1.0e+03 eff:35.8% logz=-0.78+/-0.06 dlogz:68.315>0.1]
372it [06:02,  2.89it/s, bound:0 nc:  2 ncall:1.0e+03 eff:36.0% logz=-0.77+/-0.06 dlogz:68.291>0.1]
374it [06:03,  2.85it/s, bound:0 nc:  3 ncall:1.0e+03 eff:36.1% logz=-0.77+/-0.06 dlogz:68.282>0.1]
376it [06:04,  2.78it/s, bound:0 nc:  3 ncall:1.0e+03 eff:36.1% logz=-0.76+/-0.06 dlogz:68.273>0.1]
379it [06:05,  2.85it/s, bound:0 nc:  2 ncall:1.0e+03 eff:36.2% logz=-0.76+/-0.06 dlogz:68.259>0.1]
381it [06:07,  1.82it/s, bound:0 nc:  8 ncall:1.1e+03 eff:36.0% logz=-0.75+/-0.06 dlogz:68.250>0.1]
383it [06:08,  1.80it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.1% logz=-0.75+/-0.06 dlogz:68.241>0.1]
384it [06:09,  1.58it/s, bound:0 nc:  5 ncall:1.1e+03 eff:36.0% logz=-0.75+/-0.06 dlogz:68.236>0.1]
386it [06:10,  1.67it/s, bound:0 nc:  3 ncall:1.1e+03 eff:36.0% logz=-0.74+/-0.06 dlogz:68.227>0.1]
390it [06:11,  2.32it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.2% logz=-0.73+/-0.06 dlogz:68.209>0.1]
393it [06:12,  2.53it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.4% logz=-0.73+/-0.06 dlogz:68.196>0.1]
394it [06:13,  2.01it/s, bound:0 nc:  5 ncall:1.1e+03 eff:36.3% logz=-0.73+/-0.06 dlogz:68.192>0.1]
397it [06:15,  2.13it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.4% logz=-0.72+/-0.06 dlogz:68.178>0.1]
401it [06:16,  2.59it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.6% logz=-0.71+/-0.06 dlogz:68.161>0.1]
403it [06:17,  2.46it/s, bound:0 nc:  8 ncall:1.1e+03 eff:36.5% logz=-0.71+/-0.06 dlogz:68.152>0.1]
404it [06:18,  1.96it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.5% logz=-0.71+/-0.06 dlogz:68.148>0.1]
408it [06:19,  2.56it/s, bound:0 nc:  2 ncall:1.1e+03 eff:36.7% logz=-0.70+/-0.06 dlogz:68.130>0.1]
410it [06:20,  2.28it/s, bound:0 nc:  4 ncall:1.1e+03 eff:36.7% logz=-0.70+/-0.06 dlogz:68.122>0.1]
413it [06:21,  2.39it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.8% logz=-0.69+/-0.06 dlogz:68.109>0.1]
417it [06:22,  2.69it/s, bound:0 nc:  1 ncall:1.1e+03 eff:37.0% logz=-0.68+/-0.06 dlogz:68.092>0.1]
420it [06:24,  2.58it/s, bound:0 nc:  3 ncall:1.1e+03 eff:37.1% logz=-0.68+/-0.06 dlogz:68.079>0.1]
422it [06:25,  2.38it/s, bound:0 nc:  4 ncall:1.1e+03 eff:37.1% logz=-0.68+/-0.06 dlogz:68.071>0.1]
424it [06:26,  2.25it/s, bound:0 nc:  3 ncall:1.1e+03 eff:37.1% logz=-0.67+/-0.06 dlogz:68.062>0.1]
425it [06:27,  1.87it/s, bound:0 nc:  7 ncall:1.1e+03 eff:37.0% logz=-0.67+/-0.06 dlogz:68.058>0.1]
427it [06:27,  2.02it/s, bound:0 nc:  3 ncall:1.2e+03 eff:37.0% logz=-0.67+/-0.06 dlogz:68.050>0.1]
430it [06:28,  2.37it/s, bound:0 nc:  3 ncall:1.2e+03 eff:37.1% logz=-0.66+/-0.06 dlogz:68.037>0.1]
432it [06:29,  2.27it/s, bound:0 nc:  1 ncall:1.2e+03 eff:37.2% logz=-0.66+/-0.06 dlogz:68.029>0.1]
436it [06:30,  2.76it/s, bound:0 nc:  2 ncall:1.2e+03 eff:37.4% logz=-0.65+/-0.06 dlogz:68.012>0.1]
439it [06:31,  2.79it/s, bound:0 nc:  2 ncall:1.2e+03 eff:37.5% logz=-0.65+/-0.06 dlogz:68.000>0.1]
444it [06:33,  3.19it/s, bound:0 nc:  1 ncall:1.2e+03 eff:37.8% logz=-0.64+/-0.06 dlogz:67.980>0.1]
446it [06:34,  2.64it/s, bound:0 nc:  2 ncall:1.2e+03 eff:37.8% logz=-0.64+/-0.06 dlogz:67.971>0.1]
448it [06:35,  2.27it/s, bound:0 nc:  5 ncall:1.2e+03 eff:37.7% logz=-0.63+/-0.06 dlogz:67.963>0.1]
451it [06:37,  2.29it/s, bound:0 nc:  1 ncall:1.2e+03 eff:37.9% logz=-0.63+/-0.06 dlogz:67.951>0.1]
454it [06:38,  2.37it/s, bound:0 nc:  5 ncall:1.2e+03 eff:37.9% logz=-0.62+/-0.06 dlogz:67.939>0.1]
455it [06:39,  1.90it/s, bound:0 nc:  4 ncall:1.2e+03 eff:37.8% logz=-0.62+/-0.06 dlogz:67.935>0.1]
457it [06:40,  1.97it/s, bound:0 nc:  2 ncall:1.2e+03 eff:37.9% logz=-0.62+/-0.06 dlogz:67.927>0.1]
459it [06:41,  1.92it/s, bound:0 nc:  1 ncall:1.2e+03 eff:37.9% logz=-0.62+/-0.06 dlogz:68.782>0.1]
463it [06:42,  2.57it/s, bound:0 nc:  2 ncall:1.2e+03 eff:38.1% logz=-0.61+/-0.06 dlogz:68.766>0.1]
467it [06:43,  2.93it/s, bound:0 nc:  2 ncall:1.2e+03 eff:38.2% logz=-0.61+/-0.05 dlogz:68.751>0.1]
470it [06:45,  2.46it/s, bound:0 nc:  8 ncall:1.2e+03 eff:38.2% logz=-0.60+/-0.05 dlogz:68.739>0.1]
473it [06:45,  2.89it/s, bound:0 nc:  3 ncall:1.2e+03 eff:38.2% logz=-0.60+/-0.05 dlogz:68.727>0.1]
475it [06:47,  2.40it/s, bound:0 nc:  6 ncall:1.2e+03 eff:38.1% logz=-0.59+/-0.05 dlogz:68.719>0.1]
477it [06:47,  2.50it/s, bound:0 nc:  4 ncall:1.3e+03 eff:38.1% logz=-0.59+/-0.05 dlogz:68.712>0.1]
479it [06:48,  2.58it/s, bound:0 nc:  3 ncall:1.3e+03 eff:38.1% logz=-0.59+/-0.05 dlogz:68.704>0.1]
481it [06:49,  2.76it/s, bound:0 nc:  3 ncall:1.3e+03 eff:38.1% logz=-0.59+/-0.05 dlogz:68.696>0.1]
483it [06:50,  2.49it/s, bound:0 nc:  5 ncall:1.3e+03 eff:38.1% logz=-0.58+/-0.05 dlogz:68.688>0.1]
485it [06:51,  2.18it/s, bound:0 nc:  2 ncall:1.3e+03 eff:38.2% logz=-0.58+/-0.05 dlogz:68.681>0.1]
488it [06:52,  2.45it/s, bound:0 nc:  3 ncall:1.3e+03 eff:38.2% logz=-0.58+/-0.05 dlogz:68.669>0.1]
490it [06:53,  2.34it/s, bound:0 nc:  2 ncall:1.3e+03 eff:38.2% logz=-0.57+/-0.05 dlogz:68.662>0.1]
493it [06:54,  2.63it/s, bound:0 nc:  2 ncall:1.3e+03 eff:38.3% logz=-0.57+/-0.05 dlogz:68.650>0.1]
494it [06:55,  1.95it/s, bound:0 nc:  5 ncall:1.3e+03 eff:38.3% logz=-0.57+/-0.05 dlogz:68.647>0.1]
498it [06:56,  2.47it/s, bound:0 nc:  2 ncall:1.3e+03 eff:38.4% logz=-0.56+/-0.05 dlogz:68.631>0.1]
502it [06:57,  2.73it/s, bound:0 nc:  2 ncall:1.3e+03 eff:38.6% logz=-0.56+/-0.05 dlogz:68.616>0.1]
506it [06:58,  3.27it/s, bound:0 nc:  1 ncall:1.3e+03 eff:38.7% logz=-0.55+/-0.05 dlogz:68.601>0.1]
509it [06:59,  3.00it/s, bound:0 nc:  2 ncall:1.3e+03 eff:38.8% logz=-0.55+/-0.05 dlogz:68.590>0.1]
512it [07:01,  2.78it/s, bound:0 nc:  2 ncall:1.3e+03 eff:38.9% logz=-0.55+/-0.05 dlogz:68.579>0.1]
515it [07:03,  2.11it/s, bound:0 nc:  6 ncall:1.3e+03 eff:38.8% logz=-0.54+/-0.05 dlogz:68.568>0.1]
520it [07:04,  2.66it/s, bound:0 nc:  1 ncall:1.3e+03 eff:39.1% logz=-0.54+/-0.05 dlogz:68.550>0.1]
524it [07:05,  3.08it/s, bound:0 nc:  2 ncall:1.3e+03 eff:39.2% logz=-0.53+/-0.05 dlogz:68.535>0.1]
527it [07:06,  2.90it/s, bound:0 nc:  1 ncall:1.3e+03 eff:39.3% logz=-0.53+/-0.05 dlogz:68.524>0.1]
528it [07:07,  2.29it/s, bound:0 nc:  6 ncall:1.3e+03 eff:39.2% logz=-0.53+/-0.05 dlogz:68.520>0.1]
530it [07:09,  2.05it/s, bound:0 nc:  2 ncall:1.4e+03 eff:39.2% logz=-0.53+/-0.05 dlogz:68.513>0.1]
532it [07:09,  2.12it/s, bound:0 nc:  3 ncall:1.4e+03 eff:39.2% logz=-0.52+/-0.05 dlogz:68.506>0.1]
534it [07:11,  1.95it/s, bound:0 nc:  1 ncall:1.4e+03 eff:39.2% logz=-0.52+/-0.05 dlogz:68.499>0.1]
537it [07:12,  2.07it/s, bound:0 nc:  1 ncall:1.4e+03 eff:39.3% logz=-0.52+/-0.05 dlogz:68.488>0.1]
539it [07:13,  2.01it/s, bound:0 nc:  5 ncall:1.4e+03 eff:39.3% logz=-0.52+/-0.05 dlogz:68.481>0.1]
540it [07:14,  1.67it/s, bound:0 nc:  4 ncall:1.4e+03 eff:39.2% logz=-0.51+/-0.05 dlogz:68.477>0.1]
544it [07:15,  2.31it/s, bound:0 nc:  2 ncall:1.4e+03 eff:39.4% logz=-0.51+/-0.05 dlogz:68.463>0.1]
548it [07:16,  2.82it/s, bound:0 nc:  1 ncall:1.4e+03 eff:39.5% logz=-0.51+/-0.05 dlogz:68.449>0.1]
549it [07:17,  2.32it/s, bound:0 nc:  5 ncall:1.4e+03 eff:39.5% logz=-0.51+/-0.05 dlogz:68.445>0.1]
