
0it [00:00, ?it/s]
63it [04:39,  3.44it/s, bound:0 nc:  2 ncall:6.9e+02 eff:9.2% logz=-21.18+/-0.15 dlogz:76.677>0.1]
67it [04:39,  5.50it/s, bound:0 nc:  1 ncall:6.9e+02 eff:9.7% logz=-17.24+/-0.16 dlogz:72.515>0.1]
68it [04:40,  4.54it/s, bound:0 nc:  6 ncall:7.0e+02 eff:9.8% logz=-16.86+/-0.15 dlogz:71.953>0.1]
70it [04:41,  3.73it/s, bound:0 nc:  9 ncall:7.1e+02 eff:9.9% logz=-16.03+/-0.15 dlogz:71.141>0.1]
72it [04:42,  2.83it/s, bound:0 nc: 13 ncall:7.2e+02 eff:10.0% logz=-15.42+/-0.15 dlogz:70.407>0.1]
73it [04:42,  2.77it/s, bound:0 nc:  8 ncall:7.3e+02 eff:10.0% logz=-15.17+/-0.14 dlogz:70.116>0.1]
74it [04:42,  2.76it/s, bound:0 nc:  5 ncall:7.3e+02 eff:10.1% logz=-14.93+/-0.14 dlogz:69.872>0.1]
75it [04:43,  2.69it/s, bound:0 nc:  2 ncall:7.4e+02 eff:10.2% logz=-14.67+/-0.14 dlogz:69.629>0.1]
78it [04:43,  4.03it/s, bound:0 nc:  4 ncall:7.4e+02 eff:10.5% logz=-13.96+/-0.14 dlogz:68.891>0.1]
80it [04:44,  4.40it/s, bound:0 nc:  2 ncall:7.5e+02 eff:10.7% logz=-13.46+/-0.14 dlogz:68.398>0.1]
81it [04:44,  4.07it/s, bound:0 nc:  5 ncall:7.5e+02 eff:10.8% logz=-13.17+/-0.14 dlogz:68.143>0.1]
82it [04:45,  2.37it/s, bound:0 nc: 15 ncall:7.7e+02 eff:10.7% logz=-12.67+/-0.14 dlogz:67.845>0.1]
84it [04:46,  2.17it/s, bound:0 nc: 13 ncall:7.8e+02 eff:10.8% logz=-11.45+/-0.15 dlogz:66.818>0.1]
85it [04:47,  1.94it/s, bound:0 nc: 10 ncall:7.9e+02 eff:10.7% logz=-10.85+/-0.15 dlogz:66.124>0.1]
88it [04:47,  2.67it/s, bound:0 nc:  6 ncall:8.0e+02 eff:11.0% logz=-9.69+/-0.15 dlogz:64.699>0.1] 
89it [04:48,  2.32it/s, bound:0 nc: 12 ncall:8.1e+02 eff:10.9% logz=-9.39+/-0.15 dlogz:64.355>0.1]
91it [04:48,  2.90it/s, bound:0 nc:  1 ncall:8.2e+02 eff:11.2% logz=-8.52+/-0.15 dlogz:63.660>0.1]
92it [04:49,  2.09it/s, bound:0 nc: 16 ncall:8.3e+02 eff:11.1% logz=-8.08+/-0.15 dlogz:63.173>0.1]
93it [04:50,  1.89it/s, bound:0 nc: 10 ncall:8.4e+02 eff:11.0% logz=-7.74+/-0.15 dlogz:62.733>0.1]
95it [04:51,  2.51it/s, bound:0 nc:  1 ncall:8.5e+02 eff:11.2% logz=-7.24+/-0.14 dlogz:62.115>0.1]
96it [04:51,  2.57it/s, bound:0 nc:  5 ncall:8.5e+02 eff:11.3% logz=-7.01+/-0.14 dlogz:61.880>0.1]
97it [04:52,  1.76it/s, bound:0 nc: 18 ncall:8.7e+02 eff:11.2% logz=-6.76+/-0.14 dlogz:61.655>0.1]
99it [04:52,  2.43it/s, bound:0 nc:  4 ncall:8.7e+02 eff:11.3% logz=-5.78+/-0.15 dlogz:60.966>0.1]
100it [04:53,  2.52it/s, bound:0 nc:  6 ncall:8.8e+02 eff:11.4% logz=-5.33+/-0.15 dlogz:60.415>0.1]
101it [04:53,  2.13it/s, bound:0 nc:  6 ncall:8.9e+02 eff:11.4% logz=-5.00+/-0.15 dlogz:59.958>0.1]
103it [04:54,  2.10it/s, bound:0 nc: 13 ncall:9.0e+02 eff:11.4% logz=-4.54+/-0.14 dlogz:59.370>0.1]
104it [04:55,  2.25it/s, bound:0 nc:  6 ncall:9.1e+02 eff:11.5% logz=-4.38+/-0.14 dlogz:59.167>0.1]
107it [04:55,  3.66it/s, bound:0 nc:  2 ncall:9.1e+02 eff:11.7% logz=-4.00+/-0.14 dlogz:58.726>0.1]
109it [04:56,  3.53it/s, bound:0 nc:  9 ncall:9.2e+02 eff:11.8% logz=-3.81+/-0.13 dlogz:58.511>0.1]
110it [04:56,  3.57it/s, bound:0 nc:  7 ncall:9.3e+02 eff:11.8% logz=-3.73+/-0.13 dlogz:58.419>0.1]
111it [04:56,  3.59it/s, bound:0 nc:  2 ncall:9.3e+02 eff:11.9% logz=-3.65+/-0.13 dlogz:58.334>0.1]
112it [04:57,  2.90it/s, bound:0 nc: 13 ncall:9.4e+02 eff:11.9% logz=-3.58+/-0.13 dlogz:58.256>0.1]
113it [04:57,  2.57it/s, bound:0 nc:  7 ncall:9.5e+02 eff:11.9% logz=-3.52+/-0.13 dlogz:58.183>0.1]
114it [04:58,  2.29it/s, bound:0 nc: 12 ncall:9.6e+02 eff:11.8% logz=-3.46+/-0.13 dlogz:58.115>0.1]
115it [04:58,  2.59it/s, bound:0 nc:  3 ncall:9.7e+02 eff:11.9% logz=-3.40+/-0.13 dlogz:58.051>0.1]
116it [04:58,  2.81it/s, bound:0 nc:  6 ncall:9.7e+02 eff:11.9% logz=-3.34+/-0.13 dlogz:57.991>0.1]
117it [04:59,  2.91it/s, bound:0 nc:  5 ncall:9.8e+02 eff:12.0% logz=-3.29+/-0.13 dlogz:57.934>0.1]
119it [04:59,  3.82it/s, bound:0 nc:  3 ncall:9.8e+02 eff:12.1% logz=-3.20+/-0.12 dlogz:57.828>0.1]
120it [05:00,  2.27it/s, bound:0 nc: 18 ncall:1.0e+03 eff:12.0% logz=-3.15+/-0.12 dlogz:57.780>0.1]
121it [05:00,  2.43it/s, bound:0 nc:  3 ncall:1.0e+03 eff:12.1% logz=-3.11+/-0.12 dlogz:57.733>0.1]
122it [05:01,  1.70it/s, bound:0 nc: 21 ncall:1.0e+03 eff:11.9% logz=-3.07+/-0.12 dlogz:57.688>0.1]
123it [05:02,  1.99it/s, bound:0 nc:  3 ncall:1.0e+03 eff:12.0% logz=-3.03+/-0.12 dlogz:57.645>0.1]
125it [05:02,  2.34it/s, bound:0 nc:  7 ncall:1.0e+03 eff:12.1% logz=-2.96+/-0.12 dlogz:57.564>0.1]
126it [05:03,  2.40it/s, bound:0 nc:  7 ncall:1.0e+03 eff:12.1% logz=-2.92+/-0.12 dlogz:57.526>0.1]
127it [05:03,  2.50it/s, bound:0 nc:  3 ncall:1.0e+03 eff:12.1% logz=-2.89+/-0.12 dlogz:57.489>0.1]
129it [05:04,  2.57it/s, bound:0 nc:  6 ncall:1.1e+03 eff:12.2% logz=-2.83+/-0.12 dlogz:57.418>0.1]
130it [05:04,  2.60it/s, bound:0 nc:  7 ncall:1.1e+03 eff:12.2% logz=-2.80+/-0.12 dlogz:57.385>0.1]
131it [05:05,  2.57it/s, bound:0 nc:  3 ncall:1.1e+03 eff:12.3% logz=-2.77+/-0.12 dlogz:57.352>0.1]
132it [05:05,  2.62it/s, bound:0 nc:  5 ncall:1.1e+03 eff:12.3% logz=-2.74+/-0.12 dlogz:57.320>0.1]
134it [05:05,  3.25it/s, bound:0 nc:  4 ncall:1.1e+03 eff:12.5% logz=-2.68+/-0.11 dlogz:57.260>0.1]
136it [05:06,  3.77it/s, bound:0 nc:  3 ncall:1.1e+03 eff:12.6% logz=-2.63+/-0.11 dlogz:57.201>0.1]
137it [05:06,  3.48it/s, bound:0 nc:  7 ncall:1.1e+03 eff:12.6% logz=-2.59+/-0.11 dlogz:57.168>0.1]
138it [05:07,  2.57it/s, bound:0 nc:  6 ncall:1.1e+03 eff:12.6% logz=-2.55+/-0.11 dlogz:57.131>0.1]
140it [05:08,  2.64it/s, bound:0 nc: 10 ncall:1.1e+03 eff:12.6% logz=-2.47+/-0.11 dlogz:57.046>0.1]
142it [05:08,  3.23it/s, bound:0 nc:  2 ncall:1.1e+03 eff:12.8% logz=-2.35+/-0.11 dlogz:56.940>0.1]
143it [05:08,  3.09it/s, bound:0 nc:  7 ncall:1.1e+03 eff:12.8% logz=-2.26+/-0.11 dlogz:56.872>0.1]
144it [05:09,  3.09it/s, bound:0 nc:  5 ncall:1.1e+03 eff:12.8% logz=-2.15+/-0.11 dlogz:56.780>0.1]
145it [05:09,  2.95it/s, bound:0 nc:  7 ncall:1.1e+03 eff:12.8% logz=-2.05+/-0.12 dlogz:56.670>0.1]
146it [05:09,  2.91it/s, bound:0 nc:  2 ncall:1.1e+03 eff:12.9% logz=-1.93+/-0.12 dlogz:56.568>0.1]
147it [05:10,  2.76it/s, bound:0 nc:  4 ncall:1.1e+03 eff:12.9% logz=-1.80+/-0.12 dlogz:56.448>0.1]
148it [05:11,  2.11it/s, bound:0 nc: 12 ncall:1.1e+03 eff:12.9% logz=-1.68+/-0.12 dlogz:56.317>0.1]
150it [05:11,  2.92it/s, bound:0 nc:  6 ncall:1.2e+03 eff:13.0% logz=-1.46+/-0.12 dlogz:56.078>0.1]
151it [05:11,  2.85it/s, bound:0 nc:  2 ncall:1.2e+03 eff:13.1% logz=-1.36+/-0.12 dlogz:55.968>0.1]
153it [05:12,  3.54it/s, bound:0 nc:  2 ncall:1.2e+03 eff:13.2% logz=-1.04+/-0.12 dlogz:55.731>0.1]
154it [05:13,  2.13it/s, bound:0 nc: 17 ncall:1.2e+03 eff:13.1% logz=-0.84+/-0.13 dlogz:55.543>0.1]
156it [05:14,  2.00it/s, bound:0 nc: 12 ncall:1.2e+03 eff:13.1% logz=-0.49+/-0.13 dlogz:55.147>0.1]
157it [05:14,  2.05it/s, bound:0 nc:  7 ncall:1.2e+03 eff:13.1% logz=-0.31+/-0.13 dlogz:54.979>0.1]
158it [05:16,  1.38it/s, bound:0 nc: 19 ncall:1.2e+03 eff:13.0% logz=-0.07+/-0.13 dlogz:54.793>0.1]
159it [05:16,  1.58it/s, bound:0 nc:  4 ncall:1.2e+03 eff:13.0% logz=0.15+/-0.13 dlogz:54.559>0.1] 
160it [05:17,  1.76it/s, bound:0 nc:  6 ncall:1.2e+03 eff:13.0% logz=0.40+/-0.14 dlogz:54.333>0.1]
161it [05:17,  1.93it/s, bound:0 nc:  7 ncall:1.2e+03 eff:13.0% logz=0.65+/-0.14 dlogz:54.080>0.1]
162it [05:17,  2.06it/s, bound:0 nc:  2 ncall:1.2e+03 eff:13.1% logz=0.87+/-0.14 dlogz:53.825>0.1]
163it [05:19,  1.43it/s, bound:0 nc: 14 ncall:1.3e+03 eff:13.0% logz=1.07+/-0.14 dlogz:53.605>0.1]
164it [05:19,  1.38it/s, bound:0 nc: 13 ncall:1.3e+03 eff:13.0% logz=1.28+/-0.14 dlogz:53.405>0.1]
165it [05:21,  1.14it/s, bound:0 nc: 12 ncall:1.3e+03 eff:12.9% logz=1.50+/-0.14 dlogz:53.193>0.1]
166it [05:22,  1.06s/it, bound:0 nc: 23 ncall:1.3e+03 eff:12.8% logz=1.71+/-0.14 dlogz:52.964>0.1]
167it [05:23,  1.15it/s, bound:0 nc:  5 ncall:1.3e+03 eff:12.8% logz=1.88+/-0.14 dlogz:52.759>0.1]
169it [05:23,  1.79it/s, bound:0 nc:  1 ncall:1.3e+03 eff:12.9% logz=2.18+/-0.14 dlogz:52.424>0.1]
170it [05:23,  1.96it/s, bound:0 nc:  5 ncall:1.3e+03 eff:13.0% logz=2.30+/-0.14 dlogz:52.283>0.1]
171it [05:24,  2.09it/s, bound:0 nc:  6 ncall:1.3e+03 eff:13.0% logz=2.42+/-0.13 dlogz:52.153>0.1]
172it [05:24,  1.85it/s, bound:0 nc: 12 ncall:1.3e+03 eff:12.9% logz=2.53+/-0.13 dlogz:52.032>0.1]
173it [05:25,  1.69it/s, bound:0 nc:  8 ncall:1.3e+03 eff:12.9% logz=2.63+/-0.13 dlogz:51.919>0.1]
174it [05:26,  1.38it/s, bound:0 nc: 14 ncall:1.4e+03 eff:12.9% logz=2.73+/-0.13 dlogz:51.814>0.1]
176it [05:27,  2.08it/s, bound:0 nc:  5 ncall:1.4e+03 eff:13.0% logz=2.91+/-0.13 dlogz:51.623>0.1]
178it [05:29,  1.44it/s, bound:0 nc: 27 ncall:1.4e+03 eff:12.8% logz=3.13+/-0.13 dlogz:51.422>0.1]
180it [05:29,  2.01it/s, bound:0 nc:  6 ncall:1.4e+03 eff:12.9% logz=3.35+/-0.13 dlogz:51.193>0.1]
181it [05:30,  1.73it/s, bound:0 nc: 12 ncall:1.4e+03 eff:12.9% logz=3.45+/-0.13 dlogz:51.085>0.1]
183it [05:30,  2.05it/s, bound:0 nc:  9 ncall:1.4e+03 eff:12.9% logz=3.66+/-0.13 dlogz:50.870>0.1]
184it [05:31,  2.25it/s, bound:0 nc:  5 ncall:1.4e+03 eff:12.9% logz=3.75+/-0.13 dlogz:50.767>0.1]
185it [05:32,  1.81it/s, bound:0 nc: 14 ncall:1.4e+03 eff:12.9% logz=3.85+/-0.13 dlogz:50.666>0.1]
187it [05:33,  1.57it/s, bound:0 nc: 18 ncall:1.5e+03 eff:12.8% logz=4.04+/-0.13 dlogz:51.574>0.1]
189it [05:34,  2.09it/s, bound:0 nc:  4 ncall:1.5e+03 eff:12.9% logz=4.24+/-0.13 dlogz:51.379>0.1]
190it [05:34,  2.18it/s, bound:0 nc:  7 ncall:1.5e+03 eff:12.9% logz=4.33+/-0.13 dlogz:51.277>0.1]
191it [05:35,  1.92it/s, bound:0 nc: 10 ncall:1.5e+03 eff:12.9% logz=4.41+/-0.13 dlogz:51.183>0.1]
192it [05:36,  1.22it/s, bound:0 nc: 23 ncall:1.5e+03 eff:12.8% logz=4.50+/-0.13 dlogz:51.095>0.1]
194it [05:37,  1.82it/s, bound:0 nc:  7 ncall:1.5e+03 eff:12.8% logz=4.66+/-0.13 dlogz:50.925>0.1]
195it [05:37,  1.74it/s, bound:0 nc:  7 ncall:1.5e+03 eff:12.9% logz=4.75+/-0.13 dlogz:50.842>0.1]
196it [05:38,  1.91it/s, bound:0 nc:  4 ncall:1.5e+03 eff:12.9% logz=4.84+/-0.13 dlogz:50.752>0.1]
198it [05:38,  2.60it/s, bound:0 nc:  1 ncall:1.5e+03 eff:13.0% logz=5.01+/-0.12 dlogz:50.571>0.1]
200it [05:39,  3.25it/s, bound:0 nc:  4 ncall:1.5e+03 eff:13.0% logz=5.18+/-0.12 dlogz:50.395>0.1]
201it [05:39,  3.12it/s, bound:0 nc:  3 ncall:1.5e+03 eff:13.1% logz=5.26+/-0.12 dlogz:50.307>0.1]
203it [05:39,  3.68it/s, bound:0 nc:  5 ncall:1.5e+03 eff:13.1% logz=5.42+/-0.12 dlogz:50.143>0.1]
204it [05:40,  2.64it/s, bound:0 nc: 10 ncall:1.6e+03 eff:13.1% logz=5.50+/-0.12 dlogz:50.058>0.1]
205it [05:40,  2.57it/s, bound:0 nc:  5 ncall:1.6e+03 eff:13.1% logz=5.58+/-0.12 dlogz:49.974>0.1]
206it [05:41,  2.57it/s, bound:0 nc:  3 ncall:1.6e+03 eff:13.2% logz=5.66+/-0.12 dlogz:49.893>0.1]
207it [05:41,  2.55it/s, bound:0 nc:  4 ncall:1.6e+03 eff:13.2% logz=5.74+/-0.12 dlogz:49.810>0.1]
208it [05:43,  1.44it/s, bound:0 nc: 22 ncall:1.6e+03 eff:13.1% logz=5.82+/-0.12 dlogz:49.724>0.1]
209it [05:43,  1.65it/s, bound:0 nc:  4 ncall:1.6e+03 eff:13.1% logz=5.90+/-0.12 dlogz:49.641>0.1]
211it [05:44,  2.35it/s, bound:0 nc:  4 ncall:1.6e+03 eff:13.2% logz=6.06+/-0.12 dlogz:49.478>0.1]
212it [05:45,  1.49it/s, bound:0 nc: 21 ncall:1.6e+03 eff:13.1% logz=6.13+/-0.12 dlogz:49.401>0.1]
213it [05:45,  1.68it/s, bound:0 nc:  2 ncall:1.6e+03 eff:13.1% logz=6.20+/-0.12 dlogz:49.326>0.1]
214it [05:46,  1.81it/s, bound:0 nc:  4 ncall:1.6e+03 eff:13.2% logz=6.26+/-0.12 dlogz:49.255>0.1]
215it [05:46,  2.00it/s, bound:0 nc:  5 ncall:1.6e+03 eff:13.2% logz=6.33+/-0.12 dlogz:49.186>0.1]
216it [05:47,  2.10it/s, bound:0 nc:  9 ncall:1.6e+03 eff:13.2% logz=6.39+/-0.12 dlogz:49.118>0.1]
217it [05:47,  2.18it/s, bound:0 nc:  4 ncall:1.6e+03 eff:13.2% logz=6.45+/-0.12 dlogz:49.053>0.1]
218it [05:47,  2.18it/s, bound:0 nc:  3 ncall:1.6e+03 eff:13.2% logz=6.51+/-0.12 dlogz:48.991>0.1]
220it [05:50,  1.36it/s, bound:0 nc: 25 ncall:1.7e+03 eff:13.2% logz=6.64+/-0.12 dlogz:52.497>0.1]
221it [05:50,  1.52it/s, bound:0 nc:  6 ncall:1.7e+03 eff:13.2% logz=6.71+/-0.12 dlogz:52.431>0.1]
222it [05:50,  1.68it/s, bound:0 nc:  6 ncall:1.7e+03 eff:13.2% logz=6.78+/-0.12 dlogz:52.362>0.1]
223it [05:51,  1.52it/s, bound:0 nc:  9 ncall:1.7e+03 eff:13.2% logz=6.86+/-0.12 dlogz:52.286>0.1]
224it [05:52,  1.68it/s, bound:0 nc:  2 ncall:1.7e+03 eff:13.2% logz=6.95+/-0.12 dlogz:52.204>0.1]
225it [05:52,  1.85it/s, bound:0 nc:  9 ncall:1.7e+03 eff:13.2% logz=7.05+/-0.12 dlogz:52.111>0.1]
226it [05:52,  1.98it/s, bound:0 nc:  2 ncall:1.7e+03 eff:13.2% logz=7.15+/-0.12 dlogz:52.014>0.1]
227it [05:53,  2.05it/s, bound:0 nc:  4 ncall:1.7e+03 eff:13.3% logz=7.26+/-0.12 dlogz:51.915>0.1]
228it [05:54,  1.36it/s, bound:0 nc: 18 ncall:1.7e+03 eff:13.2% logz=7.37+/-0.12 dlogz:51.803>0.1]
229it [05:56,  1.09it/s, bound:0 nc: 13 ncall:1.7e+03 eff:13.1% logz=7.47+/-0.12 dlogz:51.688>0.1]
230it [05:56,  1.27it/s, bound:0 nc:  5 ncall:1.7e+03 eff:13.2% logz=7.57+/-0.12 dlogz:51.584>0.1]
231it [05:57,  1.22it/s, bound:0 nc:  9 ncall:1.8e+03 eff:13.2% logz=7.66+/-0.12 dlogz:51.485>0.1]
233it [05:57,  1.86it/s, bound:0 nc:  7 ncall:1.8e+03 eff:13.2% logz=7.83+/-0.12 dlogz:51.298>0.1]
235it [05:58,  2.41it/s, bound:0 nc:  5 ncall:1.8e+03 eff:13.3% logz=8.00+/-0.12 dlogz:51.125>0.1]
236it [06:00,  1.27it/s, bound:0 nc: 25 ncall:1.8e+03 eff:13.1% logz=8.08+/-0.12 dlogz:51.041>0.1]
237it [06:01,  1.28it/s, bound:0 nc: 10 ncall:1.8e+03 eff:13.1% logz=8.16+/-0.12 dlogz:50.957>0.1]
238it [06:02,  1.27it/s, bound:0 nc:  9 ncall:1.8e+03 eff:13.1% logz=8.25+/-0.12 dlogz:50.869>0.1]
239it [06:02,  1.27it/s, bound:0 nc:  8 ncall:1.8e+03 eff:13.1% logz=8.36+/-0.13 dlogz:50.776>0.1]
242it [06:03,  2.29it/s, bound:0 nc:  4 ncall:1.8e+03 eff:13.2% logz=8.70+/-0.13 dlogz:50.432>0.1]
243it [06:04,  1.73it/s, bound:0 nc: 12 ncall:1.8e+03 eff:13.2% logz=8.80+/-0.13 dlogz:50.320>0.1]
246it [06:04,  2.70it/s, bound:0 nc:  2 ncall:1.8e+03 eff:13.3% logz=9.08+/-0.13 dlogz:50.027>0.1]
248it [06:05,  2.69it/s, bound:0 nc:  8 ncall:1.9e+03 eff:13.4% logz=9.32+/-0.13 dlogz:49.815>0.1]
250it [06:05,  3.19it/s, bound:0 nc:  6 ncall:1.9e+03 eff:13.4% logz=9.57+/-0.13 dlogz:49.555>0.1]
252it [06:06,  3.61it/s, bound:0 nc:  2 ncall:1.9e+03 eff:13.5% logz=9.79+/-0.13 dlogz:49.316>0.1]
254it [06:07,  2.33it/s, bound:0 nc: 17 ncall:1.9e+03 eff:13.5% logz=9.99+/-0.13 dlogz:49.096>0.1]
255it [06:08,  1.99it/s, bound:0 nc: 11 ncall:1.9e+03 eff:13.4% logz=10.09+/-0.13 dlogz:48.996>0.1]
256it [06:09,  2.08it/s, bound:0 nc:  5 ncall:1.9e+03 eff:13.5% logz=10.20+/-0.13 dlogz:48.896>0.1]
257it [06:09,  2.17it/s, bound:0 nc:  6 ncall:1.9e+03 eff:13.5% logz=10.31+/-0.13 dlogz:48.787>0.1]
258it [06:10,  1.43it/s, bound:0 nc: 19 ncall:1.9e+03 eff:13.4% logz=10.42+/-0.13 dlogz:48.674>0.1]
260it [06:11,  2.06it/s, bound:0 nc:  2 ncall:1.9e+03 eff:13.5% logz=10.61+/-0.13 dlogz:48.462>0.1]
261it [06:11,  1.89it/s, bound:0 nc:  9 ncall:1.9e+03 eff:13.4% logz=10.72+/-0.13 dlogz:48.363>0.1]
263it [06:12,  1.87it/s, bound:0 nc: 13 ncall:2.0e+03 eff:13.4% logz=10.93+/-0.13 dlogz:48.138>0.1]
265it [06:13,  2.43it/s, bound:0 nc:  5 ncall:2.0e+03 eff:13.5% logz=11.12+/-0.13 dlogz:47.937>0.1]
267it [06:15,  1.69it/s, bound:0 nc: 22 ncall:2.0e+03 eff:13.4% logz=11.32+/-0.13 dlogz:47.740>0.1]
