
0it [00:00, ?it/s]
18it [02:44,  1.26it/s, bound:0 nc: 44 ncall:6.1e+02 eff:3.0% logz=-87.65+/-0.17 dlogz:150.276>0.1]
20it [02:44,  1.89it/s, bound:0 nc: 18 ncall:6.3e+02 eff:3.2% logz=-81.16+/-0.18 dlogz:146.110>0.1]
21it [02:45,  1.51it/s, bound:0 nc: 47 ncall:6.7e+02 eff:3.1% logz=-79.96+/-0.17 dlogz:142.043>0.1]
22it [02:46,  1.72it/s, bound:0 nc:  3 ncall:6.8e+02 eff:3.3% logz=-78.97+/-0.16 dlogz:140.842>0.1]
24it [02:46,  2.52it/s, bound:0 nc:  5 ncall:6.8e+02 eff:3.5% logz=-77.58+/-0.16 dlogz:139.114>0.1]
25it [02:46,  2.52it/s, bound:0 nc:  8 ncall:6.9e+02 eff:3.6% logz=-76.54+/-0.16 dlogz:138.459>0.1]
26it [02:47,  2.29it/s, bound:0 nc: 26 ncall:7.2e+02 eff:3.6% logz=-74.91+/-0.17 dlogz:137.412>0.1]
27it [02:47,  2.43it/s, bound:0 nc:  3 ncall:7.2e+02 eff:3.7% logz=-73.56+/-0.17 dlogz:135.786>0.1]
28it [02:47,  2.58it/s, bound:0 nc:  8 ncall:7.3e+02 eff:3.8% logz=-72.45+/-0.16 dlogz:134.431>0.1]
29it [02:48,  2.53it/s, bound:0 nc: 12 ncall:7.4e+02 eff:3.9% logz=-70.19+/-0.17 dlogz:133.316>0.1]
30it [02:48,  2.52it/s, bound:0 nc: 10 ncall:7.5e+02 eff:4.0% logz=-68.39+/-0.17 dlogz:131.055>0.1]
31it [02:49,  2.62it/s, bound:0 nc:  8 ncall:7.6e+02 eff:4.1% logz=-66.84+/-0.17 dlogz:129.256>0.1]
32it [02:49,  2.84it/s, bound:0 nc:  7 ncall:7.7e+02 eff:4.2% logz=-65.68+/-0.16 dlogz:127.699>0.1]
33it [02:49,  3.12it/s, bound:0 nc:  5 ncall:7.7e+02 eff:4.3% logz=-64.68+/-0.16 dlogz:126.534>0.1]
34it [02:50,  2.54it/s, bound:0 nc: 11 ncall:7.8e+02 eff:4.3% logz=-63.58+/-0.16 dlogz:125.532>0.1]
35it [02:51,  1.89it/s, bound:0 nc: 30 ncall:8.1e+02 eff:4.3% logz=-62.65+/-0.16 dlogz:124.436>0.1]
36it [03:00,  3.06s/it, bound:1 nc:103 ncall:9.2e+02 eff:3.9% logz=-61.86+/-0.16 dlogz:123.500>0.1]
41it [03:09,  2.26s/it, bound:2 nc:101 ncall:1.4e+03 eff:2.9% logz=-58.70+/-0.15 dlogz:120.205>0.1]
42it [03:09,  1.92s/it, bound:3 nc:202 ncall:1.6e+03 eff:2.6% logz=-57.98+/-0.15 dlogz:119.531>0.1]
45it [03:19,  2.48s/it, bound:4 nc:101 ncall:1.9e+03 eff:2.3% logz=-56.26+/-0.15 dlogz:117.622>0.1]
50it [03:28,  2.14s/it, bound:6 nc:101 ncall:2.4e+03 eff:2.1% logz=-50.30+/-0.16 dlogz:111.757>0.1]
53it [03:28,  1.51s/it, bound:7 nc:101 ncall:2.7e+03 eff:1.9% logz=-48.71+/-0.15 dlogz:110.035>0.1]
55it [03:41,  2.59s/it, bound:7 nc:101 ncall:2.9e+03 eff:1.9% logz=-47.34+/-0.15 dlogz:108.752>0.1]
60it [03:50,  2.25s/it, bound:9 nc:101 ncall:3.4e+03 eff:1.7% logz=-44.64+/-0.15 dlogz:106.034>0.1]
62it [03:50,  1.81s/it, bound:10 nc:101 ncall:3.6e+03 eff:1.7% logz=-43.53+/-0.15 dlogz:104.798>0.1]
65it [04:02,  2.43s/it, bound:11 nc:101 ncall:3.9e+03 eff:1.6% logz=-42.39+/-0.15 dlogz:103.494>0.1]
70it [04:14,  2.46s/it, bound:12 nc:101 ncall:4.5e+03 eff:1.6% logz=-39.16+/-0.15 dlogz:100.468>0.1]
75it [04:25,  2.33s/it, bound:14 nc:101 ncall:5.0e+03 eff:1.5% logz=-36.10+/-0.15 dlogz:97.285>0.1] 
80it [04:37,  2.36s/it, bound:16 nc:101 ncall:5.5e+03 eff:1.5% logz=-34.24+/-0.15 dlogz:95.350>0.1]
85it [04:52,  2.61s/it, bound:17 nc:101 ncall:6.0e+03 eff:1.4% logz=-32.55+/-0.14 dlogz:93.493>0.1]
89it [04:53,  1.90s/it, bound:19 nc:101 ncall:6.4e+03 eff:1.4% logz=-31.77+/-0.14 dlogz:92.704>0.1]
91it [05:05,  2.64s/it, bound:19 nc:101 ncall:6.6e+03 eff:1.4% logz=-31.32+/-0.14 dlogz:92.278>0.1]
95it [05:17,  2.74s/it, bound:21 nc:101 ncall:7.0e+03 eff:1.4% logz=-30.17+/-0.14 dlogz:91.170>0.1]
100it [05:34,  2.99s/it, bound:22 nc:101 ncall:7.5e+03 eff:1.3% logz=-28.68+/-0.14 dlogz:89.627>0.1]
103it [05:34,  2.29s/it, bound:23 nc:101 ncall:7.8e+03 eff:1.3% logz=-27.49+/-0.14 dlogz:88.493>0.1]
104it [05:50,  2.29s/it, bound:24 nc:101 ncall:7.9e+03 eff:1.3% logz=-27.18+/-0.14 dlogz:88.166>0.1]
105it [05:50,  3.32s/it, bound:24 nc:101 ncall:8.0e+03 eff:1.3% logz=-26.90+/-0.14 dlogz:87.858>0.1]
107it [05:50,  2.65s/it, bound:25 nc:101 ncall:8.2e+03 eff:1.3% logz=-26.33+/-0.14 dlogz:87.289>0.1]
109it [06:10,  2.65s/it, bound:25 nc:101 ncall:8.4e+03 eff:1.3% logz=-25.60+/-0.14 dlogz:86.657>0.1]
110it [06:10,  3.80s/it, bound:26 nc:101 ncall:8.5e+03 eff:1.3% logz=-25.08+/-0.15 dlogz:86.267>0.1]
111it [06:10,  3.33s/it, bound:26 nc:101 ncall:8.6e+03 eff:1.3% logz=-24.53+/-0.15 dlogz:85.747>0.1]
113it [06:10,  2.45s/it, bound:27 nc:101 ncall:8.8e+03 eff:1.3% logz=-23.87+/-0.15 dlogz:84.819>0.1]
115it [06:24,  3.79s/it, bound:27 nc:101 ncall:9.0e+03 eff:1.3% logz=-23.25+/-0.15 dlogz:84.206>0.1]
120it [06:44,  3.89s/it, bound:29 nc:101 ncall:9.5e+03 eff:1.3% logz=-21.75+/-0.14 dlogz:82.703>0.1]
122it [06:44,  3.04s/it, bound:30 nc:101 ncall:9.7e+03 eff:1.3% logz=-21.07+/-0.15 dlogz:82.130>0.1]
125it [07:00,  3.67s/it, bound:31 nc:101 ncall:1.0e+04 eff:1.2% logz=-20.09+/-0.14 dlogz:80.955>0.1]
128it [07:00,  2.53s/it, bound:32 nc:101 ncall:1.0e+04 eff:1.2% logz=-19.51+/-0.14 dlogz:80.327>0.1]
130it [07:14,  3.61s/it, bound:32 nc:101 ncall:1.1e+04 eff:1.2% logz=-19.13+/-0.14 dlogz:79.932>0.1]
131it [07:14,  3.12s/it, bound:33 nc:101 ncall:1.1e+04 eff:1.2% logz=-18.88+/-0.14 dlogz:79.744>0.1]
135it [07:27,  3.13s/it, bound:34 nc:101 ncall:1.1e+04 eff:1.2% logz=-18.18+/-0.14 dlogz:78.951>0.1]
140it [07:42,  3.09s/it, bound:36 nc:101 ncall:1.2e+04 eff:1.2% logz=-17.40+/-0.13 dlogz:78.158>0.1]
145it [07:57,  3.02s/it, bound:37 nc:101 ncall:1.2e+04 eff:1.2% logz=-16.52+/-0.13 dlogz:77.303>0.1]
150it [08:10,  2.87s/it, bound:39 nc:101 ncall:1.3e+04 eff:1.2% logz=-15.38+/-0.14 dlogz:76.151>0.1]
152it [08:10,  2.40s/it, bound:40 nc:101 ncall:1.3e+04 eff:1.2% logz=-15.00+/-0.14 dlogz:75.732>0.1]
155it [08:25,  3.13s/it, bound:41 nc:101 ncall:1.3e+04 eff:1.2% logz=-14.56+/-0.14 dlogz:75.245>0.1]
160it [08:42,  3.20s/it, bound:42 nc:101 ncall:1.4e+04 eff:1.2% logz=-14.00+/-0.13 dlogz:74.642>0.1]
161it [08:42,  2.89s/it, bound:43 nc:101 ncall:1.4e+04 eff:1.2% logz=-13.87+/-0.13 dlogz:74.536>0.1]
165it [08:57,  3.20s/it, bound:44 nc:101 ncall:1.4e+04 eff:1.2% logz=-13.42+/-0.13 dlogz:74.051>0.1]
170it [09:13,  3.19s/it, bound:46 nc:101 ncall:1.5e+04 eff:1.2% logz=-12.85+/-0.13 dlogz:73.475>0.1]
173it [09:13,  2.40s/it, bound:47 nc:101 ncall:1.5e+04 eff:1.2% logz=-12.53+/-0.13 dlogz:73.143>0.1]
175it [09:26,  3.24s/it, bound:47 nc:101 ncall:1.5e+04 eff:1.2% logz=-12.32+/-0.13 dlogz:72.927>0.1]
179it [09:27,  2.10s/it, bound:49 nc:101 ncall:1.5e+04 eff:1.2% logz=-11.89+/-0.13 dlogz:72.491>0.1]
181it [09:39,  2.93s/it, bound:49 nc:101 ncall:1.6e+04 eff:1.2% logz=-11.66+/-0.13 dlogz:72.265>0.1]
185it [09:54,  3.28s/it, bound:51 nc:101 ncall:1.6e+04 eff:1.2% logz=-11.22+/-0.13 dlogz:71.808>0.1]
189it [10:14,  3.84s/it, bound:52 nc:101 ncall:1.7e+04 eff:1.1% logz=-10.77+/-0.13 dlogz:71.344>0.1]
190it [10:14,  3.43s/it, bound:53 nc:101 ncall:1.7e+04 eff:1.1% logz=-10.65+/-0.13 dlogz:71.232>0.1]
193it [10:30,  3.43s/it, bound:54 nc:101 ncall:1.7e+04 eff:1.1% logz=-10.33+/-0.13 dlogz:70.888>0.1]
194it [10:33,  3.92s/it, bound:54 nc:101 ncall:1.7e+04 eff:1.1% logz=-10.24+/-0.13 dlogz:70.789>0.1]
199it [10:49,  3.61s/it, bound:56 nc:101 ncall:1.8e+04 eff:1.1% logz=-9.78+/-0.13 dlogz:70.312>0.1] 
204it [11:03,  3.32s/it, bound:57 nc:101 ncall:1.8e+04 eff:1.1% logz=-9.38+/-0.12 dlogz:69.885>0.1]
209it [11:17,  3.16s/it, bound:59 nc:101 ncall:1.9e+04 eff:1.1% logz=-8.94+/-0.12 dlogz:69.447>0.1]
211it [11:17,  2.66s/it, bound:60 nc:101 ncall:1.9e+04 eff:1.1% logz=-8.78+/-0.12 dlogz:69.271>0.1]
213it [11:30,  2.66s/it, bound:60 nc:101 ncall:1.9e+04 eff:1.1% logz=-8.61+/-0.12 dlogz:69.106>0.1]
214it [11:37,  3.71s/it, bound:61 nc:101 ncall:1.9e+04 eff:1.1% logz=-8.52+/-0.12 dlogz:69.019>0.1]
219it [12:01,  4.06s/it, bound:62 nc:101 ncall:2.0e+04 eff:1.1% logz=-8.13+/-0.12 dlogz:68.595>0.1]
224it [12:19,  3.90s/it, bound:64 nc:101 ncall:2.0e+04 eff:1.1% logz=-7.78+/-0.12 dlogz:68.233>0.1]
229it [12:37,  3.82s/it, bound:66 nc:101 ncall:2.1e+04 eff:1.1% logz=-7.44+/-0.12 dlogz:67.876>0.1]
230it [12:37,  3.50s/it, bound:66 nc:101 ncall:2.1e+04 eff:1.1% logz=-7.35+/-0.12 dlogz:67.806>0.1]
233it [12:50,  3.50s/it, bound:67 nc:101 ncall:2.1e+04 eff:1.1% logz=-7.07+/-0.12 dlogz:67.517>0.1]
234it [12:59,  4.19s/it, bound:67 nc:101 ncall:2.1e+04 eff:1.1% logz=-6.99+/-0.12 dlogz:67.427>0.1]
238it [13:00,  2.85s/it, bound:69 nc:101 ncall:2.2e+04 eff:1.1% logz=-6.67+/-0.12 dlogz:67.092>0.1]
238it [13:10,  2.85s/it, bound:69 nc:101 ncall:2.2e+04 eff:1.1% logz=-6.67+/-0.12 dlogz:67.092>0.1]
239it [13:17,  4.36s/it, bound:69 nc:101 ncall:2.2e+04 eff:1.1% logz=-6.59+/-0.12 dlogz:67.008>0.1]
240it [13:39,  6.69s/it, bound:69 nc:101 ncall:2.2e+04 eff:1.1% logz=-6.52+/-0.12 dlogz:66.929>0.1]
244it [13:55,  5.53s/it, bound:71 nc:101 ncall:2.2e+04 eff:1.1% logz=-6.26+/-0.12 dlogz:66.647>0.1]
249it [14:09,  4.32s/it, bound:72 nc:101 ncall:2.3e+04 eff:1.1% logz=-5.93+/-0.12 dlogz:66.313>0.1]
250it [14:09,  3.87s/it, bound:73 nc:101 ncall:2.3e+04 eff:1.1% logz=-5.87+/-0.12 dlogz:66.248>0.1]
253it [14:20,  3.87s/it, bound:74 nc:101 ncall:2.3e+04 eff:1.1% logz=-5.70+/-0.12 dlogz:66.065>0.1]
254it [14:34,  4.79s/it, bound:74 nc:101 ncall:2.3e+04 eff:1.1% logz=-5.65+/-0.12 dlogz:66.008>0.1]
256it [14:34,  3.77s/it, bound:75 nc:101 ncall:2.3e+04 eff:1.1% logz=-5.54+/-0.12 dlogz:65.897>0.1]
258it [14:50,  3.77s/it, bound:75 nc:101 ncall:2.4e+04 eff:1.1% logz=-5.41+/-0.12 dlogz:65.773>0.1]
259it [14:53,  4.55s/it, bound:76 nc:101 ncall:2.4e+04 eff:1.1% logz=-5.34+/-0.12 dlogz:65.704>0.1]
262it [14:53,  3.15s/it, bound:77 nc:101 ncall:2.4e+04 eff:1.1% logz=-5.12+/-0.12 dlogz:65.475>0.1]
263it [15:10,  3.15s/it, bound:77 nc:101 ncall:2.4e+04 eff:1.1% logz=-5.05+/-0.12 dlogz:65.399>0.1]
264it [15:13,  4.68s/it, bound:77 nc:101 ncall:2.4e+04 eff:1.1% logz=-4.98+/-0.12 dlogz:65.325>0.1]
269it [15:31,  4.24s/it, bound:79 nc:101 ncall:2.5e+04 eff:1.1% logz=-4.67+/-0.12 dlogz:64.996>0.1]
274it [15:45,  3.66s/it, bound:81 nc:101 ncall:2.5e+04 eff:1.1% logz=-4.40+/-0.12 dlogz:64.708>0.1]
277it [15:45,  2.75s/it, bound:82 nc:101 ncall:2.5e+04 eff:1.1% logz=-4.25+/-0.12 dlogz:64.546>0.1]
278it [16:00,  2.75s/it, bound:82 nc:101 ncall:2.6e+04 eff:1.1% logz=-4.20+/-0.12 dlogz:64.495>0.1]
279it [16:07,  4.28s/it, bound:82 nc:101 ncall:2.6e+04 eff:1.1% logz=-4.15+/-0.12 dlogz:64.443>0.1]
284it [16:21,  3.74s/it, bound:84 nc:101 ncall:2.6e+04 eff:1.1% logz=-3.89+/-0.12 dlogz:64.173>0.1]
289it [16:39,  3.67s/it, bound:86 nc:101 ncall:2.7e+04 eff:1.1% logz=-3.67+/-0.12 dlogz:63.932>0.1]
292it [16:39,  2.80s/it, bound:87 nc:101 ncall:2.7e+04 eff:1.1% logz=-3.54+/-0.12 dlogz:63.798>0.1]
293it [16:50,  2.80s/it, bound:87 nc:101 ncall:2.7e+04 eff:1.1% logz=-3.50+/-0.12 dlogz:63.750>0.1]
294it [16:57,  3.95s/it, bound:87 nc:101 ncall:2.7e+04 eff:1.1% logz=-3.45+/-0.12 dlogz:63.702>0.1]
298it [16:57,  2.59s/it, bound:89 nc:101 ncall:2.8e+04 eff:1.1% logz=-3.27+/-0.12 dlogz:63.512>0.1]
298it [17:10,  2.59s/it, bound:89 nc:101 ncall:2.8e+04 eff:1.1% logz=-3.27+/-0.12 dlogz:63.512>0.1]
299it [17:22,  5.02s/it, bound:89 nc:101 ncall:2.8e+04 eff:1.1% logz=-3.22+/-0.12 dlogz:63.464>0.1]
301it [17:22,  3.83s/it, bound:90 nc:101 ncall:2.8e+04 eff:1.1% logz=-3.13+/-0.12 dlogz:63.363>0.1]
303it [17:40,  3.83s/it, bound:90 nc:101 ncall:2.8e+04 eff:1.1% logz=-3.04+/-0.12 dlogz:63.267>0.1]
304it [17:50,  5.69s/it, bound:91 nc:101 ncall:2.8e+04 eff:1.1% logz=-3.00+/-0.12 dlogz:63.221>0.1]
307it [17:50,  3.87s/it, bound:92 nc:101 ncall:2.8e+04 eff:1.1% logz=-2.86+/-0.12 dlogz:63.080>0.1]
308it [18:10,  3.87s/it, bound:92 nc:101 ncall:2.9e+04 eff:1.1% logz=-2.82+/-0.12 dlogz:63.034>0.1]
309it [18:15,  5.92s/it, bound:92 nc:101 ncall:2.9e+04 eff:1.1% logz=-2.77+/-0.12 dlogz:62.986>0.1]
310it [18:15,  5.08s/it, bound:93 nc:101 ncall:2.9e+04 eff:1.1% logz=-2.72+/-0.12 dlogz:62.939>0.1]
313it [18:30,  5.08s/it, bound:94 nc:101 ncall:2.9e+04 eff:1.1% logz=-2.57+/-0.12 dlogz:62.782>0.1]
314it [18:33,  4.74s/it, bound:94 nc:101 ncall:2.9e+04 eff:1.1% logz=-2.52+/-0.12 dlogz:62.728>0.1]
319it [18:54,  4.51s/it, bound:96 nc:101 ncall:3.0e+04 eff:1.1% logz=-2.24+/-0.12 dlogz:62.433>0.1]
324it [19:19,  4.74s/it, bound:97 nc:101 ncall:3.0e+04 eff:1.1% logz=-1.99+/-0.12 dlogz:62.173>0.1]
325it [19:20,  4.28s/it, bound:98 nc:101 ncall:3.0e+04 eff:1.1% logz=-1.94+/-0.12 dlogz:62.120>0.1]
328it [19:20,  3.01s/it, bound:99 nc:101 ncall:3.1e+04 eff:1.1% logz=-1.77+/-0.12 dlogz:61.946>0.1]
328it [19:30,  3.01s/it, bound:99 nc:101 ncall:3.1e+04 eff:1.1% logz=-1.77+/-0.12 dlogz:61.946>0.1]
329it [19:40,  5.21s/it, bound:99 nc:101 ncall:3.1e+04 eff:1.1% logz=-1.71+/-0.12 dlogz:61.883>0.1]
331it [19:41,  3.87s/it, bound:100 nc:101 ncall:3.1e+04 eff:1.1% logz=-1.59+/-0.12 dlogz:61.762>0.1]
333it [20:00,  3.87s/it, bound:100 nc:101 ncall:3.1e+04 eff:1.1% logz=-1.48+/-0.12 dlogz:61.648>0.1]
334it [20:08,  5.73s/it, bound:101 nc:101 ncall:3.1e+04 eff:1.1% logz=-1.43+/-0.12 dlogz:61.588>0.1]
337it [20:08,  3.79s/it, bound:102 nc:101 ncall:3.2e+04 eff:1.1% logz=-1.27+/-0.12 dlogz:61.416>0.1]
338it [20:20,  3.79s/it, bound:102 nc:101 ncall:3.2e+04 eff:1.1% logz=-1.21+/-0.12 dlogz:61.361>0.1]
339it [20:27,  5.26s/it, bound:102 nc:101 ncall:3.2e+04 eff:1.1% logz=-1.17+/-0.12 dlogz:61.308>0.1]
340it [20:28,  4.51s/it, bound:103 nc:101 ncall:3.2e+04 eff:1.1% logz=-1.12+/-0.12 dlogz:61.256>0.1]
343it [20:40,  4.51s/it, bound:104 nc:101 ncall:3.2e+04 eff:1.1% logz=-0.98+/-0.12 dlogz:61.109>0.1]
344it [20:53,  5.31s/it, bound:104 nc:101 ncall:3.2e+04 eff:1.1% logz=-0.93+/-0.12 dlogz:61.062>0.1]
349it [21:13,  4.81s/it, bound:106 nc:101 ncall:3.3e+04 eff:1.1% logz=-0.66+/-0.12 dlogz:60.780>0.1]
352it [21:14,  3.49s/it, bound:107 nc:101 ncall:3.3e+04 eff:1.1% logz=-0.49+/-0.12 dlogz:60.606>0.1]
353it [21:30,  3.49s/it, bound:107 nc:101 ncall:3.3e+04 eff:1.1% logz=-0.44+/-0.12 dlogz:60.551>0.1]
354it [21:32,  4.65s/it, bound:107 nc:101 ncall:3.3e+04 eff:1.1% logz=-0.39+/-0.12 dlogz:60.497>0.1]
356it [21:32,  3.59s/it, bound:108 nc:101 ncall:3.3e+04 eff:1.1% logz=-0.29+/-0.12 dlogz:60.392>0.1]
358it [21:50,  3.59s/it, bound:109 nc:101 ncall:3.4e+04 eff:1.1% logz=-0.20+/-0.12 dlogz:60.292>0.1]
359it [21:55,  4.98s/it, bound:109 nc:101 ncall:3.4e+04 eff:1.1% logz=-0.16+/-0.12 dlogz:60.243>0.1]
361it [21:55,  3.81s/it, bound:110 nc:101 ncall:3.4e+04 eff:1.1% logz=-0.07+/-0.12 dlogz:60.150>0.1]
363it [22:10,  3.81s/it, bound:110 nc:101 ncall:3.4e+04 eff:1.1% logz=0.02+/-0.12 dlogz:60.057>0.1] 
364it [22:13,  4.54s/it, bound:111 nc:101 ncall:3.4e+04 eff:1.1% logz=0.07+/-0.12 dlogz:60.009>0.1]
367it [22:14,  3.08s/it, bound:112 nc:101 ncall:3.5e+04 eff:1.1% logz=0.20+/-0.12 dlogz:59.863>0.1]
368it [22:30,  3.08s/it, bound:112 nc:101 ncall:3.5e+04 eff:1.1% logz=0.25+/-0.12 dlogz:59.816>0.1]
369it [22:38,  5.27s/it, bound:112 nc:101 ncall:3.5e+04 eff:1.1% logz=0.29+/-0.12 dlogz:59.770>0.1]
370it [22:38,  4.53s/it, bound:113 nc:101 ncall:3.5e+04 eff:1.1% logz=0.33+/-0.12 dlogz:59.726>0.1]
373it [22:50,  4.53s/it, bound:114 nc:101 ncall:3.5e+04 eff:1.1% logz=0.46+/-0.12 dlogz:59.592>0.1]
374it [22:54,  4.25s/it, bound:114 nc:101 ncall:3.5e+04 eff:1.1% logz=0.50+/-0.12 dlogz:59.548>0.1]
379it [23:18,  4.48s/it, bound:116 nc:101 ncall:3.6e+04 eff:1.1% logz=0.70+/-0.12 dlogz:59.329>0.1]
380it [23:18,  3.99s/it, bound:116 nc:101 ncall:3.6e+04 eff:1.1% logz=0.75+/-0.12 dlogz:59.286>0.1]
383it [23:30,  3.99s/it, bound:117 nc:101 ncall:3.6e+04 eff:1.1% logz=0.88+/-0.12 dlogz:59.147>0.1]
384it [23:41,  4.67s/it, bound:117 nc:101 ncall:3.6e+04 eff:1.1% logz=0.93+/-0.12 dlogz:59.097>0.1]
385it [23:41,  4.12s/it, bound:118 nc:101 ncall:3.6e+04 eff:1.1% logz=0.98+/-0.12 dlogz:59.046>0.1]
389it [24:03,  4.72s/it, bound:119 nc:101 ncall:3.7e+04 eff:1.1% logz=1.17+/-0.12 dlogz:58.846>0.1]
390it [24:28,  7.26s/it, bound:119 nc:101 ncall:3.7e+04 eff:1.1% logz=1.21+/-0.12 dlogz:58.797>0.1]
394it [24:46,  6.11s/it, bound:121 nc:101 ncall:3.7e+04 eff:1.1% logz=1.38+/-0.12 dlogz:58.614>0.1]
399it [25:04,  5.01s/it, bound:122 nc:101 ncall:3.8e+04 eff:1.1% logz=1.57+/-0.12 dlogz:58.407>0.1]
403it [25:04,  3.37s/it, bound:124 nc:101 ncall:3.8e+04 eff:1.1% logz=1.72+/-0.12 dlogz:58.251>0.1]
403it [25:20,  3.37s/it, bound:124 nc:101 ncall:3.8e+04 eff:1.1% logz=1.72+/-0.12 dlogz:58.251>0.1]
404it [25:32,  5.97s/it, bound:124 nc:101 ncall:3.8e+04 eff:1.1% logz=1.75+/-0.12 dlogz:58.213>0.1]
406it [25:32,  4.61s/it, bound:125 nc:122 ncall:3.9e+04 eff:1.1% logz=1.82+/-0.12 dlogz:58.140>0.1]
408it [25:50,  4.61s/it, bound:125 nc:101 ncall:3.9e+04 eff:1.1% logz=1.89+/-0.12 dlogz:58.066>0.1]
409it [25:57,  5.82s/it, bound:126 nc:101 ncall:3.9e+04 eff:1.1% logz=1.92+/-0.12 dlogz:58.030>0.1]
412it [25:57,  3.97s/it, bound:127 nc:101 ncall:3.9e+04 eff:1.1% logz=2.02+/-0.12 dlogz:57.920>0.1]
413it [26:10,  3.97s/it, bound:127 nc:101 ncall:3.9e+04 eff:1.1% logz=2.06+/-0.12 dlogz:57.883>0.1]
414it [26:17,  5.39s/it, bound:127 nc:101 ncall:3.9e+04 eff:1.1% logz=2.09+/-0.12 dlogz:57.848>0.1]
418it [26:17,  3.24s/it, bound:129 nc:101 ncall:4.0e+04 eff:1.1% logz=2.22+/-0.12 dlogz:57.708>0.1]
418it [26:30,  3.24s/it, bound:129 nc:101 ncall:4.0e+04 eff:1.1% logz=2.22+/-0.12 dlogz:57.708>0.1]
419it [26:40,  5.64s/it, bound:129 nc:101 ncall:4.0e+04 eff:1.1% logz=2.25+/-0.12 dlogz:57.673>0.1]
420it [26:40,  4.80s/it, bound:129 nc:101 ncall:4.0e+04 eff:1.1% logz=2.29+/-0.12 dlogz:57.637>0.1]
422it [26:40,  3.37s/it, bound:130 nc:101 ncall:4.0e+04 eff:1.1% logz=2.35+/-0.12 dlogz:57.566>0.1]
423it [26:50,  3.37s/it, bound:130 nc:101 ncall:4.0e+04 eff:1.1% logz=2.39+/-0.12 dlogz:57.530>0.1]
424it [26:59,  5.19s/it, bound:131 nc:101 ncall:4.0e+04 eff:1.1% logz=2.43+/-0.12 dlogz:57.493>0.1]
427it [26:59,  3.17s/it, bound:132 nc:101 ncall:4.1e+04 eff:1.1% logz=2.54+/-0.12 dlogz:57.369>0.1]
428it [27:10,  3.17s/it, bound:132 nc:101 ncall:4.1e+04 eff:1.1% logz=2.58+/-0.12 dlogz:57.329>0.1]
429it [27:22,  5.42s/it, bound:132 nc:101 ncall:4.1e+04 eff:1.1% logz=2.62+/-0.12 dlogz:57.289>0.1]
430it [27:22,  4.58s/it, bound:133 nc:101 ncall:4.1e+04 eff:1.1% logz=2.65+/-0.12 dlogz:57.249>0.1]
433it [27:22,  2.72s/it, bound:134 nc:101 ncall:4.1e+04 eff:1.1% logz=2.76+/-0.12 dlogz:57.135>0.1]
433it [27:40,  2.72s/it, bound:134 nc:101 ncall:4.1e+04 eff:1.1% logz=2.76+/-0.12 dlogz:57.135>0.1]
434it [27:47,  6.30s/it, bound:134 nc:101 ncall:4.1e+04 eff:1.0% logz=2.79+/-0.12 dlogz:57.097>0.1]
436it [27:47,  4.31s/it, bound:135 nc:101 ncall:4.2e+04 eff:1.0% logz=2.86+/-0.12 dlogz:57.023>0.1]
438it [28:00,  4.31s/it, bound:135 nc:101 ncall:4.2e+04 eff:1.0% logz=2.93+/-0.12 dlogz:56.947>0.1]
439it [28:11,  5.83s/it, bound:136 nc:101 ncall:4.2e+04 eff:1.0% logz=2.96+/-0.12 dlogz:56.911>0.1]
