
0it [00:00, ?it/s]
123it [00:27, 47.32it/s, bound:0 nc:  1 ncall:6.8e+02 eff:18.0% logz=-21.37+/-0.14 dlogz:77.629>0.1]
128it [00:27, 46.73it/s, bound:0 nc:  6 ncall:7.0e+02 eff:18.3% logz=-19.96+/-0.14 dlogz:76.145>0.1]
133it [00:28, 45.44it/s, bound:0 nc:  1 ncall:7.1e+02 eff:18.7% logz=-18.72+/-0.14 dlogz:74.885>0.1]
138it [00:28, 45.68it/s, bound:0 nc:  1 ncall:7.2e+02 eff:19.1% logz=-17.79+/-0.14 dlogz:73.902>0.1]
143it [00:28, 37.33it/s, bound:0 nc: 11 ncall:7.4e+02 eff:19.3% logz=-16.46+/-0.14 dlogz:72.629>0.1]
150it [00:28, 42.88it/s, bound:0 nc:  6 ncall:7.6e+02 eff:19.9% logz=-14.90+/-0.14 dlogz:71.000>0.1]
155it [00:28, 42.85it/s, bound:0 nc:  1 ncall:7.7e+02 eff:20.2% logz=-14.02+/-0.14 dlogz:70.027>0.1]
160it [00:28, 41.49it/s, bound:0 nc:  1 ncall:7.8e+02 eff:20.6% logz=-13.40+/-0.13 dlogz:69.383>0.1]
165it [00:28, 38.50it/s, bound:0 nc:  5 ncall:8.0e+02 eff:20.8% logz=-12.83+/-0.13 dlogz:68.790>0.1]
169it [00:28, 37.46it/s, bound:0 nc:  9 ncall:8.1e+02 eff:20.9% logz=-12.40+/-0.13 dlogz:68.347>0.1]
174it [00:29, 39.56it/s, bound:0 nc:  4 ncall:8.2e+02 eff:21.2% logz=-11.73+/-0.13 dlogz:67.702>0.1]
179it [00:29, 34.56it/s, bound:0 nc:  2 ncall:8.4e+02 eff:21.3% logz=-11.10+/-0.13 dlogz:67.022>0.1]
184it [00:29, 35.02it/s, bound:0 nc:  4 ncall:8.5e+02 eff:21.5% logz=-10.62+/-0.13 dlogz:66.512>0.1]
190it [00:29, 39.20it/s, bound:0 nc:  2 ncall:8.6e+02 eff:22.0% logz=-10.03+/-0.13 dlogz:65.947>0.1]
195it [00:29, 31.60it/s, bound:0 nc:  1 ncall:8.9e+02 eff:21.9% logz=-9.39+/-0.13 dlogz:65.270>0.1] 
199it [00:29, 29.85it/s, bound:0 nc:  4 ncall:9.0e+02 eff:22.0% logz=-9.03+/-0.13 dlogz:64.870>0.1]
203it [00:30, 28.46it/s, bound:0 nc:  1 ncall:9.2e+02 eff:22.0% logz=-8.61+/-0.13 dlogz:64.483>0.1]
207it [00:30, 27.94it/s, bound:0 nc:  3 ncall:9.4e+02 eff:22.0% logz=-8.20+/-0.13 dlogz:64.035>0.1]
211it [00:30, 29.61it/s, bound:0 nc:  5 ncall:9.5e+02 eff:22.2% logz=-7.88+/-0.13 dlogz:63.689>0.1]
215it [00:30, 28.99it/s, bound:0 nc:  4 ncall:9.7e+02 eff:22.3% logz=-7.59+/-0.12 dlogz:63.380>0.1]
219it [00:30, 29.86it/s, bound:0 nc:  5 ncall:9.8e+02 eff:22.4% logz=-7.32+/-0.12 dlogz:63.104>0.1]
223it [00:30, 29.63it/s, bound:0 nc:  4 ncall:9.9e+02 eff:22.5% logz=-7.00+/-0.12 dlogz:62.783>0.1]
227it [00:30, 30.17it/s, bound:0 nc:  5 ncall:1.0e+03 eff:22.5% logz=-6.69+/-0.12 dlogz:62.452>0.1]
231it [00:31, 28.95it/s, bound:0 nc:  1 ncall:1.0e+03 eff:22.7% logz=-6.42+/-0.12 dlogz:62.167>0.1]
234it [00:31, 25.43it/s, bound:0 nc:  3 ncall:1.0e+03 eff:22.7% logz=-6.24+/-0.12 dlogz:61.974>0.1]
237it [00:31, 17.74it/s, bound:0 nc:  3 ncall:1.1e+03 eff:22.5% logz=-6.06+/-0.12 dlogz:61.789>0.1]
240it [00:31, 19.71it/s, bound:0 nc:  2 ncall:1.1e+03 eff:22.6% logz=-5.88+/-0.12 dlogz:61.608>0.1]
243it [00:31, 16.61it/s, bound:0 nc:  2 ncall:1.1e+03 eff:22.4% logz=-5.69+/-0.12 dlogz:61.405>0.1]
245it [00:31, 17.15it/s, bound:0 nc:  5 ncall:1.1e+03 eff:22.5% logz=-5.57+/-0.12 dlogz:61.275>0.1]
247it [00:32, 13.52it/s, bound:0 nc:  2 ncall:1.1e+03 eff:22.3% logz=-5.46+/-0.12 dlogz:61.154>0.1]
250it [00:32, 16.40it/s, bound:0 nc:  2 ncall:1.1e+03 eff:22.4% logz=-5.29+/-0.12 dlogz:60.979>0.1]
254it [00:32, 20.23it/s, bound:0 nc:  4 ncall:1.1e+03 eff:22.5% logz=-5.07+/-0.12 dlogz:60.743>0.1]
260it [00:32, 24.27it/s, bound:0 nc: 11 ncall:1.1e+03 eff:22.6% logz=-4.77+/-0.12 dlogz:60.430>0.1]
263it [00:32, 22.88it/s, bound:0 nc:  7 ncall:1.2e+03 eff:22.6% logz=-4.61+/-0.12 dlogz:60.266>0.1]
267it [00:32, 25.87it/s, bound:0 nc:  2 ncall:1.2e+03 eff:22.7% logz=-4.41+/-0.12 dlogz:60.053>0.1]
270it [00:33, 21.94it/s, bound:0 nc: 13 ncall:1.2e+03 eff:22.6% logz=-4.25+/-0.12 dlogz:59.887>0.1]
275it [00:33, 27.17it/s, bound:0 nc:  8 ncall:1.2e+03 eff:22.7% logz=-3.99+/-0.12 dlogz:59.612>0.1]
279it [00:33, 29.37it/s, bound:0 nc:  2 ncall:1.2e+03 eff:22.9% logz=-3.79+/-0.12 dlogz:59.396>0.1]
284it [00:33, 30.96it/s, bound:0 nc: 10 ncall:1.2e+03 eff:23.0% logz=-3.53+/-0.12 dlogz:59.130>0.1]
288it [00:33, 32.12it/s, bound:0 nc:  4 ncall:1.2e+03 eff:23.0% logz=-3.31+/-0.12 dlogz:58.906>0.1]
292it [00:33, 30.70it/s, bound:0 nc:  2 ncall:1.3e+03 eff:23.1% logz=-3.03+/-0.12 dlogz:58.635>0.1]
296it [00:33, 31.74it/s, bound:0 nc:  2 ncall:1.3e+03 eff:23.2% logz=-2.77+/-0.12 dlogz:58.354>0.1]
301it [00:33, 32.73it/s, bound:0 nc:  5 ncall:1.3e+03 eff:23.3% logz=-2.47+/-0.12 dlogz:58.039>0.1]
305it [00:34, 30.06it/s, bound:0 nc:  1 ncall:1.3e+03 eff:23.3% logz=-2.26+/-0.12 dlogz:57.808>0.1]
310it [00:34, 32.40it/s, bound:0 nc:  4 ncall:1.3e+03 eff:23.4% logz=-2.03+/-0.12 dlogz:57.556>0.1]
314it [00:34, 26.47it/s, bound:0 nc:  8 ncall:1.3e+03 eff:23.3% logz=-1.85+/-0.12 dlogz:57.369>0.1]
318it [00:34, 28.06it/s, bound:0 nc:  2 ncall:1.4e+03 eff:23.4% logz=-1.68+/-0.12 dlogz:57.189>0.1]
321it [00:34, 27.77it/s, bound:0 nc:  2 ncall:1.4e+03 eff:23.4% logz=-1.55+/-0.12 dlogz:57.056>0.1]
325it [00:34, 29.63it/s, bound:0 nc:  1 ncall:1.4e+03 eff:23.5% logz=-1.38+/-0.12 dlogz:56.871>0.1]
330it [00:34, 33.44it/s, bound:0 nc:  4 ncall:1.4e+03 eff:23.6% logz=-1.16+/-0.12 dlogz:56.641>0.1]
334it [00:35, 22.90it/s, bound:0 nc:  5 ncall:1.4e+03 eff:23.5% logz=-0.97+/-0.12 dlogz:56.445>0.1]
339it [00:35, 24.00it/s, bound:0 nc: 10 ncall:1.4e+03 eff:23.5% logz=-0.74+/-0.12 dlogz:56.200>0.1]
342it [00:35, 19.09it/s, bound:0 nc: 11 ncall:1.5e+03 eff:23.3% logz=-0.59+/-0.12 dlogz:56.047>0.1]
345it [00:35, 19.43it/s, bound:0 nc:  2 ncall:1.5e+03 eff:23.2% logz=-0.43+/-0.12 dlogz:55.882>0.1]
348it [00:36, 17.83it/s, bound:0 nc:  7 ncall:1.5e+03 eff:23.0% logz=-0.29+/-0.12 dlogz:55.726>0.1]
351it [00:36, 19.63it/s, bound:0 nc:  4 ncall:1.5e+03 eff:23.0% logz=-0.14+/-0.12 dlogz:55.572>0.1]
356it [00:36, 23.48it/s, bound:0 nc:  1 ncall:1.5e+03 eff:23.2% logz=0.11+/-0.12 dlogz:55.309>0.1] 
361it [00:36, 26.11it/s, bound:0 nc: 13 ncall:1.6e+03 eff:23.3% logz=0.34+/-0.12 dlogz:55.057>0.1]
365it [00:36, 28.27it/s, bound:0 nc:  4 ncall:1.6e+03 eff:23.3% logz=0.51+/-0.12 dlogz:54.879>0.1]
368it [00:36, 27.11it/s, bound:0 nc:  5 ncall:1.6e+03 eff:23.4% logz=0.62+/-0.12 dlogz:54.759>0.1]
371it [00:37, 19.56it/s, bound:0 nc:  3 ncall:1.6e+03 eff:23.2% logz=0.73+/-0.12 dlogz:54.640>0.1]
374it [00:37, 19.54it/s, bound:0 nc: 13 ncall:1.6e+03 eff:23.1% logz=0.86+/-0.12 dlogz:54.507>0.1]
377it [00:37, 21.37it/s, bound:0 nc:  7 ncall:1.6e+03 eff:23.1% logz=0.98+/-0.12 dlogz:54.374>0.1]
380it [00:37, 22.83it/s, bound:0 nc:  2 ncall:1.6e+03 eff:23.1% logz=1.10+/-0.12 dlogz:54.251>0.1]
383it [00:37, 22.46it/s, bound:0 nc:  4 ncall:1.7e+03 eff:23.1% logz=1.22+/-0.12 dlogz:54.125>0.1]
386it [00:37, 24.07it/s, bound:0 nc:  1 ncall:1.7e+03 eff:23.1% logz=1.35+/-0.12 dlogz:53.991>0.1]
389it [00:37, 21.86it/s, bound:0 nc:  4 ncall:1.7e+03 eff:23.0% logz=1.47+/-0.12 dlogz:53.858>0.1]
392it [00:38, 17.54it/s, bound:0 nc: 22 ncall:1.7e+03 eff:22.8% logz=1.60+/-0.12 dlogz:53.721>0.1]
394it [00:38, 16.12it/s, bound:0 nc:  3 ncall:1.7e+03 eff:22.7% logz=1.69+/-0.12 dlogz:53.631>0.1]
397it [00:38, 14.88it/s, bound:0 nc: 15 ncall:1.8e+03 eff:22.6% logz=1.82+/-0.12 dlogz:53.493>0.1]
401it [00:38, 17.68it/s, bound:0 nc:  8 ncall:1.8e+03 eff:22.6% logz=1.99+/-0.12 dlogz:53.307>0.1]
403it [00:38, 16.47it/s, bound:0 nc: 11 ncall:1.8e+03 eff:22.5% logz=2.09+/-0.12 dlogz:53.211>0.1]
405it [00:39, 12.96it/s, bound:0 nc: 12 ncall:1.8e+03 eff:22.3% logz=2.19+/-0.12 dlogz:53.105>0.1]
407it [00:39, 13.07it/s, bound:0 nc: 18 ncall:1.8e+03 eff:22.2% logz=2.29+/-0.12 dlogz:52.998>0.1]
409it [00:39, 14.01it/s, bound:0 nc:  4 ncall:1.8e+03 eff:22.1% logz=2.39+/-0.12 dlogz:52.895>0.1]
411it [00:39, 13.89it/s, bound:0 nc:  5 ncall:1.9e+03 eff:22.1% logz=2.49+/-0.12 dlogz:52.791>0.1]
414it [00:39, 17.28it/s, bound:0 nc:  6 ncall:1.9e+03 eff:22.2% logz=2.65+/-0.12 dlogz:52.629>0.1]
416it [00:39, 16.11it/s, bound:0 nc:  5 ncall:1.9e+03 eff:22.2% logz=2.74+/-0.12 dlogz:52.525>0.1]
418it [00:39, 16.65it/s, bound:0 nc:  1 ncall:1.9e+03 eff:22.1% logz=2.83+/-0.12 dlogz:52.428>0.1]
420it [00:40, 13.34it/s, bound:0 nc: 20 ncall:1.9e+03 eff:21.9% logz=2.92+/-0.12 dlogz:52.336>0.1]
424it [00:40, 18.34it/s, bound:0 nc:  8 ncall:1.9e+03 eff:22.0% logz=3.08+/-0.12 dlogz:52.158>0.1]
428it [00:40, 22.79it/s, bound:0 nc:  2 ncall:1.9e+03 eff:22.1% logz=3.24+/-0.12 dlogz:51.990>0.1]
431it [00:40, 23.55it/s, bound:0 nc:  8 ncall:2.0e+03 eff:22.1% logz=3.35+/-0.12 dlogz:51.870>0.1]
434it [00:40, 19.24it/s, bound:0 nc: 17 ncall:2.0e+03 eff:22.0% logz=3.46+/-0.12 dlogz:51.754>0.1]
437it [00:40, 21.25it/s, bound:0 nc:  7 ncall:2.0e+03 eff:22.0% logz=3.57+/-0.12 dlogz:51.637>0.1]
441it [00:40, 22.74it/s, bound:0 nc: 11 ncall:2.0e+03 eff:22.0% logz=3.71+/-0.12 dlogz:51.483>0.1]
444it [00:41, 18.99it/s, bound:0 nc:  9 ncall:2.0e+03 eff:21.9% logz=3.82+/-0.12 dlogz:51.369>0.1]
447it [00:41, 16.35it/s, bound:0 nc: 23 ncall:2.1e+03 eff:21.7% logz=3.92+/-0.12 dlogz:51.257>0.1]
450it [00:41, 18.81it/s, bound:0 nc:  4 ncall:2.1e+03 eff:21.8% logz=4.02+/-0.12 dlogz:51.148>0.1]
453it [00:41, 20.28it/s, bound:0 nc:  7 ncall:2.1e+03 eff:21.8% logz=4.12+/-0.12 dlogz:51.043>0.1]
456it [00:41, 14.48it/s, bound:0 nc:  4 ncall:2.1e+03 eff:21.6% logz=4.21+/-0.12 dlogz:50.942>0.1]
458it [00:42, 12.29it/s, bound:0 nc: 17 ncall:2.1e+03 eff:21.4% logz=4.27+/-0.12 dlogz:50.878>0.1]
462it [00:42, 15.47it/s, bound:0 nc:  8 ncall:2.2e+03 eff:21.5% logz=4.39+/-0.12 dlogz:50.749>0.1]
464it [00:42, 15.94it/s, bound:0 nc:  9 ncall:2.2e+03 eff:21.4% logz=4.45+/-0.12 dlogz:50.682>0.1]
467it [00:42, 16.94it/s, bound:0 nc: 10 ncall:2.2e+03 eff:21.4% logz=4.54+/-0.12 dlogz:50.582>0.1]
469it [00:42, 16.65it/s, bound:0 nc: 11 ncall:2.2e+03 eff:21.4% logz=4.60+/-0.12 dlogz:50.517>0.1]
471it [00:42, 14.41it/s, bound:0 nc: 13 ncall:2.2e+03 eff:21.3% logz=4.66+/-0.12 dlogz:50.454>0.1]
474it [00:42, 17.25it/s, bound:0 nc:  3 ncall:2.2e+03 eff:21.3% logz=4.75+/-0.12 dlogz:50.360>0.1]
476it [00:43, 10.82it/s, bound:0 nc: 18 ncall:2.3e+03 eff:21.0% logz=4.81+/-0.12 dlogz:50.295>0.1]
478it [00:43, 12.10it/s, bound:0 nc:  2 ncall:2.3e+03 eff:20.9% logz=4.87+/-0.12 dlogz:50.230>0.1]
480it [00:43, 12.56it/s, bound:0 nc:  9 ncall:2.3e+03 eff:20.9% logz=4.93+/-0.12 dlogz:50.162>0.1]
482it [00:43, 11.17it/s, bound:0 nc: 11 ncall:2.3e+03 eff:20.7% logz=4.99+/-0.12 dlogz:50.094>0.1]
485it [00:43, 14.32it/s, bound:0 nc:  6 ncall:2.3e+03 eff:20.8% logz=5.09+/-0.12 dlogz:49.992>0.1]
487it [00:44, 15.13it/s, bound:0 nc:  5 ncall:2.3e+03 eff:20.7% logz=5.15+/-0.12 dlogz:49.924>0.1]
489it [00:44, 15.44it/s, bound:0 nc:  1 ncall:2.4e+03 eff:20.7% logz=5.21+/-0.12 dlogz:49.856>0.1]
494it [00:44, 20.72it/s, bound:0 nc:  9 ncall:2.4e+03 eff:20.8% logz=5.37+/-0.12 dlogz:49.689>0.1]
497it [00:44, 17.83it/s, bound:0 nc: 15 ncall:2.4e+03 eff:20.7% logz=5.47+/-0.12 dlogz:49.584>0.1]
499it [00:44, 16.42it/s, bound:0 nc:  6 ncall:2.4e+03 eff:20.7% logz=5.53+/-0.12 dlogz:49.514>0.1]
501it [00:44, 17.13it/s, bound:0 nc:  2 ncall:2.4e+03 eff:20.7% logz=5.60+/-0.12 dlogz:49.439>0.1]
504it [00:45, 14.19it/s, bound:0 nc: 25 ncall:2.5e+03 eff:20.5% logz=5.71+/-0.12 dlogz:49.327>0.1]
507it [00:45, 17.08it/s, bound:0 nc:  7 ncall:2.5e+03 eff:20.5% logz=5.82+/-0.12 dlogz:49.212>0.1]
509it [00:45, 11.16it/s, bound:0 nc: 33 ncall:2.5e+03 eff:20.3% logz=5.89+/-0.12 dlogz:49.136>0.1]
511it [00:45, 11.58it/s, bound:0 nc:  2 ncall:2.5e+03 eff:20.3% logz=5.97+/-0.12 dlogz:49.055>0.1]
513it [00:45, 12.43it/s, bound:0 nc:  5 ncall:2.5e+03 eff:20.2% logz=6.04+/-0.12 dlogz:48.975>0.1]
515it [00:46, 11.07it/s, bound:0 nc: 15 ncall:2.6e+03 eff:20.1% logz=6.11+/-0.12 dlogz:48.896>0.1]
517it [00:46, 10.33it/s, bound:0 nc: 13 ncall:2.6e+03 eff:20.0% logz=6.18+/-0.12 dlogz:48.821>0.1]
519it [00:46, 11.07it/s, bound:0 nc: 16 ncall:2.6e+03 eff:20.0% logz=6.25+/-0.12 dlogz:48.750>0.1]
521it [00:46, 12.28it/s, bound:0 nc:  1 ncall:2.6e+03 eff:20.0% logz=6.31+/-0.12 dlogz:48.681>0.1]
523it [00:46, 10.81it/s, bound:0 nc: 20 ncall:2.6e+03 eff:19.8% logz=6.37+/-0.12 dlogz:48.616>0.1]
525it [00:47,  8.86it/s, bound:0 nc: 22 ncall:2.7e+03 eff:19.6% logz=6.42+/-0.12 dlogz:48.552>0.1]
527it [00:47, 10.39it/s, bound:0 nc: 10 ncall:2.7e+03 eff:19.6% logz=6.48+/-0.12 dlogz:48.489>0.1]
530it [00:47, 13.53it/s, bound:0 nc:  6 ncall:2.7e+03 eff:19.6% logz=6.57+/-0.12 dlogz:48.396>0.1]
532it [00:47, 14.39it/s, bound:0 nc:  8 ncall:2.7e+03 eff:19.6% logz=6.63+/-0.12 dlogz:48.334>0.1]
536it [00:47, 19.62it/s, bound:0 nc:  5 ncall:2.7e+03 eff:19.7% logz=6.76+/-0.12 dlogz:48.197>0.1]
539it [00:47, 14.65it/s, bound:0 nc: 13 ncall:2.8e+03 eff:19.6% logz=6.85+/-0.12 dlogz:48.094>0.1]
543it [00:48, 17.73it/s, bound:0 nc:  9 ncall:2.8e+03 eff:19.6% logz=6.98+/-0.12 dlogz:47.958>0.1]
546it [00:48, 16.15it/s, bound:0 nc:  2 ncall:2.8e+03 eff:19.5% logz=7.07+/-0.12 dlogz:47.860>0.1]
548it [00:48, 14.65it/s, bound:0 nc:  3 ncall:2.8e+03 eff:19.5% logz=7.13+/-0.12 dlogz:47.795>0.1]
552it [00:48, 15.28it/s, bound:0 nc: 22 ncall:2.8e+03 eff:19.4% logz=7.24+/-0.12 dlogz:47.665>0.1]
554it [00:48, 14.99it/s, bound:0 nc: 11 ncall:2.9e+03 eff:19.4% logz=7.30+/-0.12 dlogz:47.601>0.1]
557it [00:48, 17.43it/s, bound:0 nc:  8 ncall:2.9e+03 eff:19.4% logz=7.39+/-0.12 dlogz:47.504>0.1]
559it [00:49, 13.51it/s, bound:0 nc: 11 ncall:2.9e+03 eff:19.3% logz=7.45+/-0.12 dlogz:47.441>0.1]
563it [00:49, 17.88it/s, bound:0 nc:  2 ncall:2.9e+03 eff:19.3% logz=7.58+/-0.12 dlogz:47.307>0.1]
566it [00:50,  7.96it/s, bound:0 nc: 12 ncall:3.0e+03 eff:18.9% logz=7.68+/-0.12 dlogz:47.203>0.1]
568it [00:50,  9.05it/s, bound:0 nc:  8 ncall:3.0e+03 eff:18.8% logz=7.75+/-0.12 dlogz:47.126>0.1]
570it [00:50, 10.41it/s, bound:0 nc:  8 ncall:3.0e+03 eff:18.8% logz=7.82+/-0.12 dlogz:47.052>0.1]
572it [00:50,  8.55it/s, bound:0 nc: 32 ncall:3.1e+03 eff:18.7% logz=7.89+/-0.12 dlogz:46.975>0.1]
574it [00:50,  9.91it/s, bound:0 nc:  7 ncall:3.1e+03 eff:18.6% logz=7.98+/-0.12 dlogz:46.891>0.1]
577it [00:51, 12.20it/s, bound:0 nc: 11 ncall:3.1e+03 eff:18.6% logz=8.11+/-0.12 dlogz:46.755>0.1]
579it [00:51, 12.44it/s, bound:0 nc:  6 ncall:3.1e+03 eff:18.6% logz=8.20+/-0.12 dlogz:46.662>0.1]
581it [00:51,  7.12it/s, bound:0 nc: 55 ncall:3.2e+03 eff:18.3% logz=8.29+/-0.12 dlogz:46.566>0.1]
584it [00:52,  8.94it/s, bound:0 nc: 11 ncall:3.2e+03 eff:18.3% logz=8.41+/-0.12 dlogz:46.429>0.1]
586it [00:52,  7.03it/s, bound:0 nc: 22 ncall:3.2e+03 eff:18.1% logz=8.49+/-0.12 dlogz:46.342>0.1]
588it [00:52,  8.06it/s, bound:0 nc: 11 ncall:3.3e+03 eff:18.0% logz=8.57+/-0.12 dlogz:46.257>0.1]
590it [00:52,  7.96it/s, bound:0 nc: 18 ncall:3.3e+03 eff:17.9% logz=8.65+/-0.12 dlogz:46.172>0.1]
592it [00:52,  9.33it/s, bound:0 nc:  4 ncall:3.3e+03 eff:17.9% logz=8.73+/-0.12 dlogz:46.090>0.1]
595it [00:53, 11.68it/s, bound:0 nc:  6 ncall:3.3e+03 eff:17.9% logz=8.85+/-0.12 dlogz:45.966>0.1]
597it [00:53,  9.50it/s, bound:0 nc: 16 ncall:3.4e+03 eff:17.8% logz=8.93+/-0.13 dlogz:45.881>0.1]
601it [00:53, 10.60it/s, bound:0 nc: 29 ncall:3.4e+03 eff:17.7% logz=9.09+/-0.13 dlogz:45.711>0.1]
605it [00:53, 14.12it/s, bound:0 nc:  8 ncall:3.4e+03 eff:17.8% logz=9.24+/-0.13 dlogz:45.544>0.1]
607it [00:54, 14.71it/s, bound:0 nc:  5 ncall:3.4e+03 eff:17.8% logz=9.32+/-0.13 dlogz:45.464>0.1]
610it [00:54, 12.40it/s, bound:0 nc: 25 ncall:3.4e+03 eff:17.7% logz=9.42+/-0.13 dlogz:45.350>0.1]
612it [00:54, 13.36it/s, bound:0 nc:  2 ncall:3.5e+03 eff:17.7% logz=9.49+/-0.13 dlogz:45.277>0.1]
614it [00:54,  9.29it/s, bound:0 nc: 23 ncall:3.5e+03 eff:17.5% logz=9.56+/-0.13 dlogz:45.203>0.1]
616it [00:54, 10.66it/s, bound:0 nc:  8 ncall:3.5e+03 eff:17.5% logz=9.62+/-0.13 dlogz:45.132>0.1]
618it [00:55,  9.54it/s, bound:0 nc:  3 ncall:3.5e+03 eff:17.4% logz=9.69+/-0.13 dlogz:45.060>0.1]
621it [00:55, 12.67it/s, bound:0 nc:  5 ncall:3.6e+03 eff:17.5% logz=9.79+/-0.13 dlogz:44.955>0.1]
623it [00:55,  9.70it/s, bound:0 nc: 15 ncall:3.6e+03 eff:17.3% logz=9.86+/-0.13 dlogz:44.881>0.1]
625it [00:55, 10.94it/s, bound:0 nc:  5 ncall:3.6e+03 eff:17.3% logz=9.93+/-0.13 dlogz:44.804>0.1]
628it [00:55, 13.10it/s, bound:0 nc:  7 ncall:3.6e+03 eff:17.3% logz=10.04+/-0.13 dlogz:44.689>0.1]
630it [00:56,  9.04it/s, bound:0 nc: 34 ncall:3.7e+03 eff:17.2% logz=10.11+/-0.13 dlogz:44.613>0.1]
634it [00:56, 13.17it/s, bound:0 nc:  2 ncall:3.7e+03 eff:17.2% logz=10.25+/-0.13 dlogz:44.460>0.1]
636it [00:56, 11.72it/s, bound:0 nc: 12 ncall:3.7e+03 eff:17.2% logz=10.32+/-0.13 dlogz:44.388>0.1]
638it [00:56, 10.81it/s, bound:0 nc:  3 ncall:3.7e+03 eff:17.1% logz=10.38+/-0.13 dlogz:44.318>0.1]
640it [00:57, 10.73it/s, bound:0 nc:  7 ncall:3.7e+03 eff:17.1% logz=10.44+/-0.13 dlogz:44.251>0.1]
642it [00:57,  9.85it/s, bound:0 nc:  8 ncall:3.8e+03 eff:17.0% logz=10.50+/-0.13 dlogz:44.184>0.1]
644it [00:57,  6.53it/s, bound:0 nc:  8 ncall:3.8e+03 eff:16.8% logz=10.57+/-0.13 dlogz:44.117>0.1]
646it [00:58,  7.46it/s, bound:0 nc: 13 ncall:3.8e+03 eff:16.8% logz=10.63+/-0.13 dlogz:44.049>0.1]
648it [00:58,  7.88it/s, bound:0 nc:  9 ncall:3.9e+03 eff:16.8% logz=10.69+/-0.13 dlogz:43.981>0.1]
649it [00:58,  7.85it/s, bound:0 nc: 14 ncall:3.9e+03 eff:16.7% logz=10.72+/-0.13 dlogz:43.947>0.1]
651it [00:58,  8.73it/s, bound:0 nc: 13 ncall:3.9e+03 eff:16.7% logz=10.79+/-0.13 dlogz:43.880>0.1]
653it [00:59,  7.40it/s, bound:0 nc: 33 ncall:3.9e+03 eff:16.6% logz=10.86+/-0.13 dlogz:43.806>0.1]
654it [00:59,  5.77it/s, bound:0 nc: 32 ncall:4.0e+03 eff:16.5% logz=10.89+/-0.13 dlogz:43.770>0.1]
