
0it [00:00, ?it/s]
433it [00:21, 14.86it/s, bound:0 nc:  3 ncall:3.3e+03 eff:13.0% logz=18.33+/-0.12 dlogz:39.488>0.1]
435it [00:21, 12.43it/s, bound:0 nc:  3 ncall:3.4e+03 eff:12.9% logz=18.44+/-0.12 dlogz:39.372>0.1]
437it [00:22, 13.54it/s, bound:0 nc: 10 ncall:3.4e+03 eff:12.9% logz=18.55+/-0.12 dlogz:39.258>0.1]
439it [00:22, 12.17it/s, bound:0 nc:  3 ncall:3.4e+03 eff:12.9% logz=18.65+/-0.12 dlogz:39.152>0.1]
441it [00:22, 10.41it/s, bound:0 nc: 11 ncall:3.4e+03 eff:12.9% logz=18.75+/-0.12 dlogz:39.046>0.1]
443it [00:22, 10.62it/s, bound:0 nc: 11 ncall:3.4e+03 eff:12.9% logz=18.84+/-0.12 dlogz:38.945>0.1]
447it [00:23, 11.62it/s, bound:0 nc: 28 ncall:3.5e+03 eff:12.8% logz=19.03+/-0.12 dlogz:38.748>0.1]
449it [00:23, 10.53it/s, bound:0 nc: 15 ncall:3.5e+03 eff:12.8% logz=19.11+/-0.12 dlogz:38.655>0.1]
451it [00:23, 10.60it/s, bound:0 nc: 12 ncall:3.5e+03 eff:12.8% logz=19.20+/-0.12 dlogz:38.564>0.1]
453it [00:23,  8.92it/s, bound:0 nc:  3 ncall:3.6e+03 eff:12.7% logz=19.28+/-0.12 dlogz:38.476>0.1]
455it [00:23, 10.49it/s, bound:0 nc: 17 ncall:3.6e+03 eff:12.7% logz=19.36+/-0.12 dlogz:38.391>0.1]
458it [00:24, 13.11it/s, bound:0 nc:  8 ncall:3.6e+03 eff:12.7% logz=19.48+/-0.12 dlogz:38.265>0.1]
462it [00:24, 16.57it/s, bound:0 nc: 22 ncall:3.7e+03 eff:12.6% logz=19.63+/-0.12 dlogz:38.096>0.1]
464it [00:24, 13.90it/s, bound:0 nc:  8 ncall:3.7e+03 eff:12.6% logz=19.71+/-0.12 dlogz:38.017>0.1]
466it [00:24, 12.55it/s, bound:0 nc:  7 ncall:3.7e+03 eff:12.6% logz=19.79+/-0.12 dlogz:37.933>0.1]
468it [00:24, 12.95it/s, bound:0 nc:  1 ncall:3.7e+03 eff:12.5% logz=19.87+/-0.12 dlogz:37.849>0.1]
470it [00:25,  7.33it/s, bound:0 nc: 82 ncall:3.8e+03 eff:12.3% logz=19.94+/-0.12 dlogz:37.769>0.1]
472it [00:26,  5.04it/s, bound:0 nc:  4 ncall:3.9e+03 eff:12.2% logz=20.03+/-0.12 dlogz:37.681>0.1]
474it [00:26,  6.35it/s, bound:0 nc: 11 ncall:3.9e+03 eff:12.1% logz=20.12+/-0.12 dlogz:37.587>0.1]
476it [00:26,  6.86it/s, bound:0 nc: 25 ncall:3.9e+03 eff:12.1% logz=20.22+/-0.12 dlogz:37.492>0.1]
479it [00:26,  8.85it/s, bound:0 nc: 25 ncall:4.0e+03 eff:12.0% logz=20.36+/-0.12 dlogz:37.335>0.1]
482it [00:26, 11.13it/s, bound:0 nc: 16 ncall:4.0e+03 eff:12.0% logz=20.50+/-0.12 dlogz:37.189>0.1]
484it [00:26, 10.88it/s, bound:0 nc: 29 ncall:4.1e+03 eff:11.9% logz=20.59+/-0.12 dlogz:37.095>0.1]
486it [00:27,  8.20it/s, bound:0 nc:  2 ncall:4.1e+03 eff:11.9% logz=20.67+/-0.12 dlogz:37.007>0.1]
488it [00:27,  7.19it/s, bound:0 nc: 15 ncall:4.1e+03 eff:11.8% logz=20.75+/-0.12 dlogz:36.919>0.1]
493it [00:27,  9.96it/s, bound:0 nc: 34 ncall:4.2e+03 eff:11.8% logz=20.95+/-0.12 dlogz:38.027>0.1]
495it [00:28, 10.62it/s, bound:0 nc:  2 ncall:4.2e+03 eff:11.8% logz=21.03+/-0.12 dlogz:37.947>0.1]
497it [00:28, 10.91it/s, bound:0 nc: 10 ncall:4.2e+03 eff:11.8% logz=21.10+/-0.12 dlogz:37.869>0.1]
499it [00:28, 11.43it/s, bound:0 nc: 14 ncall:4.2e+03 eff:11.8% logz=21.17+/-0.12 dlogz:37.795>0.1]
502it [00:28, 12.84it/s, bound:0 nc:  7 ncall:4.2e+03 eff:11.8% logz=21.27+/-0.12 dlogz:37.685>0.1]
505it [00:28, 13.66it/s, bound:0 nc: 13 ncall:4.3e+03 eff:11.8% logz=21.37+/-0.12 dlogz:37.577>0.1]
507it [00:29, 12.92it/s, bound:0 nc:  7 ncall:4.3e+03 eff:11.8% logz=21.44+/-0.12 dlogz:37.505>0.1]
509it [00:29, 13.34it/s, bound:0 nc:  2 ncall:4.3e+03 eff:11.8% logz=21.50+/-0.12 dlogz:37.432>0.1]
511it [00:29, 10.32it/s, bound:0 nc: 36 ncall:4.4e+03 eff:11.7% logz=21.57+/-0.12 dlogz:37.360>0.1]
513it [00:29,  9.41it/s, bound:0 nc:  1 ncall:4.4e+03 eff:11.7% logz=21.63+/-0.12 dlogz:37.291>0.1]
516it [00:30,  7.96it/s, bound:0 nc: 28 ncall:4.4e+03 eff:11.7% logz=21.73+/-0.12 dlogz:37.185>0.1]
519it [00:30,  8.42it/s, bound:0 nc:  7 ncall:4.4e+03 eff:11.7% logz=21.82+/-0.12 dlogz:37.082>0.1]
521it [00:30,  8.10it/s, bound:0 nc: 12 ncall:4.4e+03 eff:11.7% logz=21.89+/-0.12 dlogz:37.016>0.1]
523it [00:31,  7.20it/s, bound:0 nc:  5 ncall:4.5e+03 eff:11.7% logz=21.95+/-0.12 dlogz:36.946>0.1]
525it [00:31,  6.91it/s, bound:0 nc: 28 ncall:4.5e+03 eff:11.7% logz=22.02+/-0.12 dlogz:36.877>0.1]
526it [00:31,  6.52it/s, bound:0 nc: 16 ncall:4.5e+03 eff:11.7% logz=22.05+/-0.12 dlogz:36.843>0.1]
527it [00:32,  4.56it/s, bound:0 nc: 29 ncall:4.5e+03 eff:11.6% logz=22.08+/-0.12 dlogz:36.810>0.1]
528it [00:32,  4.41it/s, bound:0 nc: 19 ncall:4.6e+03 eff:11.6% logz=22.11+/-0.12 dlogz:36.776>0.1]
533it [00:32,  7.49it/s, bound:0 nc: 14 ncall:4.6e+03 eff:11.6% logz=22.27+/-0.12 dlogz:36.604>0.1]
534it [00:32,  7.17it/s, bound:0 nc: 13 ncall:4.6e+03 eff:11.6% logz=22.31+/-0.12 dlogz:36.568>0.1]
535it [00:33,  6.01it/s, bound:0 nc: 19 ncall:4.6e+03 eff:11.6% logz=22.35+/-0.12 dlogz:36.531>0.1]
536it [00:33,  5.99it/s, bound:0 nc: 18 ncall:4.6e+03 eff:11.5% logz=22.39+/-0.12 dlogz:36.488>0.1]
539it [00:33,  9.01it/s, bound:0 nc:  3 ncall:4.7e+03 eff:11.6% logz=22.52+/-0.12 dlogz:36.350>0.1]
541it [00:33,  8.72it/s, bound:0 nc: 18 ncall:4.7e+03 eff:11.5% logz=22.62+/-0.12 dlogz:36.256>0.1]
544it [00:33, 10.92it/s, bound:0 nc: 21 ncall:4.7e+03 eff:11.5% logz=22.78+/-0.12 dlogz:36.084>0.1]
546it [00:34, 10.66it/s, bound:0 nc:  6 ncall:4.7e+03 eff:11.5% logz=22.89+/-0.12 dlogz:35.973>0.1]
551it [00:34, 13.91it/s, bound:0 nc:  4 ncall:4.8e+03 eff:11.6% logz=23.13+/-0.13 dlogz:35.716>0.1]
553it [00:34, 13.33it/s, bound:0 nc: 14 ncall:4.8e+03 eff:11.5% logz=23.22+/-0.13 dlogz:35.619>0.1]
555it [00:34, 14.29it/s, bound:0 nc: 27 ncall:4.8e+03 eff:11.5% logz=23.30+/-0.13 dlogz:35.527>0.1]
557it [00:35,  6.90it/s, bound:0 nc: 53 ncall:4.9e+03 eff:11.3% logz=23.38+/-0.13 dlogz:35.440>0.1]
559it [00:36,  4.09it/s, bound:0 nc: 57 ncall:5.0e+03 eff:11.2% logz=23.48+/-0.13 dlogz:35.349>0.1]
560it [00:37,  2.91it/s, bound:0 nc: 34 ncall:5.0e+03 eff:11.1% logz=23.53+/-0.13 dlogz:35.293>0.1]
564it [00:37,  4.67it/s, bound:0 nc:  4 ncall:5.0e+03 eff:11.2% logz=23.73+/-0.13 dlogz:35.085>0.1]
566it [00:37,  5.26it/s, bound:0 nc:  9 ncall:5.1e+03 eff:11.2% logz=23.82+/-0.13 dlogz:34.988>0.1]
568it [00:38,  5.78it/s, bound:0 nc:  7 ncall:5.1e+03 eff:11.2% logz=23.91+/-0.13 dlogz:34.893>0.1]
569it [00:38,  5.50it/s, bound:0 nc: 20 ncall:5.1e+03 eff:11.1% logz=23.96+/-0.13 dlogz:34.844>0.1]
571it [00:38,  6.63it/s, bound:0 nc: 22 ncall:5.1e+03 eff:11.1% logz=24.06+/-0.13 dlogz:34.736>0.1]
572it [00:38,  6.09it/s, bound:0 nc: 14 ncall:5.1e+03 eff:11.1% logz=24.11+/-0.13 dlogz:34.683>0.1]
575it [00:38,  9.07it/s, bound:0 nc: 17 ncall:5.2e+03 eff:11.1% logz=24.25+/-0.13 dlogz:34.532>0.1]
577it [00:39,  9.88it/s, bound:0 nc: 12 ncall:5.2e+03 eff:11.1% logz=24.34+/-0.13 dlogz:34.432>0.1]
579it [00:39,  9.06it/s, bound:0 nc: 16 ncall:5.2e+03 eff:11.1% logz=24.43+/-0.13 dlogz:34.336>0.1]
581it [00:39,  7.57it/s, bound:0 nc: 30 ncall:5.3e+03 eff:11.1% logz=24.52+/-0.13 dlogz:34.244>0.1]
582it [00:39,  7.13it/s, bound:0 nc: 28 ncall:5.3e+03 eff:11.0% logz=24.56+/-0.13 dlogz:34.200>0.1]
583it [00:39,  7.44it/s, bound:0 nc:  3 ncall:5.3e+03 eff:11.0% logz=24.60+/-0.13 dlogz:34.157>0.1]
585it [00:40,  8.95it/s, bound:0 nc: 22 ncall:5.3e+03 eff:11.0% logz=24.69+/-0.13 dlogz:34.067>0.1]
587it [00:40,  6.78it/s, bound:0 nc: 36 ncall:5.4e+03 eff:10.9% logz=24.78+/-0.13 dlogz:33.970>0.1]
589it [00:40,  8.59it/s, bound:0 nc: 27 ncall:5.4e+03 eff:10.9% logz=24.86+/-0.13 dlogz:33.881>0.1]
591it [00:40,  9.78it/s, bound:0 nc: 23 ncall:5.4e+03 eff:10.9% logz=24.94+/-0.13 dlogz:33.793>0.1]
593it [00:40, 10.90it/s, bound:0 nc:  3 ncall:5.4e+03 eff:10.9% logz=25.02+/-0.13 dlogz:33.708>0.1]
595it [00:41, 12.64it/s, bound:0 nc: 14 ncall:5.4e+03 eff:10.9% logz=25.10+/-0.13 dlogz:33.624>0.1]
597it [00:42,  4.25it/s, bound:0 nc: 77 ncall:5.5e+03 eff:10.8% logz=25.18+/-0.13 dlogz:33.543>0.1]
599it [00:42,  4.61it/s, bound:0 nc: 12 ncall:5.5e+03 eff:10.8% logz=25.25+/-0.13 dlogz:33.465>0.1]
600it [00:42,  4.35it/s, bound:0 nc: 22 ncall:5.6e+03 eff:10.8% logz=25.28+/-0.13 dlogz:33.427>0.1]
602it [00:42,  5.52it/s, bound:0 nc: 11 ncall:5.6e+03 eff:10.8% logz=25.36+/-0.13 dlogz:33.349>0.1]
603it [00:43,  5.70it/s, bound:0 nc: 22 ncall:5.6e+03 eff:10.7% logz=25.39+/-0.13 dlogz:33.311>0.1]
605it [00:43,  6.90it/s, bound:0 nc:  5 ncall:5.6e+03 eff:10.8% logz=25.46+/-0.13 dlogz:33.238>0.1]
607it [00:43,  8.37it/s, bound:0 nc: 23 ncall:5.6e+03 eff:10.7% logz=25.53+/-0.13 dlogz:33.164>0.1]
609it [00:44,  5.94it/s, bound:0 nc: 62 ncall:5.7e+03 eff:10.6% logz=25.60+/-0.13 dlogz:33.089>0.1]
610it [00:44,  5.44it/s, bound:0 nc: 26 ncall:5.7e+03 eff:10.6% logz=25.63+/-0.13 dlogz:33.051>0.1]
612it [00:44,  6.23it/s, bound:0 nc: 33 ncall:5.8e+03 eff:10.6% logz=25.70+/-0.13 dlogz:32.978>0.1]
613it [00:44,  5.58it/s, bound:0 nc: 18 ncall:5.8e+03 eff:10.6% logz=25.73+/-0.13 dlogz:32.941>0.1]
614it [00:44,  5.32it/s, bound:0 nc: 24 ncall:5.8e+03 eff:10.5% logz=25.77+/-0.13 dlogz:32.906>0.1]
616it [00:45,  7.41it/s, bound:0 nc: 17 ncall:5.8e+03 eff:10.5% logz=25.84+/-0.13 dlogz:32.832>0.1]
617it [00:45,  7.38it/s, bound:0 nc: 18 ncall:5.9e+03 eff:10.5% logz=25.87+/-0.13 dlogz:32.796>0.1]
618it [00:45,  7.60it/s, bound:0 nc: 30 ncall:5.9e+03 eff:10.5% logz=25.90+/-0.13 dlogz:32.759>0.1]
619it [00:45,  5.29it/s, bound:0 nc: 79 ncall:6.0e+03 eff:10.4% logz=25.94+/-0.13 dlogz:32.722>0.1]
621it [00:46,  5.27it/s, bound:0 nc: 33 ncall:6.0e+03 eff:10.3% logz=26.02+/-0.13 dlogz:32.639>0.1]
625it [00:46,  8.74it/s, bound:0 nc:  6 ncall:6.0e+03 eff:10.3% logz=26.19+/-0.13 dlogz:32.462>0.1]
627it [00:46,  5.57it/s, bound:0 nc: 10 ncall:6.1e+03 eff:10.3% logz=26.27+/-0.13 dlogz:32.377>0.1]
629it [00:47,  6.52it/s, bound:0 nc: 16 ncall:6.1e+03 eff:10.3% logz=26.34+/-0.13 dlogz:32.296>0.1]
630it [00:47,  5.62it/s, bound:0 nc: 16 ncall:6.1e+03 eff:10.2% logz=26.38+/-0.13 dlogz:32.255>0.1]
631it [00:47,  5.92it/s, bound:0 nc: 32 ncall:6.2e+03 eff:10.2% logz=26.42+/-0.13 dlogz:32.213>0.1]
632it [00:47,  5.23it/s, bound:0 nc: 18 ncall:6.2e+03 eff:10.2% logz=26.47+/-0.13 dlogz:32.170>0.1]
633it [00:48,  5.36it/s, bound:0 nc:  7 ncall:6.2e+03 eff:10.2% logz=26.51+/-0.13 dlogz:32.125>0.1]
635it [00:48,  6.07it/s, bound:0 nc: 27 ncall:6.2e+03 eff:10.2% logz=26.59+/-0.13 dlogz:32.036>0.1]
636it [00:48,  5.65it/s, bound:0 nc: 15 ncall:6.2e+03 eff:10.2% logz=26.63+/-0.13 dlogz:31.993>0.1]
638it [00:48,  6.01it/s, bound:0 nc:  4 ncall:6.3e+03 eff:10.2% logz=26.71+/-0.13 dlogz:31.909>0.1]
641it [00:49,  7.33it/s, bound:0 nc: 26 ncall:6.3e+03 eff:10.2% logz=26.82+/-0.13 dlogz:31.789>0.1]
643it [00:49,  7.52it/s, bound:0 nc:  5 ncall:6.3e+03 eff:10.2% logz=26.90+/-0.13 dlogz:31.707>0.1]
644it [00:49,  4.59it/s, bound:0 nc: 35 ncall:6.3e+03 eff:10.2% logz=26.93+/-0.13 dlogz:31.668>0.1]
645it [00:50,  4.23it/s, bound:0 nc:  2 ncall:6.3e+03 eff:10.2% logz=26.97+/-0.13 dlogz:31.630>0.1]
646it [00:50,  4.26it/s, bound:0 nc: 33 ncall:6.4e+03 eff:10.1% logz=27.00+/-0.13 dlogz:31.592>0.1]
647it [00:50,  4.00it/s, bound:0 nc: 22 ncall:6.4e+03 eff:10.1% logz=27.04+/-0.13 dlogz:31.556>0.1]
648it [00:50,  4.56it/s, bound:0 nc:  5 ncall:6.4e+03 eff:10.1% logz=27.08+/-0.13 dlogz:31.518>0.1]
650it [00:51,  4.50it/s, bound:0 nc: 43 ncall:6.4e+03 eff:10.1% logz=27.16+/-0.13 dlogz:31.431>0.1]
651it [00:51,  4.75it/s, bound:0 nc: 16 ncall:6.5e+03 eff:10.1% logz=27.20+/-0.13 dlogz:31.385>0.1]
653it [00:52,  3.55it/s, bound:0 nc: 33 ncall:6.5e+03 eff:10.0% logz=27.29+/-0.13 dlogz:31.295>0.1]
654it [00:52,  3.07it/s, bound:0 nc: 32 ncall:6.5e+03 eff:10.0% logz=27.33+/-0.13 dlogz:31.251>0.1]
655it [00:52,  3.63it/s, bound:1 nc:  9 ncall:6.6e+03 eff:10.0% logz=27.37+/-0.13 dlogz:31.208>0.1]
656it [01:05,  3.50s/it, bound:1 nc:193 ncall:6.7e+03 eff:9.7% logz=27.41+/-0.13 dlogz:31.166>0.1] 
